Gene = Rcd5
index = 1414
Annotated 5SS: [ 375 1165]
Annotated 3SS: [ 437 1223]
SMsplice 5SS: [ 375 1165]
SMsplice 3SS: [ 437 1223]
top_k =  500
Partition function (log Z): -3.28857165183909

Sorted 5' Splice Sites (High to Low Probability):
Position 1165: 0.9906482267336246
Position 375: 0.8654809654742246
Position 211: 0.3075266747963341
Position 577: 0.11323220849847947
Position 281: 0.060408455852217394
Position 872: 0.005646005234365911
Position 597: 0.004786598205352377
Position 823: 0.003680667283258644
Position 7: 0.0031747546792392583
Position 1358: 0.0024112601010086708
Position 49: 0.0022804593007647316
Position 28: 0.002121680310574853
Position 1023: 0.0020594260674592687
Position 141: 0.0014538471985054617
Position 851: 0.00059858769773589
Position 1501: 0.0005437957240918427
Position 1169: 0.0004747892396793806
Position 583: 0.00025369277523846465
Position 1628: 7.648775737752037e-05
Position 1337: 6.409200974523805e-05
Position 53: 5.646862909379062e-05
Position 293: 5.0451641033049405e-05
Position 679: 4.6532021117077285e-05
Position 1278: 3.695188866971398e-05
Position 134: 3.145523538829234e-05
Position 481: 2.6090377928527712e-05
Position 1362: 2.4184500482690963e-05
Position 298: 2.3809515223412733e-05
Position 1958: 1.4485333429516921e-05
Position 145: 1.2552289771960995e-05
Position 1122: 1.2129314148085218e-05
Position 646: 1.02740259306459e-05
Position 139: 9.851282866362547e-06
Position 33: 9.636067577393473e-06
Position 1987: 7.725224114555185e-06
Position 1623: 7.715102114936202e-06
Position 1548: 6.703628073468908e-06
Position 1583: 6.641286498750312e-06
Position 169: 2.940865806469767e-06
Position 217: 2.869892225596162e-06
Position 171: 2.1165190359529867e-06
Position 1985: 1.2211616069782753e-06
Position 392: 2.682241445186683e-07
Position 411: 2.567070328403142e-07
Position 499: 1.2059714501888873e-07
Position 437: 7.569828099476968e-08
Position 486: 3.362628959390369e-08
Position 219: 1.415824337104951e-08
Position 1101: 1.1406644408701694e-08
Position 1129: 5.404709024362255e-09
Position 1035: 5.338042134795641e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1223: 0.906936428583126
Position 437: 0.8160109442970656
Position 277: 0.19221588191899167
Position 342: 0.13111966859478963
Position 633: 0.09994972034182915
Position 1247: 0.06629188588907503
Position 739: 0.03221778366666863
Position 1005: 0.02498157271474888
Position 945: 0.01644310257955521
Position 481: 0.012074591863885546
Position 253: 0.01150202600384378
Position 646: 0.008727176623341182
Position 1337: 0.0074513247994087385
Position 1253: 0.004540055880370368
Position 405: 0.004292433480056282
Position 458: 0.0037625843503264226
Position 76: 0.0035377214944086787
Position 1413: 0.003076151623996588
Position 1334: 0.002741911434760998
Position 1076: 0.002597857334744272
Position 981: 0.002341346683530998
Position 169: 0.0020282115099700343
Position 87: 0.001234610696651479
Position 346: 0.0010630658176648492
Position 1836: 0.00105253698948731
Position 876: 0.0010486700346650818
Position 1208: 0.0010013580280391933
Position 942: 0.0009889733771771996
Position 210: 0.0008427244424261477
Position 1358: 0.00045030233782268175
Position 190: 0.0004094859735489475
Position 286: 0.00039116959614139186
Position 1564: 0.0003721721043741395
Position 1391: 0.0003487065722553468
Position 515: 0.00029106992872897206
Position 187: 0.00028334025394273704
Position 1055: 0.0002789489942071331
Position 823: 0.00023966672172296815
Position 1416: 0.0001994827673548941
Position 561: 0.00018475260010169668
Position 1860: 0.00017529591060968966
Position 417: 0.00016133209124135874
Position 539: 0.00011349450279472034
Position 1014: 0.0001124405212121257
Position 803: 9.41344488418175e-05
Position 1388: 9.412391550445785e-05
Position 523: 9.02110595946124e-05
Position 134: 8.330118727823053e-05
Position 281: 8.00239658887211e-05
Position 571: 7.472943033845847e-05
Position 1110: 6.257701569047121e-05
Position 366: 5.138103598554259e-05
Position 1520: 4.944262481906408e-05
Position 214: 4.569231972751284e-05
Position 715: 4.3546142352599705e-05
Position 1595: 4.328623880114641e-05
Position 290: 4.1722794382036406e-05
Position 601: 4.164995831620191e-05
Position 1063: 4.0288962858383815e-05
Position 1646: 3.9082164594079885e-05
Position 250: 3.846379855330305e-05
Position 2044: 3.111446731833704e-05
Position 131: 2.578476591098775e-05
Position 536: 2.5755547012683833e-05
Position 836: 2.1086508068505484e-05
Position 462: 1.90112142675749e-05
Position 371: 1.5033811912479392e-05
Position 486: 1.2956864686995284e-05
Position 293: 1.1790553011118546e-05
Position 2002: 1.1008648540514896e-05
Position 1673: 1.008474872100065e-05
Position 411: 8.326078531180407e-06
Position 1958: 8.031836988834006e-06
Position 95: 7.88562074514445e-06
Position 1485: 7.179108834978889e-06
Position 351: 5.499563683568547e-06
Position 542: 4.88064913084149e-06
Position 2009: 1.8772572694919213e-06
Position 113: 7.974366735632962e-07
Position 226: 2.570297932193213e-07
Position 374: 1.4576648319606837e-07
Position 139: 1.0756621428201092e-07
Position 105: 1.7076184163509846e-08
Position 97: 7.871830943830628e-10
Position 197: 5.92345566188377e-13
