Gene = Vps36
index = 1596
Annotated 5SS: [184 973]
Annotated 3SS: [ 246 1030]
SMsplice 5SS: [184 973]
SMsplice 3SS: [ 246 1030]
top_k =  500
Partition function (log Z): 1.78662377789152

Sorted 5' Splice Sites (High to Low Probability):
Position 973: 0.9879343726515276
Position 184: 0.9862905655984799
Position 841: 0.01820212755165478
Position 157: 0.009489332979713749
Position 328: 0.008706566137864814
Position 772: 0.006087137948603069
Position 1343: 0.0016818808002391713
Position 355: 0.0010282955175608469
Position 982: 0.0006602618543658089
Position 195: 0.00025496065754226547
Position 364: 0.00021976376328598402
Position 527: 0.00018882458117469524
Position 519: 0.00011152717193087658
Position 438: 9.12819182450387e-05
Position 512: 8.033720001960594e-05
Position 514: 7.866866617477146e-05
Position 492: 6.955183790956031e-05
Position 470: 6.673752294820611e-05
Position 8: 2.7922489587094452e-05
Position 291: 1.6808899675989285e-05
Position 845: 8.983175892106032e-06
Position 926: 8.011571601220976e-06
Position 1181: 7.661091990407221e-06
Position 268: 7.473149593758683e-06
Position 745: 5.201496737536958e-06
Position 271: 3.267939057212005e-06
Position 1073: 2.738342943695086e-06
Position 556: 2.448451454227656e-06
Position 608: 2.3584839767676586e-06
Position 1089: 1.4314826685839039e-06
Position 1238: 1.4017536060323682e-06
Position 299: 1.3614841968868548e-06
Position 598: 1.052469466246591e-06
Position 780: 9.956945100199913e-07
Position 1375: 9.265777764219295e-07
Position 139: 7.282099755770647e-07
Position 220: 6.996474777649573e-07
Position 1038: 6.872794322924101e-07
Position 1170: 6.42418149855681e-07
Position 886: 2.9493747035851924e-07
Position 778: 2.2529819606255675e-07
Position 13: 1.7662864094045992e-07
Position 1143: 1.550361571914401e-07
Position 116: 1.484956769243044e-07
Position 1361: 1.4582016443410526e-07
Position 1357: 1.4143373361714233e-07
Position 122: 1.0622634142714453e-07
Position 1086: 9.992595025102247e-08
Position 1332: 6.653802907593659e-08
Position 1140: 6.028921480175534e-08
Position 106: 5.610132871491123e-08
Position 743: 5.277244350179726e-08
Position 27: 5.011344548434721e-08
Position 25: 3.6958151475253164e-08
Position 1322: 1.1464984162104896e-08
Position 1195: 1.001865544875774e-10
Position 1252: 2.7777745298891617e-11
Position 992: 8.099894102338864e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1030: 0.997830272765774
Position 246: 0.9878957035584772
Position 908: 0.011083384837071086
Position 405: 0.008539904036805962
Position 735: 0.006690779792342685
Position 929: 0.0024734383653246574
Position 1397: 0.001635649326154057
Position 816: 0.0011471771908152797
Position 230: 0.001055892934391698
Position 578: 0.0008656891088192596
Position 926: 0.0005130948904607141
Position 448: 0.0004835738981021674
Position 527: 0.00034154919879054177
Position 350: 0.00016385841610948193
Position 608: 9.981467214729857e-05
Position 470: 7.182294957478513e-05
Position 942: 5.989139658664711e-05
Position 1448: 4.827136486179304e-05
Position 635: 4.5071246815632307e-05
Position 368: 4.169190817761055e-05
Position 797: 4.116194302757472e-05
Position 259: 3.667666584464724e-05
Position 65: 2.5739913710918337e-05
Position 582: 2.379199263997924e-05
Position 1161: 2.12218966191537e-05
Position 813: 1.349192265420521e-05
Position 605: 1.3314482214067035e-05
Position 820: 1.2953949495771456e-05
Position 1237: 1.1218547420758676e-05
Position 373: 9.2846796565049e-06
Position 1037: 6.686576850794669e-06
Position 743: 6.446041467715237e-06
Position 1135: 5.97237670863376e-06
Position 1033: 5.553065764529157e-06
Position 501: 5.393516888783197e-06
Position 1170: 4.897458122780469e-06
Position 651: 3.1193228875869816e-06
Position 375: 2.2507952829713136e-06
Position 654: 1.8896958917630491e-06
Position 765: 1.4297028308089333e-06
Position 143: 1.426806561672982e-06
Position 690: 1.3036989473230376e-06
Position 1111: 1.1988738236468537e-06
Position 1234: 1.1064887639309643e-06
Position 1309: 1.0599800306021218e-06
Position 794: 5.468844208314283e-07
Position 268: 3.2666106515754425e-07
Position 702: 2.585735722381989e-07
Position 1140: 1.6911529230951112e-07
Position 519: 1.4029578174305417e-07
Position 1179: 8.085939979109627e-08
Position 1195: 5.2424404921312744e-08
Position 155: 4.4176975463938025e-08
Position 992: 3.465267514209817e-08
Position 1282: 3.4632439006170866e-08
Position 721: 5.119869078990684e-09
Position 697: 4.6856632788554685e-09
Position 111: 4.078424233352518e-09
Position 122: 8.540990766577112e-11
Position 183: 7.248803179363947e-11
Position 972: 4.559795024670478e-11
Position 310: 1.8286485501422543e-11
Position 191: 2.386731349261661e-12
Position 312: 1.003058706016814e-12
Position 195: 4.8530416965195176e-14
Position 188: 1.9490239819654706e-16
