Gene = ppk27
index = 1845
Annotated 5SS: [1079 1322]
Annotated 3SS: [1138 1389]
SMsplice 5SS: [1079 1322]
SMsplice 3SS: [1138 1389]
top_k =  500
Partition function (log Z): -6.732245314339603

Sorted 5' Splice Sites (High to Low Probability):
Position 1079: 0.939355309658923
Position 1322: 0.7489901822285824
Position 614: 0.1410689235956186
Position 1241: 0.07836014026824217
Position 192: 0.008083337270243709
Position 1072: 0.006813270438645872
Position 1308: 0.004966551488214889
Position 1326: 0.00426932364952618
Position 938: 0.003670436915042565
Position 814: 0.0024961623669439528
Position 1281: 0.0018901350526368556
Position 231: 0.0009843103281036607
Position 145: 0.0009774054695581898
Position 1111: 0.0008968523654235427
Position 430: 0.0008757174441019043
Position 809: 0.0008668358033831143
Position 1035: 0.0005826934330578712
Position 932: 0.00043794429562436245
Position 1068: 0.00043001000368522176
Position 891: 0.00037717089922431927
Position 508: 0.0003678836170970056
Position 377: 0.0003441063147283985
Position 337: 0.0002009160807866307
Position 593: 0.00018287198767622288
Position 648: 6.750820181801337e-05
Position 79: 5.867645963796815e-05
Position 1083: 5.588547009428914e-05
Position 612: 5.255390179747399e-05
Position 1337: 5.180559612491897e-05
Position 1029: 4.807252106772313e-05
Position 504: 4.13792448893895e-05
Position 383: 3.88829797788759e-05
Position 266: 3.7302312894851125e-05
Position 962: 3.6129263935537115e-05
Position 1330: 3.5437075094913564e-05
Position 701: 3.4390316715326506e-05
Position 237: 3.107835181630105e-05
Position 523: 2.9025903015487948e-05
Position 408: 2.814174308389654e-05
Position 390: 2.811709564569863e-05
Position 856: 2.5491894921781124e-05
Position 124: 2.0623306545035926e-05
Position 591: 1.9435572167447132e-05
Position 993: 1.1583159437389712e-05
Position 683: 1.1334712150962038e-05
Position 1061: 9.784314927559462e-06
Position 948: 9.33956712065571e-06
Position 960: 7.866527354787248e-06
Position 1320: 7.463896599828283e-06
Position 1169: 4.917327851245524e-06
Position 1002: 4.852073601863273e-06
Position 101: 4.69753003010674e-06
Position 1014: 4.645180080719021e-06
Position 1245: 2.3958891492877775e-06
Position 1191: 2.131093846351049e-06
Position 1438: 9.667692312691014e-07
Position 380: 7.231101924524492e-07
Position 286: 4.6370498353001326e-07
Position 898: 3.0606913585097596e-07
Position 148: 1.523794619190838e-07
Position 53: 5.587301978301275e-08
Position 276: 5.312888427821448e-08
Position 114: 3.9117784869320605e-08
Position 274: 3.630466762469308e-08
Position 618: 1.709252474836979e-08
Position 434: 6.9369801293461395e-09
Position 818: 2.3454144114172636e-09
Position 688: 3.983901411853806e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1138: 0.9177428746553347
Position 1389: 0.8426850648009528
Position 664: 0.044201843855727715
Position 695: 0.03719890984902243
Position 1199: 0.03475811627954552
Position 1110: 0.010279643052052891
Position 785: 0.009295347184343883
Position 701: 0.007963578088994824
Position 901: 0.007433483343097113
Position 245: 0.007093959329994233
Position 800: 0.006858134507114546
Position 993: 0.005600565026017829
Position 715: 0.004075917152468529
Position 1019: 0.0026234520892404675
Position 1438: 0.0017459421780346024
Position 1153: 0.0013070556635214033
Position 302: 0.0011433309634267031
Position 870: 0.0009671637384947257
Position 928: 0.0007961521704777307
Position 807: 0.0005902698620995473
Position 1496: 0.0005865348520958455
Position 266: 0.0005551623173307637
Position 965: 0.0005360272324678641
Position 319: 0.00048338944294711966
Position 841: 0.0004701189309019239
Position 555: 0.0003510420391416565
Position 648: 0.00010518479070941597
Position 430: 0.00010518316488039306
Position 1241: 0.00010071689698344464
Position 517: 9.248052530328611e-05
Position 274: 8.15895275399941e-05
Position 434: 7.515978239652385e-05
Position 589: 6.394536802525958e-05
Position 130: 5.6712398599361574e-05
Position 1278: 4.342913785876254e-05
Position 812: 4.223006619331078e-05
Position 203: 3.29460518369249e-05
Position 212: 3.1655779241425036e-05
Position 514: 3.0887750476155135e-05
Position 401: 2.4473766297088596e-05
Position 1326: 1.6650152366654793e-05
Position 853: 1.6375111499271274e-05
Position 1068: 1.387525263460145e-05
Position 390: 1.3028410931615699e-05
Position 395: 8.326024395871294e-06
Position 337: 7.050768746314619e-06
Position 612: 5.3583076176024564e-06
Position 380: 9.659933332171422e-07
Position 1448: 4.996270194992046e-07
Position 412: 1.3517289234686989e-07
Position 170: 1.1950901143826417e-07
Position 366: 7.771435768414565e-08
Position 346: 5.719640765589669e-08
Position 221: 3.795404444550178e-08
Position 519: 3.188249171644076e-08
