Gene = Ccdc85
index = 1058
Annotated 5SS: [  716 15287 15599]
Annotated 3SS: [14101 15352 15669]
SMsplice 5SS: [  716 15287 15599]
SMsplice 3SS: [14101 15352 15669]
top_k =  500
Partition function (log Z): 1.7429839925832724

Sorted 5' Splice Sites (High to Low Probability):
Position 15287: 0.9997851397214024
Position 15599: 0.9996048446672187
Position 716: 0.8921762489834043
Position 3504: 0.3201632881893202
Position 2782: 0.20411833311828959
Position 2135: 0.13934230230080089
Position 4599: 0.12058478052825777
Position 1914: 0.08358379746997856
Position 4595: 0.08138990529650077
Position 2778: 0.08046246907982577
Position 4591: 0.06955055117343241
Position 9829: 0.05858762334426855
Position 13641: 0.05462610385799177
Position 5121: 0.04888149454292696
Position 1858: 0.04801654029342353
Position 4953: 0.044584625429911234
Position 3519: 0.03507091845250161
Position 45: 0.024173149426765038
Position 9807: 0.018797623073447893
Position 16237: 0.01723960977535499
Position 16257: 0.017105549582950512
Position 1865: 0.01492129092978036
Position 51: 0.010851499182194198
Position 1546: 0.010408584279613385
Position 4209: 0.008108214882441348
Position 4016: 0.007252455299985081
Position 4045: 0.006912496286241446
Position 2239: 0.006883342701146589
Position 2094: 0.004198886476449449
Position 8882: 0.0038752681676239176
Position 16413: 0.003793708054595138
Position 2252: 0.003606388323828888
Position 3419: 0.003435379261223717
Position 3375: 0.003138348078875699
Position 4084: 0.002935806239039181
Position 3823: 0.0024923994356115544
Position 3493: 0.0022444502492451235
Position 3644: 0.0021469914731420204
Position 16015: 0.0017521891006316926
Position 2559: 0.0015999675676736454
Position 2101: 0.0014898311425459632
Position 16563: 0.0013622833050125174
Position 3201: 0.001281722202777763
Position 810: 0.0011905442090910942
Position 4261: 0.001096246574052159
Position 16006: 0.0010409219619117146
Position 1643: 0.0010151151829841936
Position 3602: 0.0008639800771254992
Position 94: 0.0008061015601873616
Position 15991: 0.0006967820859986106
Position 1112: 0.0005094464282111063
Position 2836: 0.0004993858721438991
Position 1326: 0.0004898942132299801
