Gene = mthl15
index = 1804
Annotated 5SS: [1391 1943 2287 2591 2833 3290]
Annotated 3SS: [1769 2030 2511 2653 2902 3366]
SMsplice 5SS: [1391 1943 2591 2833 3290]
SMsplice 3SS: [1769 2025 2653 2902 3366]
top_k =  500
Partition function (log Z): 10.520442867316998

Sorted 5' Splice Sites (High to Low Probability):
Position 2591: 0.9964439278172372
Position 2833: 0.9943096618923797
Position 1943: 0.9921426904803997
Position 3290: 0.9346136230141311
Position 1210: 0.43021675417183536
Position 1391: 0.42339606534047186
Position 3478: 0.37987885461987836
Position 2287: 0.21810221431966256
Position 2307: 0.18224337748165945
Position 779: 0.13021261581581123
Position 2438: 0.0701357736269492
Position 655: 0.05527517200782151
Position 343: 0.03422322769947141
Position 770: 0.02768398497913683
Position 395: 0.024061814936680817
Position 1277: 0.020363109565021575
Position 132: 0.016320176613479846
Position 1184: 0.01594551285998258
Position 764: 0.01580437486526442
Position 3519: 0.015500534051827504
Position 156: 0.015055130700333598
Position 3535: 0.014109040498400269
Position 3010: 0.012677821503678072
Position 449: 0.01173955095984793
Position 352: 0.010453732714016535
Position 1284: 0.00910008143422412
Position 3654: 0.00860286909126565
Position 1562: 0.00859805695639232
Position 2348: 0.008520211569241784
Position 359: 0.00773038363333317
Position 1699: 0.0052208252713263955
Position 892: 0.00509205714929917
Position 2291: 0.004699522233142649
Position 1925: 0.00433701714291176
Position 316: 0.004304717895952913
Position 2793: 0.0038458164320425343
Position 350: 0.0034934413346180996
Position 2145: 0.003398339912608479
Position 3320: 0.0030308527651113676
Position 2468: 0.00302807218127748
Position 1462: 0.002868616922417157
Position 2406: 0.0025569242304044597
Position 1732: 0.002446029591325995
Position 758: 0.002256258113296576
Position 488: 0.0022370029912708892
Position 212: 0.001946842309130012
Position 3121: 0.0018319889505409453
Position 31: 0.0017235844186201988
Position 2420: 0.0016943702256253725
Position 741: 0.001524417976455754
Position 1426: 0.0013628613184209282
Position 3151: 0.0012752306603759783
Position 465: 0.0011558381374201234
Position 18: 0.0011533292863917823
Position 1203: 0.001106180759790553
Position 38: 0.0010523956326078086
Position 441: 0.0010205834766588513
Position 186: 0.0010019686263428996
Position 1627: 0.0008796626882614692
Position 1687: 0.0008614436331218703
Position 1981: 0.0008475276015750914
Position 851: 0.0008291245492503548
Position 154: 0.0006191114784019206
Position 311: 0.0006077598003931268
Position 87: 0.000553396443901668
Position 606: 0.0005012927715271077
Position 73: 0.0004741624924658353
Position 632: 0.00046234945311822374
Position 2595: 0.00041703219938277593
Position 3497: 0.00040305829696652106
Position 3114: 0.0003998388997509191
Position 117: 0.00038248040459131454
Position 55: 0.00038238323958756775
Position 881: 0.0003560551213130527
Position 2997: 0.00035313002757496103
Position 115: 0.0003189328091356175
Position 883: 0.00030259076117302065
Position 900: 0.0002770266169466813
Position 3214: 0.000272946939659669
Position 493: 0.00027286232532999544
Position 2430: 0.000266797525127743
Position 320: 0.00025107301277237966
Position 1220: 0.00025078025432828893
Position 1478: 0.0002483828433843035
Position 1481: 0.0002446822145767847
Position 1072: 0.00022930166611277
Position 3568: 0.00022722812309437172
Position 970: 0.00020521945173761352
Position 925: 0.00019419304539985567
Position 247: 0.00018702787341421203
Position 53: 0.00016922406707187466
Position 1776: 0.0001664070953799839
Position 3285: 0.00015194840667552377
Position 237: 0.00014589769070664238
Position 2837: 0.00013172195661081534
Position 245: 0.00012706441672967513
Position 873: 0.0001263704456827887
Position 3294: 0.0001156427668610502
Position 2093: 0.00011230552935414825
Position 3116: 0.00010981788354846663
Position 495: 0.00010768377698747842
Position 2415: 0.00010319004985610494
Position 241: 9.51551581296465e-05
Position 3482: 9.227677243782823e-05
Position 1056: 7.353999790373588e-05
Position 2314: 6.046489906841598e-05
Position 2202: 5.952709119078974e-05
Position 2825: 5.8119696853947204e-05
Position 2061: 5.649744765504045e-05
Position 833: 5.615727334462024e-05
Position 1214: 5.4201419540799005e-05
Position 3207: 5.366335840457228e-05
Position 868: 4.966787252117576e-05
Position 2974: 4.1811222720246796e-05
Position 2831: 3.287371769909681e-05
Position 1991: 3.0371511673496058e-05
Position 2815: 1.8922522658391446e-05
Position 2708: 1.8667979314172917e-05
Position 523: 1.8658458625829774e-05
Position 3595: 1.3561488488804676e-05
Position 3183: 1.0880755270342867e-05
Position 1909: 9.449957750038317e-06
Position 3247: 9.438684707427709e-06
Position 2512: 9.039112823258094e-06
Position 2064: 8.703387806035223e-06
Position 3141: 7.292119772341212e-06
Position 3340: 6.828738472338403e-06
Position 2915: 5.14186951612443e-06
Position 227: 4.4674280576862096e-06
Position 3249: 3.4626464508767734e-06
Position 1346: 3.093207884971448e-06
Position 2818: 3.074959346311708e-06
Position 2874: 2.9412191061083406e-06
Position 3162: 2.311453202530529e-06
Position 3279: 1.934347000025212e-06
Position 2983: 1.9278324261802995e-06
Position 2699: 1.4966896686113028e-06
Position 3367: 1.104359051687069e-06
Position 29: 9.061355686642634e-07
Position 3058: 8.737495508367567e-07
Position 2522: 6.775063463318539e-07
Position 3097: 6.561209284478003e-07
Position 71: 6.156033491457141e-07
