Gene = ast
index = 1613
Annotated 5SS: [ 621 1118]
Annotated 3SS: [ 676 1172]
SMsplice 5SS: [ 621 1118]
SMsplice 3SS: [ 676 1172]
top_k =  500
Partition function (log Z): 0.1558092819928546

Sorted 5' Splice Sites (High to Low Probability):
Position 1118: 0.9981364394247861
Position 621: 0.9882335289580922
Position 1296: 0.09635178413809703
Position 1787: 0.07762423914763766
Position 1684: 0.019647820188047112
Position 332: 0.009733146424382657
Position 1232: 0.007396613501763874
Position 788: 0.006566812778108857
Position 1580: 0.00607657566991789
Position 758: 0.005723874355060629
Position 1300: 0.00569987900008424
Position 1782: 0.00550735714961968
Position 1219: 0.004093392377479706
Position 491: 0.0032246195008032003
Position 590: 0.0029585636828578263
Position 1514: 0.0028178169629878005
Position 1677: 0.002657189904840125
Position 2288: 0.002138015894981283
Position 1482: 0.0017947445722204256
Position 1990: 0.0017862859539635246
Position 1200: 0.0015749642585641155
Position 850: 0.0012620123956348216
Position 615: 0.0011848765378275102
Position 1438: 0.0010489272238169624
Position 357: 0.0010153084702771921
Position 387: 0.0010137943195581123
Position 1682: 0.0009618302972998797
Position 906: 0.0006520668556283392
Position 2028: 0.0006221216964214239
Position 48: 0.0006093534959249016
Position 1970: 0.0005614905740813417
Position 1729: 0.0005452331427086294
Position 2073: 0.0005440504806864685
Position 2211: 0.0005055924335458205
Position 2754: 0.0003539869362990054
Position 822: 0.00026690369665161143
Position 1710: 0.00025112152102455904
Position 1097: 0.00016432880101753351
Position 1946: 0.00014783096813945337
Position 585: 0.00014764178660433116
Position 1632: 9.925423352855382e-05
Position 285: 8.169980093683165e-05
Position 692: 7.796076572078886e-05
Position 875: 6.22330378429908e-05
Position 33: 5.6751039841577566e-05
Position 1235: 3.6314680523048115e-05
Position 1180: 2.7518206689099602e-05
Position 834: 2.5547183732708763e-05
Position 1122: 2.459857802016092e-05
Position 726: 1.800963469716433e-05
Position 270: 1.5636633601578383e-05
Position 203: 1.5600009234240332e-05
Position 877: 1.2924426248790437e-05
Position 632: 6.693309797831024e-06
Position 1656: 4.216752317895114e-06
Position 738: 2.9177082552484708e-06
Position 1046: 2.8468842830345865e-06
Position 267: 2.6688561749892413e-06
Position 447: 2.210961329616853e-06
Position 1658: 2.0867810413605487e-06
Position 1428: 1.8414061035576616e-06
Position 171: 1.5421454818460933e-06
Position 483: 1.4438169717652306e-06
Position 963: 1.3541896900164934e-06
Position 1102: 8.752754585443348e-07
Position 315: 8.319495835133115e-07
Position 1331: 7.908705862960687e-07
Position 2023: 6.65095596735187e-07
Position 515: 5.683916529006726e-07
Position 462: 2.9967450646477484e-07
Position 296: 2.5960670800261315e-07
Position 275: 1.4793802394218496e-07
Position 549: 1.2935514571398875e-07
Position 93: 1.1709802548112426e-07
Position 109: 9.696564269765866e-08
Position 37: 9.655638140622615e-08
Position 495: 9.468994779280008e-08
Position 1011: 7.582716151965578e-08
Position 1359: 5.3655520275212803e-08
Position 213: 1.764707361875418e-08
Position 1773: 1.1629857969863365e-08
Position 477: 6.412203750824026e-09
Position 1191: 4.9988895430194734e-09
Position 1557: 1.9970431176486314e-09
Position 677: 7.003119906839528e-10
Position 668: 3.078005642901791e-13
Position 453: 1.3540640024070723e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1172: 0.9834615127905372
Position 676: 0.9098079748575058
Position 1356: 0.1108829417211233
Position 1852: 0.048730418187696696
Position 688: 0.04163807386043754
Position 691: 0.028281033570801205
Position 963: 0.020988246535884263
Position 2336: 0.020867253403465433
Position 1762: 0.01906243134375628
Position 2092: 0.013310786227157125
Position 1290: 0.00979927989748853
Position 1178: 0.00810065880739919
Position 443: 0.005918494184281286
Position 809: 0.005762958306349979
Position 1680: 0.004587285577809268
Position 2023: 0.003878868688328145
Position 2270: 0.003246464082422045
Position 1598: 0.0032264981068869923
Position 395: 0.002628704950814387
Position 647: 0.0022957234869119838
Position 1737: 0.0016511729927751353
Position 446: 0.0015568256381627847
Position 1552: 0.001390055843481685
Position 398: 0.0011888316530236144
Position 2196: 0.0010793185267400363
Position 2046: 0.001035138889832129
Position 2240: 0.001016149508731873
Position 1875: 0.0010031636112760244
Position 1861: 0.0007844024546957354
Position 697: 0.0005876984700734425
Position 2181: 0.0005820717466477497
Position 2115: 0.0005482721821239306
Position 549: 0.0003665493698265773
Position 916: 0.00035423260827941166
Position 2835: 0.0003539869362990053
Position 1200: 0.0002420852925412047
Position 818: 0.00020945262756703095
Position 1707: 0.000176173295329273
Position 1796: 0.00014998891859009688
Position 122: 0.00014931712539141854
Position 1368: 9.480556053840502e-05
Position 109: 8.908770656311847e-05
Position 1710: 8.728565544858015e-05
Position 2570: 8.618903906490186e-05
