Gene = mael
index = 1784
Annotated 5SS: [3483 3727 4340]
Annotated 3SS: [3527 3782 4401]
SMsplice 5SS: [ 273  703 3483 3727 4340]
SMsplice 3SS: [ 322 2989 3536 3782 4401]
top_k =  500
Partition function (log Z): 8.398960549770104

Sorted 5' Splice Sites (High to Low Probability):
Position 3483: 0.998688883122384
Position 4340: 0.9880198366680223
Position 3727: 0.9852297530181877
Position 273: 0.7421404687604051
Position 703: 0.534571198670922
Position 2902: 0.3063511061484747
Position 390: 0.2029228098329472
Position 3215: 0.19861287456427945
Position 929: 0.18769840140267677
Position 3210: 0.17716820182788146
Position 555: 0.12042246406928168
Position 3198: 0.11554161720257101
Position 905: 0.11452956518936803
Position 200: 0.11180192989514882
Position 948: 0.08505653824115247
Position 251: 0.07577933438647076
Position 2474: 0.04396278285326039
Position 1112: 0.035784901176748984
Position 215: 0.03022463170441855
Position 710: 0.0248479643967963
Position 1236: 0.02201849467403624
Position 3222: 0.021741533673440942
Position 965: 0.019427192875654253
Position 3153: 0.011596203092504507
Position 3954: 0.008461815012817628
Position 3058: 0.006799957030563727
Position 2685: 0.005418596801381264
Position 862: 0.004286813932571734
Position 3073: 0.0038153299002266165
Position 3157: 0.0034248746697768825
Position 1770: 0.0031032068023966737
Position 2466: 0.0022380119146305564
Position 1957: 0.0022190327570689103
Position 584: 0.0018981630729264468
Position 2001: 0.0017350446468757256
Position 2095: 0.0015962334792127822
Position 2539: 0.0015529692458936988
Position 2737: 0.0012706763071547483
Position 1962: 0.0010837918014666163
Position 403: 0.0010678123520797339
Position 714: 0.001025862748498967
Position 725: 0.000951913716948425
Position 4447: 0.0009377333502065668
Position 277: 0.0007825688116065395
Position 108: 0.0007246355529293158
Position 219: 0.0007061237780352015
Position 1104: 0.000685945701128355
Position 4563: 0.0006807265944121686
Position 819: 0.0005388791875444308
Position 2213: 0.000519773252083548
Position 4127: 0.0005071407014393403
Position 1970: 0.0004993034525694108
Position 1036: 0.00043981378578497767
Position 3933: 0.00043903027057426935
Position 18: 0.0004363224933857122
Position 560: 0.0003492498283921688
Position 4461: 0.00034904382121291364
Position 689: 0.00027140656368144383
Position 1110: 0.00025724707698223
Position 3799: 0.0002549147899466396
Position 4442: 0.0002143723159784155
Position 1297: 0.0002131855134162004
Position 4193: 0.0002059027753357456
Position 4482: 0.00016312138758092833
Position 4153: 0.00015333155713052359
Position 453: 0.00014961273579058715
Position 503: 0.0001338427724291529
Position 4882: 9.27388871660785e-05
Position 734: 8.52890529853975e-05
Position 900: 7.848901613420271e-05
Position 4778: 5.4832488418961755e-05
Position 545: 4.329994330662936e-05
Position 400: 4.214241285440542e-05
Position 3865: 4.149672452583673e-05
Position 4861: 3.6998546364973955e-05
Position 3382: 3.5952817984396286e-05
Position 3515: 3.0367460098282792e-05
Position 140: 2.9611131694608877e-05
Position 800: 2.5642898889090047e-05
Position 3886: 2.3126104999192966e-05
Position 728: 2.2064490352594315e-05
Position 31: 9.061050909953359e-06
Position 3636: 8.671759880928018e-06
Position 28: 7.798135346413289e-06
Position 185: 6.92610301003309e-06
Position 526: 6.618558920181788e-06
Position 3685: 6.502575037658158e-06
Position 122: 6.339556515704639e-06
Position 137: 3.9913126735422094e-06
Position 4790: 3.860463891576512e-06
Position 731: 3.6718931230492834e-06
