Gene = Sf3b1
index = 1485
Annotated 5SS: [ 94 951]
Annotated 3SS: [ 258 1007]
SMsplice 5SS: [ 94 951]
SMsplice 3SS: [ 258 1007]
top_k =  500
Partition function (log Z): -4.294101023285744

Sorted 5' Splice Sites (High to Low Probability):
Position 951: 0.9985086110448849
Position 94: 0.7873210557007669
Position 143: 0.07381364188889622
Position 2058: 0.061768094307759376
Position 2496: 0.04723758396022635
Position 199: 0.027147473915363523
Position 2261: 0.021944886424993332
Position 49: 0.016978337917877173
Position 15: 0.012852222648110293
Position 33: 0.010807616649702464
Position 2925: 0.00849355857575242
Position 4335: 0.006789665262492837
Position 1201: 0.006748038550428328
Position 792: 0.006566005994934548
Position 4286: 0.006087178725963761
Position 2265: 0.004315901019655763
Position 374: 0.002704192685754344
Position 4314: 0.002254364636299976
Position 416: 0.0018446274415116512
Position 580: 0.001798509717226636
Position 2620: 0.0012501518902721085
Position 2675: 0.001247713122518837
Position 1402: 0.0009184189990053935
Position 1734: 0.0008832784745872258
Position 3402: 0.0006738731687431862
Position 2766: 0.0006669257645294435
Position 212: 0.0006217040509860857
Position 215: 0.000526992130808186
Position 503: 0.0005138976632600285
Position 24: 0.0003475484169535649
Position 3832: 0.000342651927839157
Position 2794: 0.00033305382552021874
Position 1157: 0.00026349671135756454
Position 1720: 0.0002292065355354434
Position 116: 0.00022596924321419422
Position 2769: 0.00022370634828142462
Position 54: 0.0001995276915958577
Position 2549: 0.00015187944023954358
Position 608: 0.00014774583859718826
Position 555: 9.704284562118921e-05
Position 333: 9.545961415553041e-05
Position 955: 8.880263940958282e-05
Position 1621: 6.155592693070892e-05
Position 882: 3.778732671343597e-05
Position 1416: 3.489166374646502e-05
Position 2094: 2.378079137426863e-05
Position 453: 2.3364886296901544e-05
Position 625: 1.6601645890043885e-05
Position 534: 1.5404445242296527e-05
Position 1598: 1.3125225879297753e-05
Position 233: 1.2479902568060662e-05
Position 2596: 1.232700785350394e-05
Position 1934: 1.120328917797511e-05
Position 801: 8.216131178085086e-06
Position 2284: 6.074944387609453e-06
Position 522: 5.506332016300039e-06
Position 406: 5.168436062244934e-06
Position 2700: 3.4718089356459324e-06
Position 2757: 3.3392044768090586e-06
Position 1312: 3.135662795566588e-06
Position 687: 2.7075922446782713e-06
Position 1165: 2.3577178294700733e-06
Position 1258: 2.0842214168505414e-06
Position 2106: 1.7133156558733104e-06
Position 1122: 1.708730092008298e-06
Position 483: 1.6319787810631482e-06
Position 2052: 1.4303795435425277e-06
Position 2209: 1.1520133965336166e-06
Position 967: 1.1317644273430777e-06
Position 2354: 1.060571394370917e-06
Position 1459: 4.712428620786567e-07
Position 2121: 3.8806592896487583e-07
Position 1321: 2.077987967873923e-07
Position 2041: 1.6608676160439234e-07
Position 279: 1.951928179088762e-09
Position 809: 2.495436139439789e-10
Position 812: 1.0443292990945112e-10
Position 302: 4.254110093562238e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1007: 0.9955351531005325
Position 258: 0.9164166856400274
Position 2843: 0.05592051530737519
Position 4497: 0.020438541897753022
Position 2130: 0.013454214162178004
Position 645: 0.010574635637928887
Position 4542: 0.01055545834097674
Position 3188: 0.008804266521450072
Position 2448: 0.008100907442598537
Position 845: 0.006376035271967328
Position 3701: 0.0058449920700305805
Position 2343: 0.00571349846202695
Position 2172: 0.005235586923142584
Position 4419: 0.004877328040428466
Position 169: 0.0041049589673061845
Position 4176: 0.003912693489836974
Position 4151: 0.003445738977042446
Position 3735: 0.0032745197032439366
Position 3470: 0.0032082894311213713
Position 2114: 0.002779163132969549
Position 2582: 0.002705507807476834
Position 491: 0.002412320180498682
Position 2169: 0.0021988189164688335
Position 2729: 0.002017448386949445
Position 93: 0.0017308997575854552
Position 1836: 0.0013226181370417354
Position 1020: 0.0012475712436686604
Position 3525: 0.0012107423089125927
Position 2307: 0.0011843839290783783
Position 2807: 0.0011027090576447062
Position 4531: 0.001040666346599399
Position 272: 0.0009678798577747832
Position 1803: 0.0008257591321132914
Position 2236: 0.0007561328349922075
Position 2402: 0.0007051867041025183
Position 2765: 0.0006387216783891399
Position 2511: 0.0004703176115468301
Position 856: 0.00040508530520266107
Position 3707: 0.0003835745683072259
Position 266: 0.000309890769730986
Position 2891: 0.00030933047070180107
Position 2619: 0.0002981418862636017
Position 327: 0.0002931003007403173
Position 1402: 0.00024469480222526506
Position 1254: 0.00024074397324916675
Position 1675: 0.00023098169582138277
Position 2535: 0.0002073838791369116
Position 684: 0.00018590837142640093
Position 3245: 0.0001805577310554955
Position 233: 0.00017555993160789534
Position 2700: 0.0001700838324372924
Position 2201: 0.00014730260377461652
Position 1478: 0.00014491171569961525
Position 1644: 0.00014067147120811933
Position 2280: 0.00011407789577840164
Position 2639: 0.00011194551064298569
Position 2151: 0.00010969984794130771
Position 2875: 0.00010745799182729022
Position 2594: 7.611962696349788e-05
Position 1052: 6.880176525528035e-05
Position 760: 5.76016031188915e-05
Position 570: 5.7082071756438444e-05
Position 725: 5.0501313793718945e-05
Position 1197: 4.7610659732427786e-05
Position 324: 4.591010806440657e-05
Position 2354: 3.415549724409763e-05
Position 2360: 3.0831263125564214e-05
Position 1459: 2.7860212738039486e-05
Position 1219: 2.4389971770629125e-05
Position 296: 2.121924671484084e-05
Position 608: 1.8910863174887412e-05
Position 1375: 1.8066800154599486e-05
Position 530: 1.769914571081165e-05
Position 293: 1.5194051054054903e-05
Position 367: 1.3788378251102905e-05
Position 577: 1.1412426216012555e-05
Position 860: 1.1284832416896428e-05
Position 542: 1.0915343049168426e-05
Position 287: 9.784772901599052e-06
Position 1775: 6.025184793227153e-06
Position 551: 5.066196319281099e-06
Position 908: 4.698490571114446e-06
Position 1826: 4.410136251600046e-06
Position 277: 4.374262634336797e-06
Position 98: 4.3188558359640466e-06
Position 1865: 4.296314215728124e-06
Position 779: 3.920686959190602e-06
Position 395: 3.292720471203874e-06
Position 651: 2.4050198390736537e-06
Position 602: 1.7187200566735808e-06
Position 797: 1.6904166168829053e-06
Position 290: 1.5911147948760017e-06
