Gene = poe
index = 1841
Annotated 5SS: [  177   453   989  3411  4000 10055 10317 11059 12784 13323 15316 16968]
Annotated 3SS: [  357   575  1243  3471  4068 10111 10365 11119 12839 13379 15370 17030]
SMsplice 5SS: [  453   989  1374  1970  3411  4000  4294 10055 10317 11059 12784 13323
 15316 15500 16968]
SMsplice 3SS: [  642  1243  1809  2090  3471  4068  9338 10111 10365 11119 12839 13379
 15370 16522 17030]
top_k =  500
Partition function (log Z): 37.14355397159501

Sorted 5' Splice Sites (High to Low Probability):
Position 13323: 0.9998370194848005
Position 4000: 0.9993975064006023
Position 16968: 0.9980551445226534
Position 4294: 0.9979043946067645
Position 15316: 0.9957812403754865
Position 10317: 0.9946791502565618
Position 10055: 0.9930641955003723
Position 3411: 0.9902852195988006
Position 12784: 0.9610232188336912
Position 11059: 0.9315432392708575
Position 453: 0.7653831657037127
Position 15500: 0.6829690618385135
Position 1374: 0.6710430036779079
Position 1970: 0.652649085728989
Position 177: 0.6025774765549365
Position 989: 0.5594790709119218
Position 13687: 0.23056796779247543
Position 11490: 0.10408787654353378
Position 13713: 0.09652253257683459
Position 11876: 0.09280098752326123
Position 12263: 0.07639622805020212
Position 1082: 0.07490629986719273
Position 16811: 0.07177573107032512
Position 12457: 0.059618784908614365
Position 12071: 0.04971444794034871
Position 15178: 0.04666114778223884
Position 11067: 0.0450989207257322
Position 1078: 0.040145280459121475
Position 12345: 0.03243655528395498
Position 13101: 0.02935252517469655
Position 10892: 0.028829677340199766
Position 9162: 0.028389951021720147
Position 13090: 0.025353735332722862
Position 13756: 0.02444342871983675
Position 1914: 0.023823143335798873
Position 12767: 0.02285448054623679
Position 1316: 0.02130164122985623
Position 14124: 0.017492304328751887
Position 10529: 0.01589888261511158
Position 15625: 0.015103894105172691
Position 3704: 0.014298668242637962
Position 16361: 0.014002610961356535
Position 1310: 0.01328997453292093
Position 15815: 0.012149848591876115
Position 14062: 0.010162148672116874
Position 11470: 0.009836975976178454
Position 11700: 0.009763458939752959
Position 11433: 0.009272790626842282
Position 11074: 0.008789798727562439
Position 2133: 0.007743311638055108
Position 1587: 0.0066987090347844945
Position 15174: 0.006552172527258789
Position 13480: 0.006165184653548476
Position 15914: 0.006064716381362528
Position 742: 0.005765311815467028
Position 16019: 0.005712642100739508
Position 1653: 0.005698156986242386
Position 1312: 0.005483424789310976
Position 13736: 0.005012262954881164
Position 868: 0.004780776121266133
Position 11643: 0.0044165245477482155
Position 758: 0.004401406140290797
Position 974: 0.00404214603994925
Position 4458: 0.003904864718622209
Position 16562: 0.003757617396619163
Position 3650: 0.003605712467638236
Position 889: 0.0035095898381540375
Position 1662: 0.003027580918251347
Position 10667: 0.0029383604994068827
Position 11977: 0.0028791060280725484
Position 1162: 0.0027917942640736867
Position 1715: 0.0026827181301123893
Position 2343: 0.0026266810978977334
Position 905: 0.002445677422434156
Position 11035: 0.0024164738260810687
Position 1646: 0.0022915506050765855
Position 11296: 0.0022873742858174006
Position 1403: 0.0021618693539394037
Position 1045: 0.002028394207083332
Position 13921: 0.0019375730572980733
Position 1917: 0.001914875732253545
Position 16407: 0.0018339084175679403
Position 13559: 0.0018195953241647786
Position 1036: 0.0016587711896168538
Position 1167: 0.0016515560233315851
Position 15677: 0.001406704291352639
Position 17168: 0.0012668870006689139
Position 4: 0.0012537068088295078
Position 13512: 0.0011128477646064928
Position 11930: 0.0010972752119022414
Position 12965: 0.001088260008411929
Position 10194: 0.0010279504099630365
Position 13033: 0.000865475206964374
Position 12680: 0.000849486415784879
Position 251: 0.0008377407917377569
Position 767: 0.0007096562894468905
Position 2054: 0.0006983797101914051
Position 2253: 0.00064950067084205
Position 1533: 0.0005732854513736358
Position 11309: 0.0005682408942918272
Position 14017: 0.0005283321622832756
Position 13528: 0.0005253892269941134
Position 730: 0.0005247636074881388
Position 3498: 0.0005204584681295023
Position 15504: 0.000505017732653097
Position 15321: 0.0004968670742710917
Position 16410: 0.0004742905316845335
Position 1909: 0.0004128618951904808
Position 3606: 0.0004020526792788133
Position 13738: 0.00038461776471644324
Position 181: 0.00038177072087193845
Position 15283: 0.0003558209567136795
Position 11047: 0.00033795727444439603
Position 2110: 0.0003253140458771734
Position 594: 0.0002977402492805141
Position 13105: 0.00027987003474770085
Position 11263: 0.0002782404010186724
Position 956: 0.00027739742233115385
Position 3644: 0.00027612178367426474
Position 1955: 0.00027326211863130923
Position 837: 0.000248809146221313
Position 14136: 0.00024044034150350958
Position 13152: 0.0002276842913836126
Position 565: 0.00021161285446440577
Position 221: 0.00020319558843592082
Position 13022: 0.00020136459547181248
Position 282: 0.0001987108861042607
Position 13017: 0.0001902644379557285
Position 11883: 0.00018565689495614318
Position 1506: 0.000176319518992902
Position 119: 0.00017611507093750537
Position 2150: 0.0001737105752607339
Position 16974: 0.00016862740563495656
Position 14926: 0.0001660445488718502
Position 3266: 0.00016138430835737553
Position 4004: 0.00015626008120959463
Position 10675: 0.00015033883234756356
Position 145: 0.00014740525111881325
Position 715: 0.00014730744559530377
Position 3550: 0.00014235698378628757
Position 13291: 0.00013400401154402272
Position 10896: 0.00012870195430650247
Position 1049: 9.867325935696602e-05
Position 5940: 8.976138955587143e-05
Position 14510: 8.766553347400273e-05
Position 148: 8.586745257503556e-05
Position 4204: 8.553517702888728e-05
Position 575: 8.154705330482385e-05
Position 1012: 8.12955852431447e-05
Position 1314: 8.097477370081526e-05
Position 10443: 8.032596504776502e-05
Position 1707: 7.824373454314887e-05
Position 1827: 7.773000835241784e-05
Position 503: 7.423096063817495e-05
Position 6076: 7.42190343779074e-05
Position 10508: 7.229920269758283e-05
Position 5331: 7.134791776287265e-05
Position 13499: 6.346162354155989e-05
Position 520: 6.323488305624915e-05
Position 16863: 4.6498005519034287e-05
Position 3964: 4.5234042616924855e-05
Position 11239: 4.444678632486457e-05
Position 94: 3.8891964520225005e-05
Position 16212: 3.7025296647606956e-05
Position 457: 3.68144653751231e-05
Position 16026: 3.179839144071134e-05
Position 13497: 3.0966223532715736e-05
Position 11289: 3.035644990540323e-05
Position 10284: 2.9960467819538097e-05
Position 3925: 2.7959780355959858e-05
Position 11246: 2.7688802053971913e-05
Position 733: 2.2082720619388874e-05
Position 13: 2.1400126075376364e-05
Position 10248: 2.1267484944207527e-05
Position 97: 2.0986936128601664e-05
Position 17126: 1.998058419269299e-05
Position 3982: 1.9781090981748715e-05
Position 4026: 1.860037519547995e-05
Position 11171: 1.836364390812378e-05
Position 1418: 1.717054888105458e-05
Position 3739: 1.5986292496953723e-05
Position 13396: 1.59625491317637e-05
Position 14353: 1.445056704925295e-05
Position 14866: 1.3866914896867278e-05
Position 13771: 1.3815156528779119e-05
Position 60: 1.2172264621812738e-05
Position 3912: 1.159339493248722e-05
Position 20: 1.0843171672313646e-05
Position 3887: 9.556930288505985e-06
Position 3814: 8.455965123341425e-06
Position 15022: 7.933666206061715e-06
Position 224: 6.572392213086664e-06
Position 543: 5.2467987984092545e-06
Position 16730: 5.101829847531053e-06
Position 673: 5.0094669781566184e-06
Position 13785: 4.954783092083964e-06
Position 3878: 4.614342456626242e-06
Position 655: 3.684336390964003e-06
Position 11487: 3.485987820733043e-06
Position 242: 3.44786467007503e-06
Position 859: 3.1088972316207055e-06
Position 13450: 2.8949563614460897e-06
Position 13327: 2.7397304630569433e-06
Position 3762: 2.6467863334553667e-06
Position 11023: 2.5176071661076975e-06
Position 13797: 2.4996870368061644e-06
Position 13168: 2.4781774296571002e-06
Position 11193: 2.4470631254295048e-06
Position 13950: 2.059134393087022e-06
Position 4306: 2.029653854124942e-06
Position 14576: 1.7567249480864625e-06
Position 2567: 1.6034019120023367e-06
Position 14498: 1.2774999572034383e-06
Position 4347: 1.0601651925729678e-06
Position 13246: 7.01189093485024e-07
Position 14024: 4.403787024633707e-07
Position 10535: 3.6575030358080397e-07
Position 5343: 3.623157764979836e-07
Position 13998: 3.0615183997835844e-07
Position 10936: 2.5046759585361016e-07
Position 13156: 2.376850910111159e-07
Position 4319: 2.058242879089488e-07
Position 4902: 1.21230704248015e-07
Position 4196: 1.1526613769381001e-07
Position 10275: 8.390621705985319e-08
Position 13405: 7.380175784843015e-08
Position 13578: 5.237493129279186e-08
Position 4566: 4.93288433797424e-08
Position 11026: 3.6301729145303115e-08
Position 397: 3.1986408118735315e-08
Position 13693: 2.4510871853225114e-08
Position 598: 2.4013291339793343e-08
Position 4332: 2.213195661677709e-08
Position 10832: 2.0324946311501876e-08
Position 11037: 1.829151013867714e-08
Position 4755: 1.2367597879795273e-08
Position 13205: 3.532383254054872e-09
Position 4623: 3.470000039555548e-09
Position 10393: 3.0144694714245847e-09
Position 13108: 2.496544904991187e-09
Position 13009: 2.0952521271054373e-09
Position 10703: 3.742277664387564e-10
Position 4223: 1.9185676168109882e-10
Position 3287: 1.6540606389477526e-11
Position 16569: 6.7635178971059845e-12
Position 4386: 1.3478553811624564e-12
Position 12883: 8.037370884813435e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4068: 0.9998141294073182
Position 17030: 0.9988918382941011
Position 15370: 0.9987611536441251
Position 13379: 0.9930872539727883
Position 1243: 0.9913610191443419
Position 10365: 0.990787137267304
