Gene = Mcr
index = 1273
Annotated 5SS: [ 172 3220 7063 7320 7555 7729]
Annotated 3SS: [2369 3314 7125 7379 7622 7814]
SMsplice 5SS: [ 172 3220 7063 7320 7555 7729]
SMsplice 3SS: [2258 3314 7125 7379 7622 7814]
top_k =  500
Partition function (log Z): 16.84339827442643

Sorted 5' Splice Sites (High to Low Probability):
Position 7320: 0.9991449815934097
Position 7729: 0.9939738329125591
Position 3220: 0.9929069188000549
Position 7063: 0.9849113168418727
Position 7555: 0.9778821821845164
Position 172: 0.7466064157031326
Position 1052: 0.21259385796866428
Position 2520: 0.16103225587771536
Position 88: 0.06979150814756037
Position 5494: 0.06659017440422954
Position 5383: 0.0597863939761339
Position 425: 0.046080465378504944
Position 8629: 0.029632108329154996
Position 2789: 0.026564044679597026
Position 1047: 0.02266668275215178
Position 2090: 0.022456217756549077
Position 673: 0.019351849887279744
Position 2008: 0.019197499164574923
Position 7495: 0.015616222477430134
Position 4294: 0.014491971440309087
Position 5368: 0.014282610070844661
Position 31: 0.013231413109606788
Position 649: 0.010305816901217383
Position 43: 0.009458331348594794
Position 4669: 0.008661508749366893
Position 3460: 0.008158017532054652
Position 2306: 0.006711688774613544
Position 8357: 0.006024200723652889
Position 7760: 0.005365134185621872
Position 2143: 0.005180830456516173
Position 373: 0.004146431921014425
Position 3391: 0.0040321706794471885
Position 226: 0.0039021030238135562
Position 2542: 0.0038316883106454605
Position 1311: 0.0034148399180519355
Position 3547: 0.003014965480216856
Position 7893: 0.00275187503391932
Position 379: 0.002695609765316256
Position 4003: 0.00255480023035298
Position 3517: 0.0024827793728785436
Position 47: 0.0023198747996051095
Position 1059: 0.002302782810665723
Position 3917: 0.0022713305878084367
Position 8082: 0.002091907196829487
Position 1255: 0.001951937870620405
Position 4506: 0.0015678970068175367
Position 347: 0.0013942980814008728
Position 4548: 0.0012468724599585426
Position 8274: 0.0011978463793799465
Position 336: 0.0011939440755059125
Position 3829: 0.0009042768601251542
Position 704: 0.0008275123628076862
Position 4498: 0.0007251015240742729
Position 8053: 0.0006542674446979073
Position 1646: 0.0006422522027398067
Position 4007: 0.0006299364104615018
Position 7874: 0.0006174481823310138
Position 994: 0.0005941620760123077
Position 7733: 0.0005800464322198761
Position 7493: 0.0005116179987346375
Position 321: 0.00044023062075412215
Position 3621: 0.00043195159331065833
Position 3632: 0.00040985755105170965
Position 8405: 0.00039530723576160616
Position 521: 0.00037585052626724224
Position 972: 0.0003483611027515734
Position 8642: 0.0003353652353074834
Position 7961: 0.0002913656864015508
Position 678: 0.0002633893645931914
Position 643: 0.0002291561246308457
Position 5165: 0.00021270269804866585
Position 3607: 0.00020513097679050542
Position 7345: 0.00020461356891125242
Position 54: 0.0001841078803259951
Position 4157: 0.00018039354581333113
Position 7537: 0.00016881479850627552
Position 2988: 0.0001670751973057984
Position 3480: 0.000166883371642532
Position 632: 0.00016600065693149485
