Gene = E(z)
index = 1143
Annotated 5SS: [ 491 1285 1507 1705 2135 2383 3015]
Annotated 3SS: [ 552 1345 1689 2036 2192 2444 3082]
SMsplice 5SS: [  89  491 1285 1507 2135 2383 3015]
SMsplice 3SS: [ 153  552 1345 2036 2192 2444 3082]
top_k =  500
Partition function (log Z): 12.916271147195857

Sorted 5' Splice Sites (High to Low Probability):
Position 2135: 0.9993717077883736
Position 89: 0.9865915274830738
Position 1507: 0.974276451512737
Position 3015: 0.9527139153411048
Position 1285: 0.9396674169130701
Position 491: 0.8984433003739887
Position 2383: 0.7124176876249895
Position 2697: 0.0685106926008346
Position 1986: 0.05387231446562084
Position 1938: 0.040208284391948304
Position 2343: 0.02370198608340515
Position 1705: 0.023466875146684857
Position 984: 0.02258073064728557
Position 656: 0.016503266034514415
Position 1289: 0.013265095830776303
Position 2995: 0.013154367831364904
Position 1305: 0.012899637048018695
Position 695: 0.010937294516804325
Position 1046: 0.010190614265866017
Position 2287: 0.009656610365838354
Position 1970: 0.009404015314862254
Position 2394: 0.00907230549582914
Position 3220: 0.008245145163602802
Position 2272: 0.004810531357477931
Position 1848: 0.004596408194872011
Position 3231: 0.004108433592396552
Position 878: 0.0026616430598377246
Position 1068: 0.0022252364519576924
Position 70: 0.0018340158034112631
Position 1831: 0.0017495276954150514
Position 684: 0.001443318052209965
Position 599: 0.0013443561313979527
Position 2473: 0.0012121325989250084
Position 788: 0.0011202935199824116
Position 2737: 0.0010194672032608266
Position 3271: 0.0006999432470864409
Position 2993: 0.0006979587905234781
Position 821: 0.0006097806973507131
Position 1859: 0.0005175816699321169
Position 1169: 0.0004930939430077398
Position 2522: 0.0004454626682943872
Position 308: 0.0003841488538686072
Position 509: 0.00034165902206845065
Position 93: 0.00029919920993369824
Position 1877: 0.00029671500788961433
Position 201: 0.00027581257124378275
Position 2291: 0.00027271262360335677
Position 2676: 0.0002493791334342413
Position 2735: 0.00024216320514457732
Position 333: 0.00024188537783014072
Position 773: 0.00024106020753134232
Position 1540: 0.00022152283835482703
Position 2524: 0.00021773874957523346
Position 1897: 0.00020097141939061697
Position 745: 0.0001934952094462379
Position 3143: 0.0001862167537023061
Position 3274: 0.0001730833989281133
Position 1428: 0.00015704909171429198
Position 73: 0.00015571495800540918
Position 2387: 0.00015000597234499498
Position 2466: 0.00014024936502720766
Position 2128: 0.00013232986638904494
Position 2584: 0.00013010784888194176
Position 841: 0.00012086192169476023
Position 2999: 0.00011006636723594738
Position 739: 0.00010761715851386138
Position 2582: 0.00010707217281550215
Position 2406: 8.168432176666576e-05
Position 2821: 7.989217370936833e-05
Position 60: 7.88568731832124e-05
Position 1511: 7.847391589819215e-05
Position 106: 7.229568938217236e-05
Position 1012: 6.849923177175868e-05
Position 3237: 4.993032789040514e-05
Position 3306: 4.550510443538278e-05
Position 1796: 4.360783659044492e-05
Position 1667: 4.335061710464852e-05
Position 320: 4.0648460124606745e-05
Position 3346: 3.333479759307471e-05
Position 707: 2.75044657775108e-05
Position 1309: 2.739088611622629e-05
Position 2139: 2.5233820700743846e-05
Position 257: 2.376956744413472e-05
Position 1899: 2.274961709169598e-05
Position 1563: 2.240615011668856e-05
Position 1583: 2.2013570337246412e-05
Position 1857: 2.168631792680671e-05
Position 1622: 2.067714388342706e-05
Position 2614: 1.897530468746658e-05
Position 2680: 1.8483897706380598e-05
Position 2915: 1.7703682000863163e-05
Position 1760: 1.312847889239478e-05
Position 639: 1.309639917945868e-05
Position 476: 1.2506415765595573e-05
Position 1477: 1.213594692507015e-05
Position 322: 1.1970711212669192e-05
Position 1558: 1.1734000590137387e-05
Position 1190: 9.948090336165704e-06
Position 1718: 9.374882861288456e-06
Position 1121: 9.051596706567131e-06
Position 22: 8.488628762118166e-06
Position 932: 7.975582886543866e-06
Position 2983: 7.744203474454837e-06
Position 719: 7.593088634115373e-06
Position 536: 6.624538168324227e-06
Position 923: 5.4916303974385175e-06
Position 1049: 5.3903350515235655e-06
Position 265: 5.253189026704324e-06
Position 215: 4.98969701511479e-06
Position 2962: 4.715279335345805e-06
Position 1474: 3.927421108459201e-06
Position 42: 3.926390619929619e-06
Position 2923: 3.869089804288105e-06
Position 19: 2.3079133860312987e-06
Position 2055: 2.062659421538162e-06
Position 242: 1.8210503528916486e-06
Position 236: 1.7336758932319495e-06
Position 2510: 1.5514902164791004e-06
Position 2358: 5.096835590503894e-07
Position 282: 4.873913976798695e-07
Position 2853: 4.6913141089551965e-07
Position 384: 3.621816963257998e-07
Position 2166: 2.359509857992828e-07
Position 153: 1.9397376908191277e-07
Position 419: 1.4728524376952831e-07
Position 353: 1.337758420013074e-07
Position 2073: 1.277057494470874e-07
Position 413: 1.0618538030087229e-07
Position 515: 8.402942126260803e-08
Position 901: 7.090372002425963e-08
Position 234: 5.623546054765431e-08
Position 641: 4.107664486243418e-08
Position 454: 4.059704485268281e-08
Position 2683: 3.7800331472935894e-08
Position 2694: 3.598720208220016e-08
Position 2925: 3.3799205878904275e-08
Position 572: 1.4431090733746984e-09
Position 583: 3.0269675326077136e-10
Position 408: 1.454159729074601e-11
Position 406: 7.398602188160004e-18
Position 395: 5.151756377555732e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 2192: 0.9982503874108374
Position 3082: 0.9856138375963562
Position 1345: 0.9687311806738547
Position 2036: 0.9403694876438251
Position 552: 0.8568013269487725
Position 2444: 0.7390397694791995
Position 153: 0.6724161424728105
Position 257: 0.2800186015461933
Position 1689: 0.149603650497032
Position 1084: 0.03495895482454214
Position 2800: 0.028773156859510828
Position 2915: 0.028260159756739938
Position 201: 0.018452555909028483
Position 1101: 0.014273484285482559
Position 1370: 0.013307441873063434
Position 3345: 0.012885792002158962
Position 1231: 0.012164252276603699
Position 1703: 0.008559606171469966
Position 1978: 0.0057068650637937856
Position 760: 0.005261147028617045
Position 957: 0.005077105527663511
Position 577: 0.004532288023684425
Position 926: 0.0036731214263042234
Position 2835: 0.0036223862552187277
Position 2068: 0.003499080384181032
Position 2821: 0.003474579222983267
Position 363: 0.0033805722726148223
Position 1968: 0.003283744175890071
Position 242: 0.0031383051250308083
Position 1721: 0.0029665909061496747
Position 877: 0.0027872224263358323
Position 353: 0.002750963891918034
Position 376: 0.002316814918580529
Position 1129: 0.0021257085329785697
Position 2522: 0.0019055664651422926
