Gene = lama
index = 1756
Annotated 5SS: [  230  8296 10087 10268]
Annotated 3SS: [ 8239  9422 10150 10327]
SMsplice 5SS: [  230 10087 10268]
SMsplice 3SS: [ 9422 10150 10327]
top_k =  500
Partition function (log Z): 1.4031253499588532

Sorted 5' Splice Sites (High to Low Probability):
Position 10268: 0.9999029663741131
Position 10087: 0.9720980966464561
Position 8296: 0.7151372985582194
Position 230: 0.4821480394567183
Position 2245: 0.4439395379147184
Position 1309: 0.36925612085473447
Position 9232: 0.2667714696454904
Position 105: 0.1750382033850886
Position 10743: 0.11179874499967082
Position 4605: 0.04857848106562355
Position 2249: 0.031050663235631434
Position 374: 0.02669419188761264
Position 4454: 0.023898102438183858
Position 11904: 0.02192744048188845
Position 2577: 0.02074454267038674
Position 12039: 0.017942785375120274
Position 9986: 0.015325423939376748
Position 11924: 0.013467236885315766
Position 189: 0.013082857199277195
Position 303: 0.009747933656153479
Position 4508: 0.009335836614614903
Position 1394: 0.00633388963229054
Position 3981: 0.005087604782126726
Position 1130: 0.004780848319142674
Position 11151: 0.00396449226689604
Position 10811: 0.002846590997434305
Position 1609: 0.0025273261014211465
Position 1357: 0.002320673932073107
Position 2094: 0.002312906840546
Position 11942: 0.002122327518657911
Position 12189: 0.002045419302413768
Position 331: 0.0016570010493173384
Position 11915: 0.0012947185589790432
Position 235: 0.0011555535347687069
Position 389: 0.001045412835275847
Position 11037: 0.0009154422928084128
Position 3213: 0.0008134000333089607
Position 2949: 0.0006865755909295735
Position 97: 0.0006264682963985282
Position 164: 0.0006191588482871009
Position 12132: 0.0005551315638729064
Position 4514: 0.0004534537759264756
Position 11715: 0.00043612470974217717
Position 10639: 0.0004058846209277259
Position 581: 0.00038943120095036527
Position 10780: 0.00036756494164687974
Position 1675: 0.0003406048458505947
Position 11001: 0.0003366534425041419
Position 667: 0.0003218674779521247
Position 751: 0.000312171050721946
Position 2977: 0.000278310115179535
Position 1002: 0.00023071484713400368
Position 1000: 0.00021465260234876046
Position 998: 0.00019436927427765333
Position 1004: 0.0001913817292932608
Position 4153: 0.00018752914917802288
Position 12087: 0.00017881095374247186
Position 1006: 0.000178479360952969
Position 2193: 0.00017645809601477474
Position 3935: 0.0001596392217364563
Position 4493: 0.00015963602871808162
Position 994: 0.00015679709701168647
Position 2707: 0.00014031592249006195
Position 2517: 0.00012460232575254318
Position 1008: 0.00012439011363016555
Position 10864: 0.00012211914704904868
Position 1059: 9.55536608318309e-05
Position 884: 7.728497102583671e-05
Position 10259: 6.144060759278532e-05
Position 1010: 6.002421042111948e-05
Position 1105: 4.9478007070543515e-05
Position 2934: 4.386098870403985e-05
Position 10953: 3.9204924496161245e-05
Position 401: 3.462577326778942e-05
Position 10262: 3.348914353157869e-05
Position 125: 2.466173149132769e-05
Position 2316: 1.9227249632885087e-05
Position 10857: 1.839136101110615e-05
Position 2551: 1.4407150949268685e-05
Position 2324: 1.0174666278154957e-05
Position 10751: 9.727177675991944e-06
Position 112: 6.648287160685522e-06
Position 57: 6.236567686124775e-06
Position 11477: 6.078088264024595e-06
Position 10378: 5.62079608963377e-06
Position 10849: 5.6151726769195996e-06
Position 10885: 5.115498092160446e-06
Position 10817: 4.727251036896607e-06
Position 10793: 4.281399354924508e-06
Position 599: 3.826685154182279e-06
Position 208: 1.0544540768794193e-06
Position 11120: 8.342297904872158e-07
Position 10835: 1.5574221990424806e-07
Position 11028: 4.4724062836702974e-08
Position 181: 2.4520946568446558e-08
Position 996: 2.117801523107753e-08
Position 9: 2.0379357940113757e-08
Position 10866: 1.2993791886845617e-08
Position 34: 1.0028932505881802e-08
Position 263: 6.272906116557217e-09
Position 10472: 5.0469809771529565e-09
Position 480: 1.0093600400776074e-09
Position 29: 4.3442978853921963e-10
Position 10719: 1.234008103764836e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10327: 0.9990472595651122
Position 10150: 0.9948631447599716
Position 9422: 0.9112307078162905
Position 7870: 0.40068913535305956
Position 2135: 0.3868884914168684
Position 8239: 0.19211693023020074
Position 7890: 0.09295646904097868
Position 8430: 0.0718751223289957
Position 4275: 0.06284710978776796
Position 9128: 0.05935643431902342
Position 11962: 0.05684004761786931
Position 2010: 0.04943613025171864
Position 10956: 0.04484783416433845
Position 8404: 0.04022496380608782
Position 9556: 0.03532120955453789
Position 2159: 0.034887973130801254
Position 8901: 0.026489549687314894
Position 498: 0.025777082068093392
Position 8514: 0.025545977704008918
Position 1180: 0.024187005117682195
Position 12107: 0.024121667955150045
Position 9653: 0.01707468023538112
Position 3834: 0.015065693843797863
Position 9282: 0.01490028023460633
Position 8859: 0.014582700881732462
Position 9804: 0.013162139624304675
Position 8802: 0.012644969224097344
Position 7449: 0.012312372282022246
Position 8556: 0.011335735911931703
Position 2327: 0.010297585952849818
Position 12167: 0.008897499297565767
Position 7336: 0.008844859029168244
Position 438: 0.00846279293772392
Position 7618: 0.008222547616589576
Position 12083: 0.008094680900227842
Position 1108: 0.007868806456148535
Position 4568: 0.007791003576603733
Position 11639: 0.007198010743118999
Position 493: 0.006767934793472885
Position 10931: 0.006133303221089165
Position 188: 0.005265663691436351
Position 8747: 0.004809131572377899
Position 12256: 0.004685430015259199
Position 531: 0.00427607811267097
