Gene = mio
index = 1791
Annotated 5SS: [ 255  482  792 1815 2427 2969]
Annotated 3SS: [ 307  539  883 1870 2486 3029]
SMsplice 5SS: [ 255  792 1815 2427 2969]
SMsplice 3SS: [ 307  883 1870 2486 3029]
top_k =  500
Partition function (log Z): 6.4550973974975685

Sorted 5' Splice Sites (High to Low Probability):
Position 1815: 0.9973851516739688
Position 2969: 0.9873330831286389
Position 255: 0.9548845772847178
Position 2427: 0.9451748189498991
Position 792: 0.9421195669776761
Position 482: 0.4559404984170457
Position 990: 0.08038208355847322
Position 979: 0.037390869481125966
Position 814: 0.01771871499459465
Position 1171: 0.014280158951818625
Position 2594: 0.013990862058279556
Position 477: 0.010205589359025153
Position 830: 0.009551027213319565
Position 224: 0.0039569437260278135
Position 833: 0.002344993607254898
Position 796: 0.0018035705982293333
Position 412: 0.0016174343864226019
Position 29: 0.001483168440327968
Position 260: 0.0008844965092447287
Position 743: 0.0007463260995985802
Position 1227: 0.0004546548545910247
Position 3: 0.00042174199767873753
Position 486: 0.000287530343893751
Position 937: 0.00022992439030969085
Position 3259: 0.000218676430108242
Position 1626: 0.00021757979956404502
Position 433: 0.00021724585306596818
Position 191: 0.00021009869166320542
Position 2693: 0.00018747039584092177
Position 2433: 0.00018306891803107278
Position 2063: 0.0001774303716242345
Position 1949: 0.00017397041122044454
Position 2963: 0.00016749209989496897
Position 778: 0.0001243210742092314
Position 887: 0.00012158436557932519
Position 2829: 0.00011576667313057908
Position 3236: 0.00011183411538649792
Position 92: 9.400564782075073e-05
Position 1964: 8.489128752194595e-05
Position 1221: 8.475573017161844e-05
Position 1762: 8.121589157251323e-05
Position 1136: 6.634253126154257e-05
Position 7: 5.5318557497849305e-05
Position 2960: 5.26608181892793e-05
Position 922: 4.63994547392181e-05
Position 2030: 4.214333681980914e-05
Position 3270: 3.611619487151612e-05
Position 3268: 2.9473076285541422e-05
Position 1231: 2.925257043573027e-05
Position 2421: 2.7819736887614427e-05
Position 3204: 2.7470582730507118e-05
Position 2335: 2.633315323513055e-05
Position 392: 2.5504302773571624e-05
Position 32: 2.5341791474858238e-05
Position 1214: 2.510032200602274e-05
Position 1013: 2.411566973466324e-05
Position 88: 2.0000186399365427e-05
Position 970: 1.9860627203555978e-05
Position 348: 1.7136310160137496e-05
Position 416: 1.5874175345625434e-05
Position 37: 1.3151710100535464e-05
Position 5: 1.30345732243461e-05
Position 2113: 1.2939735843980598e-05
Position 2980: 1.268657330950494e-05
Position 2490: 1.19307795756889e-05
Position 2549: 9.946874963749642e-06
Position 2903: 9.17923890944401e-06
Position 3182: 8.26377825949342e-06
Position 660: 7.357728820678005e-06
Position 695: 6.615409846826448e-06
Position 39: 4.877942844147543e-06
Position 308: 4.523642553124271e-06
Position 1819: 4.368630750632874e-06
Position 50: 4.34832739331235e-06
Position 522: 4.2448328849311855e-06
Position 2973: 4.218469319701145e-06
Position 1487: 3.5160621829092686e-06
Position 3253: 3.4437291831043628e-06
Position 3123: 3.029788934399274e-06
Position 2917: 3.012210078437577e-06
Position 536: 2.660020068251625e-06
Position 166: 2.6510172114709274e-06
Position 2664: 2.546296235423901e-06
Position 3227: 2.5182685723035165e-06
Position 703: 2.4108895983430007e-06
Position 1639: 1.7412641930978575e-06
Position 1556: 1.7280585613243174e-06
Position 95: 1.4937804593636087e-06
Position 1873: 1.4760558351595202e-06
Position 1490: 1.3496091240264245e-06
Position 3185: 1.1995842808964686e-06
Position 104: 1.0512220585976846e-06
Position 3229: 9.577798954647653e-07
Position 328: 7.420303496034617e-07
Position 56: 5.886832486659878e-07
Position 3193: 4.721151508932424e-07
Position 546: 2.7260389747107176e-07
Position 665: 1.713483054138024e-07
Position 3011: 8.468897520220364e-08
Position 899: 5.57791017119975e-08
Position 559: 5.324710073522014e-08
Position 373: 2.57403304766595e-08
Position 1064: 1.943551553799103e-10
Position 1543: 4.959108919539013e-13
Position 2452: 4.321835409905476e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1870: 0.9962689433301236
Position 3029: 0.9855921206172241
Position 307: 0.9581022177796609
Position 2486: 0.8394081494787367
Position 883: 0.8238117723720749
Position 539: 0.4485373697688034
Position 1053: 0.25680414510107985
Position 2653: 0.10651040146465356
Position 965: 0.014581423131845147
Position 1371: 0.007868867518784699
Position 2584: 0.007131971633994879
Position 1285: 0.006887410410261793
Position 1667: 0.005721152178627189
Position 553: 0.003619621314389994
Position 2523: 0.0024207439057291895
Position 412: 0.0024041217056801445
Position 1073: 0.0023865117250727037
Position 3040: 0.0013499593202622978
Position 3329: 0.0013367954786169625
Position 2693: 0.0011821010605718866
Position 922: 0.0010130985013851023
Position 905: 0.0008274300004754827
Position 1692: 0.0008164426527459481
Position 2755: 0.0007818086724676919
Position 2563: 0.0007148071419915458
Position 88: 0.0007012042210251839
Position 918: 0.0006611125430154948
Position 1318: 0.0006267990220335464
Position 550: 0.0005741272091231521
Position 2250: 0.0004433551442375461
Position 2092: 0.0004246543028660245
Position 2773: 0.0003768255937842787
Position 2493: 0.0003473313543539704
Position 2540: 0.00034378542814396363
Position 2885: 0.0002956214190794579
Position 2312: 0.0002518452409795441
Position 1340: 0.00023944281494745238
Position 2103: 0.0002267088110064395
Position 1182: 0.00022154867360486184
Position 1202: 0.0001990028852630951
Position 1761: 0.0001257080769954817
Position 95: 0.000125412937952429
Position 1022: 0.0001126409575534112
Position 2549: 0.00010285625580905563
Position 1026: 9.661533293386302e-05
Position 522: 8.986475905037054e-05
Position 509: 8.768833612633604e-05
Position 2173: 8.173511415665059e-05
Position 1880: 7.952693895920036e-05
Position 676: 7.354595304115751e-05
Position 2220: 7.154457890467065e-05
Position 927: 6.450313683247324e-05
Position 392: 6.15269170526658e-05
Position 3120: 5.041963530013674e-05
Position 470: 5.0278839610907237e-05
Position 3182: 4.597620942459911e-05
Position 1941: 4.41042591404198e-05
Position 2603: 4.377932462355165e-05
Position 2746: 4.323660322759132e-05
