Gene = Ilp4
index = 1227
Annotated 5SS: [316]
Annotated 3SS: [376]
SMsplice 5SS: [316]
SMsplice 3SS: [376]
top_k =  500
Partition function (log Z): -4.581854058444929

Sorted 5' Splice Sites (High to Low Probability):
Position 316: 0.9991674218722808
Position 790: 0.003086328899448959
Position 326: 0.00047316480020278694
Position 462: 0.0003825887959243343
Position 500: 0.00028252199919193187
Position 531: 0.0001558738489178179
Position 410: 0.00013247823201553932
Position 796: 0.00011682340510961926
Position 113: 0.0001141326773174426
Position 270: 0.00010507493952609214
Position 673: 8.969283108635945e-05
Position 313: 7.40632062310701e-05
Position 320: 7.16146130052356e-05
Position 705: 2.5407789817071323e-05
Position 57: 1.7429897109208082e-05
Position 514: 1.200937783177526e-05
Position 564: 9.939970419669303e-06
Position 239: 9.300094962717354e-06
Position 566: 8.727348114785084e-06
Position 37: 8.545512997128037e-06
Position 816: 6.717591001200485e-06
Position 279: 6.020740179528554e-06
Position 300: 3.7870339425762056e-06
Position 521: 3.7389689692756394e-06
Position 394: 3.0007626453743314e-06
Position 206: 2.727771861546482e-06
Position 378: 1.6546659441644594e-06
Position 277: 1.6410065592120672e-06
Position 707: 1.1663300240466825e-06
Position 298: 7.939219774765709e-07
Position 133: 4.764790707069345e-07
Position 502: 1.4743332865471048e-07
Position 198: 8.766302744805078e-08
Position 11: 3.943888279640528e-08
Position 219: 1.5166615666306956e-08
Position 200: 3.708943698726228e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 376: 0.9533899341692936
Position 828: 0.01647463753995329
Position 420: 0.010834193440919005
Position 414: 0.008777199813269807
Position 858: 0.005360193403852695
Position 384: 0.004737961379827832
Position 423: 0.0019330915088704578
Position 444: 0.0012003261691507685
Position 392: 0.0006466223182673667
Position 855: 0.0005048336291280935
Position 673: 0.00012552042080461487
Position 651: 0.00011946082055523986
Position 471: 3.9561222259259184e-05
Position 658: 3.095973966610306e-05
Position 163: 2.8755780810128557e-05
Position 461: 2.8459632050566873e-05
Position 861: 2.730568426075608e-05
Position 215: 2.496404029726715e-05
Position 206: 2.2640073601369076e-05
Position 117: 1.725307513636883e-05
Position 741: 1.1056908789950117e-05
Position 679: 9.745314505939054e-06
Position 622: 8.803471350141164e-06
Position 498: 8.071673675446875e-06
Position 474: 3.2815194961259973e-06
Position 304: 2.806167163096051e-06
Position 468: 1.5442917498099043e-06
Position 843: 1.2283337148463941e-06
Position 576: 9.96541439190541e-07
Position 148: 7.122425872344827e-07
Position 224: 5.151101500742286e-07
Position 531: 4.955620803008915e-07
Position 495: 4.840490127572459e-07
Position 573: 4.3452574785135773e-07
Position 521: 2.404279361353382e-07
Position 236: 2.2591864950073544e-07
Position 139: 1.432917457918595e-07
Position 260: 1.259426756673263e-07
Position 83: 1.1272300261132138e-07
Position 91: 8.820259803713914e-08
Position 400: 3.813954209003709e-08
Position 699: 3.2881734569031854e-08
Position 94: 3.124971688475521e-08
Position 313: 2.6490653220418617e-08
Position 310: 2.575266995384756e-08
Position 145: 8.118604923318894e-09
Position 67: 3.407819444933067e-09
Position 57: 8.658105563369284e-10
Position 74: 7.871523421912327e-10
Position 76: 7.860544756224046e-10
Position 85: 4.910990594731118e-10
Position 54: 3.29289129280718e-10
Position 133: 3.627411365824431e-11
Position 63: 3.0755403099022736e-11
Position 248: 4.363061764465252e-12
Position 154: 3.3527797060505184e-12
Position 119: 1.2803221485722977e-12
Position 394: 1.6856465573523794e-13
Position 320: 4.888407228148291e-14
