Gene = RpL14
index = 1435
Annotated 5SS: [ 32 410 837]
Annotated 3SS: [ 307  641 1096]
SMsplice 5SS: [410 837]
SMsplice 3SS: [ 641 1096]
top_k =  500
Partition function (log Z): 2.355564721931372

Sorted 5' Splice Sites (High to Low Probability):
Position 410: 0.9861055543290931
Position 837: 0.9805650377612634
Position 32: 0.16673614020426983
Position 132: 0.12211561224175883
Position 136: 0.030233671210422555
Position 1319: 0.01717272287402726
Position 1294: 0.012822586334005966
Position 798: 0.007426594700758342
Position 871: 0.005614052353958679
Position 167: 0.005536608895932065
Position 215: 0.0029514209840803456
Position 573: 0.0029356942942229207
Position 48: 0.0028831689638439285
Position 20: 0.0016171479315997615
Position 809: 0.0015523510890741836
Position 149: 0.0013549796226873746
Position 147: 0.0011810790425430856
Position 72: 0.000808814955209304
Position 209: 0.0007097740829183446
Position 175: 0.0006431208540314586
Position 455: 0.0005708917938877131
Position 841: 0.00044299252163789923
Position 218: 0.0004063923975828055
Position 879: 0.0002470188225938058
Position 648: 0.00024443514169039026
Position 62: 0.0002168754593721814
Position 414: 0.00021659393843536417
Position 1011: 0.00021059263138318847
Position 889: 0.00014491595800922413
Position 1039: 0.0001401406017484256
Position 600: 0.00011858510111877328
Position 434: 0.0001082138500027092
Position 86: 6.88932005550237e-05
Position 567: 5.486848469474183e-05
Position 606: 5.4371423519298446e-05
Position 501: 5.177863022242475e-05
Position 429: 5.175314293121902e-05
Position 865: 4.6246768068213696e-05
Position 140: 4.623608964409127e-05
Position 528: 3.956137111844558e-05
Position 221: 3.9346565077032386e-05
Position 1269: 3.83592612084061e-05
Position 964: 3.7901524067477926e-05
Position 903: 1.85430536320437e-05
Position 924: 1.7109639398661908e-05
Position 392: 1.0076136493983413e-05
Position 1067: 9.099669858085838e-06
Position 377: 8.015283259862503e-06
Position 642: 7.249248188732932e-06
Position 713: 6.998981915647888e-06
Position 753: 6.152290906132229e-06
Position 26: 3.868206868730227e-06
Position 655: 3.7677000022616258e-06
Position 1245: 3.13589587132685e-06
Position 386: 2.440731992618409e-06
Position 813: 2.050568487186477e-06
Position 791: 1.5468554655397454e-06
Position 357: 1.300632092409681e-06
Position 1236: 6.079762564581187e-07
Position 300: 6.054864349090931e-07
Position 1251: 5.372712213415231e-07
Position 1146: 4.938059739721423e-07
Position 485: 4.520118886692952e-07
Position 323: 3.649075670889786e-07
Position 725: 3.616286882128089e-07
Position 1220: 2.244494985332201e-07
Position 669: 5.603731011389852e-10
Position 676: 3.9867067331198363e-10
Position 333: 2.9535032574907917e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1096: 0.9889886737342097
Position 641: 0.9712274691501358
Position 307: 0.2965226406418441
Position 1377: 0.02998261200398829
Position 209: 0.020058783202193984
Position 497: 0.01602403133550391
Position 83: 0.009641506185795668
Position 680: 0.006505458872376041
Position 924: 0.002572738456493647
Position 1129: 0.0025225103920533173
Position 1056: 0.0021291288298391524
Position 1032: 0.001449959411642059
Position 974: 0.0013469362464200523
Position 713: 0.001282562697125254
Position 688: 0.0010399294857598447
Position 548: 0.0007923030901521481
Position 651: 0.0006263571179824778
Position 544: 0.0004196433313393291
Position 725: 0.00036803509047451407
Position 165: 0.0003263198498889218
Position 156: 0.00015658754566712083
Position 1036: 6.878399840677759e-05
Position 1351: 6.526449374552983e-05
Position 606: 6.510843047519796e-05
Position 346: 5.859911969392195e-05
Position 1011: 5.002261714110565e-05
Position 892: 4.884719693873567e-05
Position 524: 4.77576203382924e-05
Position 367: 3.3874905805215646e-05
Position 234: 3.2793193152250056e-05
Position 101: 2.575724711728619e-05
Position 124: 2.556225866218746e-05
Position 1067: 2.1414895741774674e-05
Position 528: 1.9581642438169582e-05
Position 1365: 1.8202452187960554e-05
Position 408: 1.571071149805756e-05
Position 964: 1.0775260958594141e-05
Position 1192: 1.0680428822184277e-05
Position 1361: 1.0208915142983513e-05
Position 1150: 7.3509237345300505e-06
Position 1144: 6.86651185985637e-06
Position 1189: 5.789205633912455e-06
Position 1228: 5.700406619968695e-06
Position 162: 5.58589065259136e-06
Position 501: 4.18447392947461e-06
Position 136: 3.999871807425845e-06
Position 318: 3.4196679403978114e-06
Position 561: 2.8917436006075974e-06
Position 1001: 1.9572511766835147e-06
Position 761: 1.5638530774489521e-06
Position 173: 1.244482322060997e-06
Position 552: 9.477811393332204e-07
Position 1231: 9.004312263730207e-07
Position 1159: 4.118466246671285e-07
Position 785: 4.109404385658878e-07
Position 1319: 2.7935408547103144e-07
Position 455: 2.678593726414958e-07
Position 429: 2.634095353424707e-07
Position 771: 2.4910499159669726e-07
Position 1201: 2.452308142474285e-07
Position 316: 2.3814873422033906e-07
Position 1261: 1.9899033374367081e-07
Position 462: 1.2187245524346085e-09
Position 791: 4.2769384787549505e-10
Position 440: 5.4061667090711674e-12
