Gene = ms(2)34Fe
index = 1796
Annotated 5SS: [ 290  684 1847 2658 3524 4259 4489 4757 4923]
Annotated 3SS: [ 345  741 1908 2719 3638 4333 4548 4814 4982]
SMsplice 5SS: [ 290  684 1847 2658 4259 4757 4923]
SMsplice 3SS: [ 345  741 1908 2719 4548 4814 4982]
top_k =  500
Partition function (log Z): 19.995410023324627

Sorted 5' Splice Sites (High to Low Probability):
Position 684: 0.9988419030751835
Position 4923: 0.9954131565619698
Position 1847: 0.9944142046923963
Position 290: 0.9876133370191436
Position 2658: 0.9789697150895769
Position 4259: 0.9403577068746437
Position 4757: 0.8567552909543403
Position 4489: 0.4535639915161956
Position 3090: 0.39055593449281334
Position 3524: 0.33953417603582314
Position 1569: 0.2694713205258711
Position 1393: 0.1471700134053698
Position 3939: 0.06617661508506953
Position 5137: 0.052483322346367337
Position 1723: 0.028639536644192786
Position 3529: 0.0196163985523835
Position 4768: 0.015976051467165926
Position 1074: 0.009626622702829655
Position 3789: 0.00945261441942557
Position 2179: 0.009255588907679326
Position 1247: 0.008582784824491539
Position 4670: 0.007390595978391901
Position 1259: 0.00668567215217042
Position 3667: 0.006046023632016154
Position 1387: 0.005959838302433333
Position 2820: 0.005338135419614838
Position 1536: 0.005281210575112235
Position 988: 0.004840263365268342
Position 2463: 0.004198851507056379
Position 2160: 0.003913118315019152
Position 1028: 0.003753485881448807
Position 1301: 0.0034691059782396517
Position 1080: 0.0031200182328209192
Position 1833: 0.003108998065237348
Position 2162: 0.0025948618822516333
Position 2318: 0.0019227918422790604
Position 2812: 0.001840479339833454
Position 3268: 0.001818779133391881
Position 3491: 0.0017540442522050118
Position 3601: 0.0016877328284619813
Position 1851: 0.001643702643480561
Position 2967: 0.0014050685690013439
Position 4908: 0.001224003129180818
Position 443: 0.0012114370153634563
Position 2283: 0.001128630506891975
Position 4934: 0.0011099031479531957
Position 4893: 0.0011041869773953882
Position 1420: 0.0009573904264778223
Position 2024: 0.0007156413231120448
Position 4743: 0.0006968669247841712
Position 1070: 0.000666618761182591
Position 2763: 0.0006546497726535273
Position 2019: 0.0005977472619533955
Position 3736: 0.0005760340988908158
Position 5325: 0.0004920466317808659
Position 2191: 0.0004792013727935974
Position 1363: 0.00047412365495192805
Position 1690: 0.00038320131042489944
Position 1950: 0.0003796863427951277
Position 1170: 0.0003640646752722319
Position 1771: 0.00036308847918293857
Position 1174: 0.00036142429988093476
Position 270: 0.00034769028850682867
Position 323: 0.00033701161905761
Position 5085: 0.0003095326142298642
Position 297: 0.00027492914501796035
Position 787: 0.0002485698170734214
Position 5182: 0.0002467122765803028
Position 3151: 0.00022814060529928733
Position 2166: 0.00022325941697699282
Position 1607: 0.00022242125354327548
Position 1758: 0.00021385901356943914
Position 1107: 0.00020283293849588643
Position 5314: 0.0001981869374129234
Position 1516: 0.00019372663508707868
Position 4691: 0.0001833965382069599
Position 464: 0.00017065479607470698
Position 1529: 0.0001530986250259467
Position 651: 0.0001520322489871933
Position 2586: 0.000151869585909217
Position 2366: 0.00014156875434773785
Position 1940: 0.00013658122200747307
Position 5139: 0.00013286892683208546
Position 1960: 0.00012692112445169027
Position 4913: 0.00012253892344408948
Position 5334: 0.00010995064828545348
Position 671: 0.00010893431787141052
Position 2745: 9.436670388258546e-05
Position 416: 8.514217362051558e-05
Position 1192: 8.200276669203835e-05
Position 1104: 8.034282001760332e-05
Position 1592: 7.037674586227016e-05
Position 3136: 6.81514298174488e-05
Position 2666: 6.788785769832815e-05
Position 3585: 6.631685475516895e-05
Position 5312: 6.247421633318354e-05
Position 4927: 6.196642804536843e-05
Position 294: 5.402966202307708e-05
Position 5276: 5.209731527451953e-05
Position 2066: 5.169368647348933e-05
Position 4866: 4.6468845120289976e-05
Position 1635: 4.154042584161029e-05
Position 1590: 4.128980655755013e-05
Position 1020: 3.5188024529463905e-05
Position 1333: 3.1271519400656165e-05
Position 2726: 2.9937199228197617e-05
Position 529: 2.9296231391159907e-05
Position 1502: 2.810691475112578e-05
