Gene = mex1
index = 1788
Annotated 5SS: [1285]
Annotated 3SS: [1563]
SMsplice 5SS: [ 136  973 1285]
SMsplice 3SS: [ 246 1099 1563]
top_k =  500
Partition function (log Z): -0.6331708960355178

Sorted 5' Splice Sites (High to Low Probability):
Position 136: 0.9658688466328178
Position 1285: 0.9289798602158233
Position 973: 0.4809736130351101
Position 462: 0.07138530408946557
Position 312: 0.023534582806384083
Position 2075: 0.016125108984080174
Position 513: 0.014184823646806215
Position 1959: 0.0055637960352252335
Position 1756: 0.004185947464003233
Position 291: 0.003495579234636787
Position 802: 0.003454379341102772
Position 502: 0.0034300381995554475
Position 355: 0.003289595122075732
Position 1721: 0.002346186977385786
Position 1688: 0.002052124007081312
Position 1018: 0.0020228259275829504
Position 300: 0.0016440424802889144
Position 254: 0.001491543151031978
Position 920: 0.0014244436805616017
Position 738: 0.0012551595164821028
Position 441: 0.0010868100821615691
Position 481: 0.0009163781971929031
Position 125: 0.0008866526946362099
Position 2067: 0.0006984214539788248
Position 173: 0.0006607675108288238
Position 1700: 0.0006498371845456458
Position 1942: 0.0005247128079311733
Position 687: 0.00046844674794178616
Position 1274: 0.000438256481420737
Position 2031: 0.0003242915056079189
Position 641: 0.0003186630956582068
Position 1986: 0.0003168181348681729
Position 1277: 0.00026296973650936987
Position 1299: 0.00016816792305071411
Position 982: 0.00016759917522823757
Position 1410: 0.00016701524430326922
Position 1149: 0.00016621845427783907
Position 2093: 0.00016367901782229574
Position 2058: 0.00016309293394650522
Position 1190: 0.00015990145236661183
Position 1021: 0.00015947238974294435
Position 1356: 0.00015504692482832706
Position 509: 0.00012288612249341003
Position 99: 0.00010625227643164477
Position 1185: 7.243058663783359e-05
Position 288: 6.864125910918895e-05
Position 1996: 5.8240706406879984e-05
Position 1852: 5.3241582951369164e-05
Position 2101: 5.249251986303548e-05
Position 1874: 3.5099801642841556e-05
Position 1655: 2.3093409507878278e-05
Position 140: 2.146901783956759e-05
Position 790: 2.0592943480088234e-05
Position 279: 1.7785465150846822e-05
Position 1628: 1.1481779006472104e-05
Position 506: 1.0618194757962833e-05
Position 1968: 5.698724760097442e-06
Position 85: 7.251091199075978e-07
Position 539: 2.5589719788240685e-07
Position 235: 2.1962472145409895e-07
Position 205: 1.4644725183837367e-07
Position 114: 8.775953188570285e-08
Position 837: 2.740424293825384e-08
Position 957: 2.521266536361032e-08
Position 1809: 1.9967573947467725e-08
Position 1885: 4.238261512031141e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1563: 0.982782364985356
Position 1099: 0.6168743746691507
Position 246: 0.4082310447319023
Position 369: 0.08744313799823639
Position 277: 0.08354129102386675
Position 1048: 0.03412374741626532
Position 215: 0.032507815641763534
Position 2150: 0.025642319057858867
Position 565: 0.023808493262759044
Position 1083: 0.021108969109870923
Position 865: 0.019660862476735222
Position 321: 0.018907528728602543
Position 1208: 0.01741159824485332
Position 1136: 0.016177699511841052
Position 1543: 0.014274634734650786
Position 347: 0.01330140730624778
Position 741: 0.01236563567222344
Position 1223: 0.012360248354399913
Position 416: 0.010490530692471885
Position 205: 0.008851923569807603
Position 884: 0.008828930049293828
Position 461: 0.008358608878483373
Position 539: 0.008353927644785526
Position 641: 0.005830679073524682
Position 1033: 0.0055129147915482435
Position 1123: 0.005253185339757145
Position 300: 0.005245833694380079
Position 1021: 0.005159754529563056
Position 722: 0.004416726897386403
Position 948: 0.003914281259463651
Position 1190: 0.003320884102733268
Position 1910: 0.003069110322261618
Position 1954: 0.0030290738385442004
Position 248: 0.0024145687289197225
Position 498: 0.0021214940644684933
Position 354: 0.001882495233278668
Position 874: 0.0011861591080341535
Position 253: 0.0010860622353996991
Position 1788: 0.0008521829724871822
Position 805: 0.0008294946832540649
Position 802: 0.0006520941034964615
Position 1914: 0.000629123496535203
Position 837: 0.0006124425719581579
Position 441: 0.0006072175793529339
Position 481: 0.0005891874195703986
Position 1373: 0.0004987004536446578
Position 920: 0.0004441882773555953
Position 425: 0.000366641162610666
Position 1419: 0.00035461657429108786
Position 2079: 0.0003218527459089075
Position 2031: 0.000208646974788392
Position 2083: 0.0001633440049871056
Position 1403: 0.0001340900810383282
Position 1836: 6.691014692298246e-05
Position 502: 6.215449653777501e-05
Position 1360: 6.0944890502247115e-05
Position 371: 4.3156164814702133e-05
Position 1852: 2.8439858608214935e-05
Position 1489: 2.05664480361199e-05
Position 2126: 8.157196933944002e-06
Position 2036: 6.318550109016455e-06
Position 173: 7.70712392891114e-07
Position 388: 5.409937764170849e-07
Position 1274: 2.2587624037689496e-07
Position 150: 2.1733182340791878e-07
Position 429: 1.2172271442399852e-08
Position 140: 8.260170532321168e-10
