Gene = Tif-IA
index = 1560
Annotated 5SS: [ 439  978 3810 4046 8027]
Annotated 3SS: [ 495 3317 3869 7776 8083]
SMsplice 5SS: [ 439 3810 4046 8027]
SMsplice 3SS: [3317 3869 7776 8083]
top_k =  500
Partition function (log Z): -0.6477338429331378

Sorted 5' Splice Sites (High to Low Probability):
Position 439: 0.996601402078891
Position 3810: 0.9314598300610029
Position 8027: 0.901961133561518
Position 4046: 0.8810881513020695
Position 978: 0.616166133133709
Position 2426: 0.2700323670254509
Position 3457: 0.24870556452446527
Position 67: 0.18227380596279308
Position 1493: 0.06709174390749247
Position 4821: 0.05410545794561178
Position 1507: 0.03491099476542078
Position 793: 0.03447702866756167
Position 1522: 0.029228797352215577
Position 900: 0.02240043899623975
Position 608: 0.020849789845274184
Position 5097: 0.012781056802559355
Position 1195: 0.012093212396507324
Position 4117: 0.010967728124832175
Position 4810: 0.010479428519681465
Position 2357: 0.010161874808167295
Position 239: 0.008007643672804923
Position 5779: 0.007208477149979512
Position 4946: 0.007031705394565908
Position 4919: 0.006757435398819069
Position 4568: 0.004172334326084808
Position 5541: 0.0038678735979131825
Position 763: 0.003608105361786163
Position 8024: 0.003457183748856038
Position 8016: 0.00317001958007356
Position 921: 0.002952035148389864
Position 53: 0.002287547489202597
Position 1477: 0.0021843121077581946
Position 655: 0.0016670876069103976
Position 4442: 0.0015221683956750786
Position 3903: 0.001494925979285192
Position 2685: 0.0013184147456681834
Position 159: 0.0012965907461233675
Position 3064: 0.0012735932428065398
Position 4880: 0.0011690776322699635
Position 146: 0.0011078403668529778
Position 505: 0.001057018028590797
Position 4416: 0.0008024393361026307
Position 8031: 0.000706461769720546
Position 1868: 0.00047712394560197257
Position 2482: 0.00026291292681133305
Position 189: 0.00024753406498448594
Position 4216: 0.00016570154080807186
Position 460: 0.00016053544073098278
Position 85: 0.0001521925194781626
Position 579: 0.00012216566796670157
Position 280: 0.00011333359130798563
Position 4325: 0.00010966959546507335
Position 913: 7.311771491592225e-05
Position 508: 7.237092661280564e-05
Position 906: 5.7374613413769517e-05
Position 1289: 4.711850097219715e-05
Position 562: 4.3061989332032225e-05
Position 464: 4.2465930002516337e-05
Position 3487: 4.071858495056427e-05
Position 641: 3.9769043950485285e-05
Position 774: 3.8404178288048035e-05
Position 3679: 3.562217008026237e-05
Position 3421: 3.134346588484658e-05
Position 443: 2.9681218047592032e-05
Position 982: 2.8444190274671935e-05
Position 817: 2.0388107047435493e-05
Position 163: 1.8668239983656233e-05
Position 568: 1.6538603863705154e-05
Position 3675: 1.5613757502436815e-05
Position 1221: 1.4072100749650374e-05
Position 165: 1.1102216714931863e-05
Position 250: 1.0827647524324395e-05
Position 1155: 1.0086666942426058e-05
Position 3760: 8.578719887114e-06
Position 889: 7.988078068573086e-06
Position 476: 7.975384651048595e-06
Position 882: 6.540861176901558e-06
Position 967: 6.463790209698782e-06
Position 319: 5.658477687460982e-06
Position 1330: 1.7363928062057398e-06
Position 538: 1.548439107194398e-06
Position 270: 1.4299048186830274e-06
Position 3436: 8.073457546160265e-07
Position 225: 1.6359596625112432e-07
Position 361: 1.1370670076349932e-07
Position 397: 1.0602744259112361e-07
Position 405: 4.0090267858487645e-08
Position 571: 3.472557898478648e-08
Position 1093: 2.805778614517623e-08
Position 585: 1.3517030868210337e-08
Position 367: 4.855691755879595e-09
Position 304: 3.9452492149031575e-09
Position 739: 2.4909415737267157e-09
Position 955: 7.119829827959952e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7776: 0.9623909912892719
Position 3869: 0.8961597186112209
Position 3317: 0.8355837753635151
Position 8083: 0.8185409385895941
Position 495: 0.5157947111409211
Position 2271: 0.2408209264466625
Position 3510: 0.10655788798273111
Position 556: 0.10077883999990658
Position 668: 0.0893993928771171
Position 8123: 0.08907340555703758
Position 3668: 0.08547215807736261
Position 136: 0.08369796962220691
Position 267: 0.08280694947691246
Position 1038: 0.07806809086673866
Position 4498: 0.06309872490154597
Position 3063: 0.04605696027476337
Position 1078: 0.043108898540808634
Position 3203: 0.027665920626856556
Position 1340: 0.025492439369603513
Position 1055: 0.022450751972891186
Position 4083: 0.02184042484617748
Position 7851: 0.020669432509325774
Position 3585: 0.017178521801363898
Position 2115: 0.015166475313491804
Position 3892: 0.011720630773026952
Position 163: 0.010793635217593715
Position 844: 0.010541499722422774
Position 7411: 0.009606183733946453
Position 3331: 0.008192097488933505
Position 294: 0.007618045219653674
Position 3545: 0.00677733145226782
Position 189: 0.006579614433364937
Position 1434: 0.005767057558703181
Position 2170: 0.005199030817471933
Position 5540: 0.005164418686922458
Position 504: 0.005113358018859214
Position 2288: 0.004385426866199948
Position 8176: 0.00412387510571119
Position 340: 0.002915195741194169
Position 4672: 0.0027266661225928534
Position 523: 0.0025072419335717285
Position 3548: 0.002457563650797519
Position 879: 0.0023457101413557188
Position 2480: 0.002156890249928957
Position 2708: 0.001881933213905962
Position 4760: 0.0018558705243541024
Position 5367: 0.0013634528920739995
Position 1721: 0.001110839053077081
Position 793: 0.0010178551146176992
Position 1403: 0.0008701606891653048
Position 1650: 0.0005456707426854199
Position 198: 0.0005357943726555292
Position 6545: 0.0004422965652291271
Position 8125: 0.00041918156350361
Position 4141: 0.0003988079534511341
Position 928: 0.0003958673587588182
Position 4652: 0.00039234684924292404
Position 5712: 0.0003835385856630387
Position 4682: 0.00034213948488583915
Position 1556: 0.0002686056616655351
Position 600: 0.0002643776552727955
Position 2193: 0.00026330383173037614
Position 967: 0.000258681627339714
Position 685: 0.00021596743199083196
Position 5518: 0.00016313869761572624
Position 243: 0.00012512648733202525
Position 345: 9.199312108556606e-05
Position 319: 7.703109196890665e-05
Position 576: 5.598544231491658e-05
Position 5896: 3.179627504490934e-05
Position 6554: 2.3654720626110946e-05
Position 239: 1.4480171029992552e-05
Position 1919: 1.3845056415825815e-05
Position 718: 1.3796454858246672e-05
Position 949: 1.1876495729211127e-05
Position 376: 1.1576340081341578e-05
Position 355: 1.1566616270787945e-05
Position 4754: 1.1092055725992109e-05
Position 3922: 1.0762526799835203e-05
Position 342: 8.291416770352886e-06
Position 361: 6.457260946692035e-06
Position 206: 5.324677403791339e-06
Position 379: 4.813315141173686e-06
Position 4361: 4.290109775088682e-06
Position 898: 4.064995765555379e-06
Position 4319: 3.467211739010349e-06
Position 605: 3.2051408826837956e-06
Position 4322: 3.173338957379878e-06
Position 4658: 2.9506518252433962e-06
Position 1012: 1.7501430202233496e-06
Position 608: 1.5482646348656297e-06
Position 402: 1.261124220292824e-06
Position 759: 7.214929804540765e-07
Position 625: 5.736108710262551e-07
Position 430: 4.512421620623248e-07
Position 1125: 3.988127646399321e-07
Position 1194: 2.767585902344704e-07
Position 405: 1.0986214268562087e-07
Position 427: 1.0692527183548182e-07
Position 437: 1.0222776449460226e-10
