Gene = Charon
index = 1069
Annotated 5SS: [ 783 1092 1776]
Annotated 3SS: [ 891 1161 1848]
SMsplice 5SS: [ 783 1092 1776]
SMsplice 3SS: [ 891 1161 1848]
top_k =  500
Partition function (log Z): 2.960997917501317

Sorted 5' Splice Sites (High to Low Probability):
Position 1092: 0.9876222151194067
Position 783: 0.9793657269757736
Position 1776: 0.9744221633105679
Position 1989: 0.28728760386922925
Position 1394: 0.017184430894704082
Position 463: 0.010804261154738004
Position 826: 0.006596227671756405
Position 793: 0.004851092651434177
Position 1780: 0.004085215906878818
Position 806: 0.003974602353396838
Position 195: 0.0031763189343469323
Position 472: 0.0014726883189873237
Position 172: 0.0011989434517493624
Position 787: 0.0010831532096436613
Position 56: 0.001050784926927036
Position 444: 0.0006731731573066213
Position 238: 0.0004818644987552212
Position 1479: 0.00042876251418991733
Position 143: 0.00041014506763529255
Position 405: 0.00038207055967720126
Position 1096: 0.00035703604192444376
Position 1319: 0.00034996089578206
Position 1968: 0.000318887578041226
Position 809: 0.00026279372331453066
Position 833: 0.00024264715584451605
Position 627: 0.0001778362507939075
Position 1794: 0.00017060156898333854
Position 812: 0.00014186078500578553
Position 1636: 0.00013882066593312646
Position 267: 0.00012647665052007272
Position 255: 0.00011813039089326916
Position 74: 0.00010057487483485701
Position 604: 9.606124483923621e-05
Position 1209: 7.766814435263994e-05
Position 492: 5.838573713058376e-05
Position 750: 5.306308672211625e-05
Position 51: 3.822644522368844e-05
Position 18: 3.5940045562479365e-05
Position 1487: 3.322147549437191e-05
Position 1502: 3.2908788131335e-05
Position 241: 2.549054425105777e-05
Position 1977: 2.3935320221620495e-05
Position 332: 2.2536629816915935e-05
Position 282: 2.012047524060625e-05
Position 1417: 1.9751594616299884e-05
Position 658: 1.7294063988748362e-05
Position 476: 1.5416214157316456e-05
Position 1074: 1.5288947400160266e-05
Position 1455: 1.5022702528366069e-05
Position 8: 1.1488904146408522e-05
Position 44: 1.0456229337529505e-05
Position 165: 8.483222506063606e-06
Position 687: 8.19959538679537e-06
Position 1129: 7.909988655767844e-06
Position 103: 7.322532112717708e-06
Position 1786: 7.005521264056965e-06
Position 307: 6.759514462152456e-06
Position 598: 5.200224854661854e-06
Position 1925: 4.565817699630325e-06
Position 1062: 4.15579365648279e-06
Position 642: 4.0929405704300605e-06
Position 24: 3.5400098257178413e-06
Position 483: 3.124696818207013e-06
Position 88: 3.0634934305219752e-06
Position 1802: 3.0404110627635585e-06
Position 53: 2.461038587311438e-06
Position 249: 2.292669729723173e-06
Position 271: 2.2787330001087075e-06
Position 345: 2.2141118818000263e-06
Position 1612: 1.4794714787245012e-06
Position 1432: 1.4719244215761215e-06
Position 1202: 1.4364973529730688e-06
Position 994: 1.4331470435574563e-06
Position 937: 1.3931465839696343e-06
Position 231: 7.277561519198332e-07
Position 228: 6.226242381800679e-07
Position 1545: 5.720585195433964e-07
Position 1949: 4.893512647826808e-07
Position 1193: 4.6705875527880453e-07
Position 1220: 4.4898867397996344e-07
Position 1678: 3.629883280450835e-07
Position 1576: 3.021936726673525e-07
Position 1760: 2.301029153485838e-07
Position 1805: 1.700361580232558e-07
Position 777: 1.0244759664036306e-07
Position 6: 8.458256583879038e-08
Position 690: 7.762684797571176e-08
Position 1574: 3.716591052593008e-08
Position 1692: 2.301189706549616e-08
Position 1647: 2.189005793257959e-08
Position 984: 1.4366664360602583e-08
Position 969: 1.482780504304646e-10
Position 1222: 7.477842229647503e-12
Position 957: 2.4989005018337635e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1848: 0.9762377400727528
Position 891: 0.9618986205031382
Position 1161: 0.9492442905546953
Position 2043: 0.28852109907452805
Position 918: 0.03680310578969339
Position 1455: 0.01036975944161359
Position 1550: 0.008395089612902869
Position 1545: 0.007086309803547536
Position 686: 0.006647860748530055
Position 1440: 0.006610968255249285
Position 1263: 0.006150063849671824
Position 1502: 0.004344334712709139
Position 1207: 0.0035179198111388267
Position 1832: 0.0030008549744496957
Position 630: 0.002552604383142917
Position 1415: 0.0023043236084479787
Position 1487: 0.002008945159166714
Position 267: 0.0016106047433830995
Position 573: 0.0015298305234927102
Position 1213: 0.0015248105040860929
Position 1581: 0.0012990343968087084
Position 124: 0.0009839562715236486
Position 1516: 0.0007317269056371599
Position 653: 0.000696563612611072
Position 297: 0.0005287068240918417
Position 627: 0.0005169761212269358
Position 895: 0.00046706714525821756
Position 527: 0.00044848729656651507
Position 1584: 0.0004240143122747014
Position 384: 0.00036537211823965834
Position 1702: 0.0003005781814911552
Position 661: 0.0002759180101043573
Position 228: 0.0002586595885578548
Position 326: 0.0002383369416595933
Position 1379: 0.00023060924559895968
Position 146: 0.00019882604655870102
Position 403: 0.0001706690300109356
Position 567: 0.0001679364199977536
Position 307: 0.000161114705916237
Position 1425: 0.00013020351787734467
Position 238: 8.98730860577831e-05
Position 1624: 8.970727881653254e-05
Position 492: 6.40921865096604e-05
Position 1824: 4.945414084865206e-05
Position 642: 4.635861793754321e-05
Position 215: 4.478882261037463e-05
Position 1174: 4.443643880532103e-05
Position 984: 3.869159296878484e-05
Position 598: 3.717699172419499e-05
Position 443: 3.525934006182956e-05
Position 210: 3.104652908147204e-05
Position 241: 3.050291498929911e-05
Position 665: 3.0138080126448365e-05
Position 1687: 2.2822897583254053e-05
Position 2019: 2.239080909306382e-05
Position 1636: 2.0954809605529396e-05
Position 580: 1.350374250674369e-05
Position 702: 1.178229780133352e-05
Position 1010: 1.1211668069086137e-05
Position 341: 9.376418798915784e-06
Position 1107: 8.687207763220057e-06
Position 1058: 7.833483278941213e-06
Position 1895: 7.61088700037333e-06
Position 1561: 7.306807741378953e-06
Position 1898: 6.8536813121212825e-06
Position 390: 5.4486207770690485e-06
Position 1598: 5.202506735393797e-06
Position 1594: 5.085639683094345e-06
Position 604: 4.9469866701942276e-06
Position 722: 1.914031368292258e-06
Position 1666: 1.7200463004539572e-06
Position 586: 1.566507499655285e-06
Position 165: 1.4382308406626969e-06
Position 191: 1.318745201402912e-06
Position 194: 1.2261521890500977e-06
Position 695: 1.1564952176691823e-06
