Gene = Rrp1
index = 1458
Annotated 5SS: [1253 1392 1795]
Annotated 3SS: [1313 1453 1856]
SMsplice 5SS: [1253 1392 1795]
SMsplice 3SS: [1313 1453 1856]
top_k =  500
Partition function (log Z): 4.917655838908071

Sorted 5' Splice Sites (High to Low Probability):
Position 1795: 0.9964611976837222
Position 1253: 0.9896151908684323
Position 1392: 0.9455043178141926
Position 1523: 0.23802096302571027
Position 2627: 0.09094682470137837
Position 1383: 0.05229370438117755
Position 994: 0.032796596805598335
Position 2072: 0.03015229448826263
Position 1085: 0.01831455817334399
Position 2144: 0.007816198587507804
Position 1561: 0.005422992615265242
Position 1550: 0.0044432799512450286
Position 18: 0.004385521318692311
Position 1527: 0.00322323355362492
Position 2543: 0.00308590370994835
Position 2045: 0.002975888284771854
Position 1642: 0.0026017885773156973
Position 158: 0.0024898129381556405
Position 973: 0.0020836226323050345
Position 2520: 0.0018709945067179128
Position 829: 0.0018453023106298635
Position 2442: 0.001728579062470551
Position 2529: 0.0015557102511999303
Position 928: 0.0010066257882709875
Position 1096: 0.0003676096680195937
Position 493: 0.0002729606757235788
Position 1210: 0.00024674289076035663
Position 1208: 0.0002459228183708492
Position 556: 0.00024449179422724284
Position 337: 0.0002044630567964542
Position 2618: 0.0001892017047823226
Position 2598: 0.00018206427475642777
Position 2012: 0.00017536807233477233
Position 2054: 0.0001747089774941558
Position 2589: 0.00011673557407978695
Position 2175: 9.099476518763171e-05
Position 1511: 9.003809902802566e-05
Position 625: 8.958850250918546e-05
Position 2022: 8.578836389940075e-05
Position 2445: 8.294022331183166e-05
Position 2148: 8.16750528912332e-05
Position 1893: 4.591476288985579e-05
Position 1748: 4.4223316904371634e-05
Position 15: 4.3477389256400005e-05
Position 1403: 4.3327133130777155e-05
Position 168: 4.211038828052684e-05
Position 786: 3.655896587103543e-05
Position 919: 3.176733852167699e-05
Position 2533: 2.5908999291634266e-05
Position 2199: 2.579671043143009e-05
Position 2557: 2.4106707273883197e-05
Position 32: 2.2920060283479747e-05
Position 1213: 2.0767050193170563e-05
Position 2100: 1.965234479772108e-05
Position 1263: 1.8770429467434944e-05
Position 94: 1.832024435983386e-05
Position 778: 1.718478890071306e-05
Position 2178: 1.3463633836020927e-05
Position 1734: 1.207864236387563e-05
Position 198: 1.1972135763258037e-05
Position 112: 1.0276945696842975e-05
Position 496: 8.562347135906936e-06
Position 189: 7.904545386231413e-06
Position 1721: 7.846049859303717e-06
Position 409: 7.732166696209773e-06
Position 1755: 6.9617368810987116e-06
Position 1274: 5.947812867379559e-06
Position 13: 5.852629554927359e-06
Position 2272: 5.6185655240045746e-06
Position 385: 5.4488124969889345e-06
Position 2535: 4.640182255704508e-06
Position 1953: 4.5272455529726815e-06
Position 1986: 3.92572913415663e-06
Position 1012: 3.359802430579454e-06
Position 2391: 2.7995536394172043e-06
Position 1595: 2.434254693803246e-06
Position 590: 2.2210444412284047e-06
Position 1024: 1.7754557230590774e-06
Position 1498: 1.31521406318996e-06
Position 2070: 8.581136069582886e-07
Position 249: 6.843176463312033e-07
Position 1352: 4.727633197030309e-07
Position 630: 3.995435858659204e-07
Position 152: 3.702553817316753e-07
Position 229: 2.8126368733422327e-07
Position 60: 2.6149901907946804e-07
Position 1865: 2.2990722207187446e-07
Position 83: 1.717231908291558e-07
Position 443: 7.84073957299048e-08
Position 220: 7.071704360332896e-08
Position 72: 6.308940066172155e-08
Position 298: 6.078751254721364e-08
Position 875: 4.6363497720266684e-08
Position 218: 2.268860506329509e-08
Position 2076: 1.0850436254168291e-08
Position 1337: 4.639982961202527e-09
Position 1880: 2.9650351172919274e-09
Position 1928: 5.867370940961919e-10
Position 1714: 5.494135122625341e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1453: 0.9970745478442333
Position 1313: 0.9956944408538562
Position 1856: 0.9953600744954038
Position 1603: 0.1827126730581941
Position 2682: 0.1006531372762381
Position 1678: 0.05260476245750374
Position 1048: 0.03449295284959612
Position 2141: 0.017908595959448274
Position 1137: 0.013957035087603922
Position 2621: 0.012860430601680151
Position 1706: 0.011459121676297476
Position 1675: 0.004833058080597367
Position 72: 0.0038099043813356586
Position 2234: 0.00286891206219254
Position 2320: 0.0021446689683709387
Position 2716: 0.0020187678482843445
Position 1149: 0.0018205434761029385
Position 1865: 0.0010626916293207072
Position 883: 0.0010435951234721932
Position 1319: 0.0010371225686687633
Position 2088: 0.000930155864329931
Position 1657: 0.000807494586892474
Position 225: 0.0007982402214243468
Position 1615: 0.0007767234165547806
Position 2132: 0.0007408136439509873
Position 2264: 0.0006667963289935121
Position 2342: 0.0004907360267871798
Position 2153: 0.0004090503211322939
Position 1880: 0.00038466361893001595
Position 1459: 0.0003353093643921273
Position 1146: 0.00030361416423520395
Position 681: 0.0002708616801425262
Position 1012: 0.00020688747970716296
Position 1071: 0.00018748460292433583
Position 1938: 0.00018311920993950792
Position 2246: 0.00015677760703199843
Position 1059: 0.00010239456031338564
Position 1099: 8.630232212568432e-05
Position 2286: 8.490934212209332e-05
Position 645: 8.314181674368439e-05
Position 1966: 7.568524415902499e-05
Position 436: 6.203005537036064e-05
Position 625: 5.8544559825152775e-05
Position 1684: 5.0366682450399386e-05
Position 2267: 4.1881623867715146e-05
Position 997: 3.857527281847195e-05
Position 601: 3.794943672488141e-05
Position 1727: 3.7271665557587574e-05
Position 1119: 2.8573942948797985e-05
Position 244: 2.4607784164969897e-05
Position 313: 2.3623729007272067e-05
Position 1021: 2.1945356833080442e-05
Position 1623: 2.112449121483036e-05
Position 891: 2.0528316420821515e-05
Position 898: 1.895223218590463e-05
