Gene = Ltn1
index = 1253
Annotated 5SS: [  71  926 1163 2261 3627 3914 4159 4492 4994 5173 6982 7444 7686]
Annotated 3SS: [ 131  982 1218 2318 3680 3974 4215 4558 5060 6769 7251 7517 7748]
SMsplice 5SS: [  71  926 1163 2261 3627 3914 4159 4492 4994 5173 5395 6982 7444 7686]
SMsplice 3SS: [ 131  982 1218 2318 3680 3974 4215 4558 5060 5258 6769 7251 7517 7748]
top_k =  500
Partition function (log Z): 39.16405647607109

Sorted 5' Splice Sites (High to Low Probability):
Position 4159: 0.9976816783050074
Position 2261: 0.9931714818242307
Position 926: 0.9920681006681733
Position 7444: 0.9868536918151862
Position 3627: 0.9864818674670629
Position 5173: 0.9850941006410499
Position 6982: 0.9718601113671952
Position 1163: 0.9643423277218299
Position 4994: 0.9430157239463937
Position 7686: 0.9323442270828982
Position 71: 0.8815398728467181
Position 3914: 0.7255361399703055
Position 4492: 0.6949980503579296
Position 5395: 0.386806185963993
Position 6669: 0.30813754843977575
Position 6576: 0.19343500882967113
Position 2451: 0.17208204496285964
Position 5414: 0.13036917437608822
Position 6440: 0.10589453267906825
Position 4396: 0.0747413943069641
Position 5676: 0.07307349053980251
Position 4500: 0.05472863287947596
Position 5905: 0.0545225071813878
Position 2610: 0.042665276795856466
Position 3241: 0.025081497355115306
Position 6910: 0.02494350547571399
Position 5887: 0.02394449824132373
Position 2915: 0.022925730464781014
Position 5454: 0.01961796440278305
Position 1571: 0.019336343744130718
Position 5929: 0.01787078922941303
Position 1127: 0.017612195922536083
Position 5838: 0.016326216110420715
Position 4722: 0.013942117390346842
Position 3480: 0.01384382677613049
Position 1147: 0.01330952734081364
Position 1772: 0.01291070714260444
Position 6133: 0.0114163327974019
Position 6018: 0.011412327964560548
Position 7467: 0.0113422642857465
Position 4485: 0.00752205892400716
Position 3024: 0.007001165531261137
Position 3612: 0.006575741742875579
Position 669: 0.0064153796990714515
Position 930: 0.00549727680747028
Position 651: 0.004796542057272384
Position 3438: 0.0047161712871740665
Position 425: 0.004161712875522425
Position 7188: 0.0041517305380495105
Position 1452: 0.004109293617617389
Position 508: 0.00384714077191312
Position 6170: 0.003510112160646932
Position 2019: 0.003426539406037207
Position 5459: 0.0032586603260402924
Position 1972: 0.003179000557454187
Position 86: 0.0030202465191439026
Position 1616: 0.0026103821095843508
Position 3912: 0.002172052459739109
Position 2495: 0.0021322972660079965
Position 393: 0.001923649983234539
Position 2094: 0.0018504654467862253
Position 3224: 0.0018091373962115195
Position 6179: 0.0017151773313897024
Position 81: 0.0017121955909265446
Position 6849: 0.0015873379500293177
Position 5974: 0.0015013820696723375
Position 7811: 0.0014871278620365515
Position 2391: 0.0014482231538072861
Position 912: 0.001393946919091478
Position 5356: 0.0013918726169123209
Position 2643: 0.0013793048516438234
Position 2756: 0.001322110883716652
Position 1155: 0.0012362658271753424
Position 2676: 0.0011667085326674848
Position 3371: 0.001094786792786563
Position 2589: 0.0010212889354718993
Position 78: 0.0008984944791142915
Position 5407: 0.0008786009001496282
Position 1337: 0.0008512608318357943
Position 2604: 0.0008201272168791494
Position 664: 0.0007947985853356525
Position 2457: 0.0007904869210616973
Position 1457: 0.0007647959335274654
Position 462: 0.0007201726499309289
Position 4911: 0.000709903568236261
Position 7067: 0.0005463736414880563
Position 2034: 0.0004718621940070256
Position 1858: 0.00045819764839648427
Position 2264: 0.00043227066849640245
Position 286: 0.00040879706517526283
Position 2454: 0.000374831821990417
Position 536: 0.0003593257635153291
Position 6213: 0.00035568456925623524
Position 2422: 0.00035534886011062743
Position 2951: 0.000352516826078774
Position 506: 0.000351407519574584
Position 7132: 0.00035107117559604254
Position 4728: 0.000340994252447621
Position 7648: 0.00031215765325464474
Position 3048: 0.00030190209928225055
Position 6841: 0.00029505844776584736
Position 3075: 0.00029026900056534563
Position 3344: 0.0002512176953973242
Position 5968: 0.0002449237451557859
Position 2567: 0.00024200824457825776
Position 2612: 0.00023948181869716618
Position 3960: 0.00022351941958015435
Position 3092: 0.0002203431874829079
Position 5844: 0.0001949267493676051
Position 3840: 0.0001558767411562534
Position 3142: 0.0001533795526319767
Position 2410: 0.0001520118298460623
Position 2741: 0.0001387094709767336
Position 5989: 0.0001325647513315408
Position 3032: 0.0001324073147727253
Position 3940: 0.0001250844607527005
Position 387: 0.00012106693563694984
Position 380: 0.00011837611313607536
Position 3810: 0.00010378724524716683
Position 4351: 9.87997999133302e-05
Position 7051: 9.668768526050291e-05
Position 2083: 9.283367785449984e-05
Position 1023: 8.887057474293636e-05
Position 3849: 8.719833066429377e-05
Position 2592: 8.561682343291556e-05
Position 2844: 8.473867914943023e-05
Position 3759: 8.130545057360965e-05
Position 2068: 8.011177901077722e-05
Position 7815: 7.995714795625956e-05
Position 7004: 7.91154370500099e-05
Position 4756: 7.717960873855264e-05
Position 3524: 7.532602226993011e-05
Position 4933: 7.306416773400558e-05
Position 7024: 7.197771824137763e-05
Position 592: 7.190843641188127e-05
Position 1638: 7.075160989023437e-05
Position 1412: 6.923402656721498e-05
Position 683: 6.870444935082005e-05
Position 3087: 6.866199340295435e-05
Position 1186: 6.690755274647514e-05
Position 767: 6.669629107934792e-05
Position 7681: 5.961709171745846e-05
Position 4483: 5.293873805063353e-05
Position 3854: 5.124344260616364e-05
Position 1665: 5.054095094966185e-05
Position 222: 4.861332010333189e-05
Position 483: 4.819516481726141e-05
Position 4512: 4.8042993446964055e-05
Position 4371: 4.6849931947901505e-05
Position 6852: 4.5331034161202875e-05
Position 4828: 4.043205746825053e-05
