Gene = ifc
index = 1734
Annotated 5SS: [545]
Annotated 3SS: [1267]
SMsplice 5SS: [ 545 1147 2169]
SMsplice 3SS: [1053 1267 2235]
top_k =  500
Partition function (log Z): -4.591578343203211

Sorted 5' Splice Sites (High to Low Probability):
Position 545: 0.8006710972535467
Position 1147: 0.7247491236938862
Position 2169: 0.25961737461042905
Position 2173: 0.18624395416496745
Position 278: 0.13720738519469308
Position 1352: 0.13584175709380358
Position 2089: 0.11213665300730659
Position 1151: 0.09212432762757307
Position 1871: 0.08187099556766628
Position 2425: 0.0709668672152715
Position 1855: 0.06203725754295169
Position 1882: 0.024855891828211695
Position 1695: 0.01625424668135682
Position 1131: 0.015364778399566827
Position 2059: 0.013982321327295467
Position 1356: 0.010625073273438194
Position 2075: 0.009446370063813861
Position 559: 0.007913017481506244
Position 798: 0.005268306714169804
Position 948: 0.004842711573603302
Position 827: 0.003918041887293934
Position 179: 0.003508428637963143
Position 109: 0.0033859024889351533
Position 918: 0.003315530685217906
Position 1108: 0.0029680110932168795
Position 1142: 0.002641439975404678
Position 233: 0.0025194516960856126
Position 1609: 0.0020666534469459506
Position 983: 0.002050812883888708
Position 1635: 0.0018937612131443647
Position 642: 0.0017136581903668458
Position 1760: 0.0016492388436188663
Position 73: 0.001486699998867182
Position 2159: 0.0013364272152060618
Position 524: 0.0010011178629458384
Position 908: 0.0008535819215992567
Position 2372: 0.0008120206458792292
Position 999: 0.0006778876541893344
Position 1276: 0.0006551512067367392
Position 734: 0.0006448781810353293
Position 2402: 0.0005958428275131347
Position 1671: 0.0005907026707065847
Position 1803: 0.0005430171375007595
Position 1907: 0.0005036946002058433
Position 1785: 0.0003706143260007981
Position 2084: 0.00034303861461045144
Position 1443: 0.00030533863423459084
Position 1440: 0.00029739262489015606
Position 2073: 0.0002927916540953029
Position 1218: 0.00022854249543290567
Position 1990: 0.0002236937556448604
Position 1920: 0.00020519422331257743
Position 981: 0.0001543523243801174
Position 1245: 0.00013926336241376023
Position 320: 0.0001351911776636246
Position 1325: 0.00011706201405328824
Position 923: 0.00011614311433127511
Position 757: 9.826043582999476e-05
Position 1516: 9.791861072898001e-05
Position 1005: 9.618757373079999e-05
Position 1120: 9.39905899570638e-05
Position 4: 8.531410475965438e-05
Position 2052: 8.334728510656042e-05
Position 64: 7.9917752610663e-05
Position 395: 7.421501136536697e-05
Position 727: 6.639153486816237e-05
Position 631: 6.196136103706741e-05
Position 1054: 6.13192301799894e-05
Position 986: 4.535149631204536e-05
Position 1755: 4.4723885990654064e-05
Position 37: 4.351665669478024e-05
Position 497: 3.9129214340999604e-05
Position 1595: 3.711262251346621e-05
Position 830: 3.647968343138112e-05
Position 297: 3.5583664989509084e-05
Position 1574: 3.5353724291528526e-05
Position 2392: 2.7174325888094184e-05
Position 870: 2.6249747837258938e-05
Position 95: 2.4143896101813276e-05
Position 878: 2.3637435679340245e-05
Position 159: 2.0959295032630617e-05
Position 802: 1.8742835456013355e-05
Position 282: 1.523242767381438e-05
Position 185: 1.3572021538035137e-05
Position 773: 1.1304002220545893e-05
Position 327: 8.903994685231533e-06
Position 698: 8.661369996916415e-06
Position 183: 8.08962001831912e-06
Position 46: 6.612541867787194e-06
Position 701: 6.161348623351265e-06
Position 102: 6.07532260347366e-06
Position 833: 5.710756102872241e-06
Position 842: 5.6570686502187895e-06
Position 1225: 5.288261503096734e-06
Position 357: 4.914357416428033e-06
Position 549: 4.52217808139996e-06
Position 696: 3.3146131769678863e-06
Position 30: 3.254302839839681e-06
Position 1358: 2.703317494462161e-06
Position 1093: 6.839106808458106e-07
Position 341: 6.098184068587745e-08
Position 347: 6.002982344964824e-08
Position 324: 5.4597112983730736e-08
Position 408: 3.747676233669185e-08
Position 344: 3.737164524772516e-08
Position 132: 7.08705581020962e-09
Position 765: 3.254776510717861e-09
Position 338: 2.3510324285401265e-09
Position 634: 2.0141781576459104e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1267: 0.9008643238052954
Position 2235: 0.8400738863520597
Position 1053: 0.6961298415869234
Position 2495: 0.07294793958610643
