Gene = Cpr73D
index = 1102
Annotated 5SS: [15094 16089 17054]
Annotated 3SS: [15950 16871 17105]
SMsplice 5SS: [ 475  665 2364]
SMsplice 3SS: [  568  2156 16871]
top_k =  500
Partition function (log Z): -10.553004380713837

Sorted 5' Splice Sites (High to Low Probability):
Position 2364: 0.922184957088896
Position 665: 0.8511955036659535
Position 475: 0.5943723971105501
Position 9568: 0.5877434141163771
Position 1429: 0.4152657109171052
Position 8702: 0.09909918945594631
Position 51: 0.09832723763677072
Position 7964: 0.0935832850389826
Position 62: 0.08360959489522346
Position 7199: 0.08127106747057665
Position 3204: 0.07984515373764749
Position 115: 0.038923477768356265
Position 2781: 0.030390218769754763
Position 1954: 0.02959680356065394
Position 2052: 0.02118457857135796
Position 805: 0.02075283483693668
Position 3068: 0.01643845376031289
Position 1400: 0.014863698680876206
Position 1167: 0.014236227317992988
Position 1997: 0.013601533145317854
Position 3081: 0.012733458255200279
Position 2045: 0.012020645781455551
Position 76: 0.009505432453049523
Position 359: 0.009477677266272116
Position 2006: 0.00870049978717301
Position 1693: 0.007179046312152298
Position 691: 0.006999558891763137
Position 95: 0.006839721020593647
Position 2853: 0.006698222561483297
Position 1416: 0.0065973978965188015
Position 2368: 0.0065109545767820624
Position 487: 0.006213082740575418
Position 2360: 0.0042084257671600005
Position 2353: 0.003923727621216423
Position 764: 0.0038025542299845445
Position 361: 0.0037094539789533027
Position 2813: 0.0037021807106178777
Position 440: 0.0035363802195682386
Position 2271: 0.0032370753055891064
Position 1440: 0.003230042755129482
Position 1030: 0.0028319253436245658
Position 363: 0.0024628529659296537
Position 887: 0.002280723410071647
Position 470: 0.002107175093405934
Position 1130: 0.0020756002878743055
Position 216: 0.0017131811208503064
Position 280: 0.0015721821897119149
Position 540: 0.0015615608174309704
Position 55: 0.0014624285587445344
Position 67: 0.0014192526125674128
Position 406: 0.0013762670376676672
Position 220: 0.0011380249062583644
Position 1016: 0.0011204206287763834
Position 2375: 0.0010079382779424066
Position 515: 0.0009913312711712224
Position 435: 0.000927712262138978
Position 879: 0.0006808466083393675
Position 768: 0.000331173788320366
Position 455: 0.0002930662457116868
Position 1592: 0.00023216429771603304
Position 2397: 0.00020994648566086035
Position 1033: 0.00015187029394636749
Position 10020: 0.00011373294907535294
Position 1043: 0.00011007025182498316
Position 444: 0.00010281881713793044
Position 596: 9.822865452238803e-05
Position 9918: 9.345762216044377e-05
Position 409: 7.35475090972082e-05
Position 11270: 6.711048233239776e-05
Position 186: 6.166192544503433e-05
Position 365: 6.053463158387879e-05
Position 171: 5.85924955768193e-05
Position 367: 5.715112670799476e-05
Position 1435: 5.2800365384258564e-05
Position 967: 4.8533095164904824e-05
Position 209: 3.662776613264618e-05
Position 1443: 3.481763142962783e-05
Position 600: 2.1464532656590283e-05
Position 868: 1.3748182447263561e-05
Position 6: 1.2634204775092096e-05
Position 240: 1.139133495018166e-05
Position 192: 5.41411454717718e-06
Position 177: 4.831499102931926e-06
Position 231: 3.9533542869743984e-06
Position 180: 2.9818463994906814e-06
Position 224: 2.11165751225466e-06
Position 10311: 1.2632411540667231e-06
Position 713: 1.5112642300398206e-07
Position 559: 6.391433756115796e-08
Position 552: 5.3351886483976035e-08
Position 604: 3.0725078234645415e-08
Position 543: 1.919660575760246e-08
Position 3691: 4.461798343192655e-09
Position 578: 1.7821640126595063e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16871: 0.9951567184258228
Position 2156: 0.630357048590969
Position 568: 0.5901356493446305
Position 9390: 0.588628485001407
Position 855: 0.31163611094986565
Position 1906: 0.23361556176188525
Position 202: 0.21246960076629298
Position 867: 0.10757712325118655
Position 2896: 0.0977151870611824
Position 7248: 0.07677518461698253
Position 2265: 0.05384769662902111
Position 2659: 0.04287189100218535
Position 8386: 0.03252857164800647
Position 8374: 0.03146138905960097
Position 1491: 0.03113982811664854
Position 6876: 0.028184954504125934
Position 8513: 0.023905592753403693
Position 6888: 0.01891800393078469
Position 6024: 0.0170905486428766
Position 7495: 0.01491231064149371
Position 780: 0.014336480155091768
Position 6872: 0.01241388234309907
Position 596: 0.012186887316963945
Position 8196: 0.008004020537420867
Position 2317: 0.00744071298471316
Position 1158: 0.006258086146207881
Position 817: 0.005550064372598893
Position 1505: 0.005397165759533581
Position 7269: 0.005114273597726678
Position 923: 0.004778355669320684
Position 1197: 0.004772317034259695
Position 2133: 0.0047622552930464595
Position 6637: 0.004665579090816602
Position 1246: 0.0036584713179566935
Position 707: 0.0034504358335944005
Position 1536: 0.0032894507329902112
Position 2440: 0.0029784566820483427
Position 1286: 0.0025140965794175503
Position 733: 0.0023231951913281006
Position 13454: 0.0020688806316285623
Position 3133: 0.0011717905098143553
Position 1216: 0.001121486295998827
Position 2637: 0.0011118475935662274
Position 2921: 0.0008907698743220085
Position 10742: 0.0008594423342270375
Position 11384: 0.000509851211062451
Position 2937: 0.0004359332267671207
Position 1087: 0.0003844153673777309
Position 11562: 0.00034173940587227625
Position 2592: 0.00030069981093118725
Position 2665: 0.00029268207020828846
Position 2557: 0.0002921165107688797
Position 2739: 0.0002914838265889108
Position 942: 0.0002302982855494165
Position 10159: 0.0002039010506383163
Position 1043: 0.0001996575111045561
Position 1515: 0.00011956253260692172
Position 12775: 0.00011442430042600015
Position 431: 0.00011274538421459252
Position 297: 8.450400198621565e-05
Position 1365: 6.535994715191592e-05
Position 2566: 6.40283473590837e-05
Position 10072: 6.30534929575806e-05
Position 2615: 6.14755044427541e-05
Position 930: 6.113374022820523e-05
Position 608: 2.976021757812577e-05
Position 9673: 2.5920807804791082e-05
Position 638: 1.4903926235959463e-05
Position 10284: 1.2393573502020557e-05
Position 9759: 1.0054553849354836e-05
Position 385: 9.517210211159429e-06
Position 470: 7.819601489156961e-06
Position 1053: 6.4921096267730955e-06
Position 1564: 4.951382628366313e-06
Position 264: 4.44766654725164e-06
Position 8698: 2.496125179823193e-06
Position 231: 8.626976083319109e-07
Position 357: 8.076196540266489e-07
Position 250: 6.057852836818502e-07
Position 109: 5.885672250303528e-07
Position 622: 4.019572649547496e-07
Position 474: 3.5940592571593406e-07
Position 328: 3.112437741627306e-07
Position 339: 1.4994891158895525e-07
Position 5229: 7.884315298857963e-08
Position 5205: 7.184516672332365e-08
Position 5889: 5.833209194412481e-08
Position 3553: 5.542241554038119e-08
Position 6562: 5.399333342482643e-08
Position 347: 4.411414510029943e-08
Position 4753: 3.8546179294655625e-08
Position 5430: 3.655565571875163e-08
Position 5547: 3.489980100939908e-08
Position 6081: 3.1261474123080296e-08
Position 3781: 1.2790549054286542e-08
Position 3834: 6.47416334172744e-09
Position 3762: 5.953586732853488e-09
Position 4079: 5.814302122969099e-09
Position 3787: 5.388780644288511e-09
Position 4059: 2.667376343603496e-09
Position 278: 2.5549489674513717e-09
Position 2801: 1.5522650414991673e-09
Position 3603: 1.4988996635335946e-09
Position 67: 1.410783391633316e-09
Position 2770: 1.1408919650469476e-09
Position 280: 8.930891453273975e-10
Position 3182: 8.588564008216943e-10
Position 61: 7.138768195267494e-10
