Gene = Uggt
index = 1583
Annotated 5SS: [432]
Annotated 3SS: [614]
SMsplice 5SS: [432 800]
SMsplice 3SS: [ 614 4828]
top_k =  500
Partition function (log Z): -9.029906899114362

Sorted 5' Splice Sites (High to Low Probability):
Position 432: 0.7378933970266776
Position 800: 0.6273081808324055
Position 665: 0.1897469861197108
Position 515: 0.0996940004983202
Position 109: 0.041910393660469676
Position 166: 0.04082213081829641
Position 490: 0.03443845977309189
Position 1070: 0.02276217694296135
Position 561: 0.01465995620907396
Position 1466: 0.013727325159229236
Position 5040: 0.012833851943015244
Position 102: 0.011645429547325455
Position 521: 0.01086870961853512
Position 398: 0.009440062520443009
Position 2082: 0.008946802810172245
Position 2018: 0.008838522946967924
Position 1729: 0.00882715091127221
Position 921: 0.008725402517596882
Position 416: 0.007584692586822177
Position 3565: 0.006030182635339673
Position 4260: 0.004481603926706362
Position 161: 0.004228196579797654
Position 2382: 0.0036530970993034874
Position 406: 0.003130031328455072
Position 225: 0.002710814311004824
Position 223: 0.0022566157144234735
Position 3729: 0.0013135634786808211
Position 3101: 0.0012790207032343233
Position 229: 0.0011158629970888696
Position 446: 0.001001339105209699
Position 944: 0.0009777066647191077
Position 436: 0.0005209528389326868
Position 173: 0.00046340462676229956
Position 155: 0.0003710961606338889
Position 349: 0.00033421598591692407
Position 1365: 0.0003070322703236391
Position 31: 0.0003015120997043688
Position 4: 0.00027289545433203396
Position 170: 0.0002321229271538276
Position 579: 0.000218880477159492
Position 194: 0.0001949118313859192
Position 276: 0.00014020715499143868
Position 1859: 0.00013294507775675729
Position 438: 0.0001080144210891708
Position 184: 7.323970178092356e-05
Position 701: 6.444604967728251e-05
Position 205: 4.495446164088837e-05
Position 941: 4.2689499637916155e-05
Position 233: 3.909287627804244e-05
Position 138: 3.7413763672824565e-05
Position 236: 2.583363309574005e-05
Position 389: 2.415364676920665e-05
Position 631: 2.1182214421120516e-05
Position 1634: 2.011179973174008e-05
Position 1626: 1.608134579735485e-05
Position 698: 1.0175492362005736e-05
Position 1781: 1.005530076713684e-05
Position 1816: 9.566115304744313e-06
Position 1442: 9.564337736425026e-06
Position 851: 7.358320568558957e-06
Position 227: 6.803173957867274e-06
Position 54: 6.1287574323579555e-06
Position 210: 2.9195106258119023e-06
Position 215: 2.666721447547302e-06
Position 1329: 2.6636354371099977e-06
Position 1125: 1.9761093373517435e-06
Position 7: 1.5820016064249903e-06
Position 1214: 9.186893859028461e-07
Position 1155: 5.012799977150606e-07
Position 653: 4.388660041583136e-07
