Gene = crok
index = 1659
Annotated 5SS: [150]
Annotated 3SS: [227]
SMsplice 5SS: [150]
SMsplice 3SS: [227]
top_k =  500
Partition function (log Z): -8.269800600362696

Sorted 5' Splice Sites (High to Low Probability):
Position 150: 0.9650592788039398
Position 687: 0.030901586938591574
Position 725: 0.015070160982185742
Position 696: 0.013185797344137011
Position 756: 0.013174403184502283
Position 389: 0.01068655823089799
Position 396: 0.010358749733747261
Position 714: 0.008012968030671556
Position 623: 0.007058383044764951
Position 593: 0.003984972274036488
Position 154: 0.0016202862580302797
Position 243: 0.0005763804746999934
Position 956: 0.00031255911032999255
Position 569: 0.0002713815422365128
Position 353: 0.00019883794352917032
Position 970: 0.0001779656212775693
Position 892: 0.0001358737609109529
Position 158: 9.012652682448369e-05
Position 502: 7.185680537021302e-05
Position 718: 3.980416613205787e-05
Position 511: 3.13762711631023e-05
Position 1000: 2.62989726274792e-05
Position 842: 1.884609947855864e-05
Position 599: 1.863380084083779e-05
Position 791: 7.654296048380465e-06
Position 876: 5.459203433816147e-06
Position 18: 2.5529288419272116e-07
Position 367: 2.478095850584154e-07
Position 369: 5.551607806830825e-08
Position 716: 1.6461581963586697e-08
Position 125: 1.5778841725501104e-08
Position 252: 1.1715834245383172e-08
Position 644: 1.0868432795845195e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 227: 0.680468133252373
Position 811: 0.13291868678858143
Position 808: 0.11758066656651785
Position 325: 0.048818792636393965
Position 297: 0.046961352331449
Position 834: 0.014737751081096751
Position 258: 0.00996177122623293
Position 232: 0.009724575605225301
Position 772: 0.006005687951251882
Position 417: 0.00560689576492478
Position 552: 0.004960567176351395
Position 483: 0.000962551569334283
Position 1017: 0.0005755392118727005
Position 622: 0.00043433216140067207
Position 1071: 0.000417374621420661
Position 901: 0.0003131584870730617
Position 728: 0.00017761554782934303
Position 519: 9.339566223165564e-05
Position 1032: 5.9071937603448315e-05
Position 385: 5.3695153660212e-05
Position 1026: 3.960546619929795e-05
Position 641: 3.868915803046437e-05
Position 647: 3.498288756976545e-05
Position 674: 3.214259636245704e-05
Position 865: 3.204743695929326e-05
Position 523: 2.2741767541166896e-05
Position 376: 2.1674574989676375e-05
Position 334: 1.2455223415158496e-05
Position 702: 1.0300004285713612e-05
Position 388: 9.417195193795067e-06
Position 1044: 6.518813163086207e-06
Position 197: 4.243641552265081e-06
Position 557: 3.6713165328257537e-07
Position 70: 1.0281419285623107e-08
Position 349: 1.7805207294172981e-09
Position 103: 1.2387545541116743e-10
Position 190: 3.4077863121213335e-11
Position 502: 1.0373560249676352e-11
Position 448: 2.28125012455774e-12
Position 154: 9.070372685959433e-13
Position 340: 4.513247650991446e-13
Position 436: 1.2393536522913055e-15
