Gene = SmydA-3
index = 1509
Annotated 5SS: [ 119 1547 3299 3639]
Annotated 3SS: [1099 2968 3411 3692]
SMsplice 5SS: [ 119 3299 3639]
SMsplice 3SS: [2968 3411 3692]
top_k =  500
Partition function (log Z): 3.4622897210590473

Sorted 5' Splice Sites (High to Low Probability):
Position 3299: 0.9945936678358733
Position 3639: 0.942342797217267
Position 1547: 0.34389190580318285
Position 119: 0.25915568845728676
Position 338: 0.15882832560177937
Position 1971: 0.12667688759079127
Position 1497: 0.11154410601159905
Position 988: 0.10716585600719525
Position 845: 0.10520018263496543
Position 780: 0.10093695852138737
Position 2745: 0.07272443834065881
Position 340: 0.06368263049624337
Position 1834: 0.05602242384724245
Position 821: 0.03959089704747347
Position 313: 0.03948296889846056
Position 2143: 0.02972567530115709
Position 2148: 0.02964623164761385
Position 2830: 0.02730790689335166
Position 29: 0.022960422673941962
Position 698: 0.014347728121285111
Position 1761: 0.014250964847486992
Position 560: 0.008847977384637376
Position 509: 0.007761203588331658
Position 311: 0.007301987252839289
Position 214: 0.007231283695102572
Position 681: 0.006917638555079851
Position 633: 0.005916213714096607
Position 2729: 0.005783441130305067
Position 330: 0.005266071782344854
Position 977: 0.004508990305440837
Position 1641: 0.004428705199076573
Position 3597: 0.0043090043100501175
Position 2119: 0.004248201118582316
Position 1461: 0.004037745008770408
Position 1591: 0.003451777080050701
Position 9: 0.0034295457319955336
Position 641: 0.002973692267704936
Position 3782: 0.0027020848232392424
Position 2401: 0.002417306376740502
Position 3306: 0.002344241249695132
Position 342: 0.002236667596245064
Position 1898: 0.00216955736613095
Position 1007: 0.0020931012707909513
Position 2604: 0.001623333997506366
Position 1824: 0.001229274832479045
Position 2533: 0.0012175537272756092
Position 3318: 0.0011462667761020018
Position 164: 0.0011013017366212374
Position 126: 0.00110056772680351
Position 3156: 0.0011005102454771088
Position 592: 0.0007476475393181204
Position 66: 0.0006736638547690846
Position 344: 0.0006242515722888868
Position 1930: 0.0005540933307185489
Position 2477: 0.0005060245757716605
Position 1272: 0.0004844526375625448
Position 12: 0.00048200870370698377
Position 3081: 0.0004752319216130467
Position 324: 0.00045774199873725534
Position 1980: 0.0003361988131400132
Position 1415: 0.00028483280626825485
Position 411: 0.0002751021376480865
Position 470: 0.0002663779529651677
Position 1908: 0.00025481042663153154
Position 1578: 0.0002352034139141267
Position 448: 0.0002216938801540854
Position 1323: 0.00020693422877803794
Position 1777: 0.00018894765891967202
Position 1765: 0.0001835361912834949
Position 480: 0.00017783789385497953
Position 3215: 0.0001738011631976754
Position 1072: 0.00016671168721208747
Position 332: 0.0001592704488113388
Position 3620: 0.00015775133489498712
Position 4309: 0.00015427964564002588
Position 3171: 0.00015419483347623938
Position 482: 9.426293510905742e-05
Position 1871: 8.899673049362285e-05
Position 4219: 7.763520995633948e-05
Position 403: 6.937579053322808e-05
Position 3850: 6.788802955981053e-05
Position 790: 6.486878240565913e-05
Position 1406: 6.033043971027603e-05
Position 3841: 5.509643763035475e-05
Position 714: 5.4739970466296603e-05
Position 929: 5.2127381001815e-05
Position 4387: 4.890064185330568e-05
Position 3523: 4.848236960563669e-05
Position 3303: 4.495522922471971e-05
Position 209: 4.242168380637125e-05
Position 3153: 3.911697569727096e-05
Position 3601: 3.637915163568746e-05
Position 140: 3.4643278398116436e-05
Position 809: 3.1436226456830124e-05
Position 3916: 3.0073910597848418e-05
Position 639: 2.7777370364376858e-05
Position 4262: 2.6575779409324958e-05
Position 3335: 1.8110075519692016e-05
Position 3664: 1.7524317114728675e-05
Position 706: 1.6159713637031947e-05
Position 3160: 1.3833643225046112e-05
Position 3447: 1.0678247904458917e-05
Position 3015: 8.797818229923189e-06
Position 34: 8.573012949275643e-06
Position 4168: 7.885020222891143e-06
Position 716: 6.527191407418469e-06
Position 3592: 6.139688031037168e-06
Position 317: 5.464082860638998e-06
Position 3095: 3.567093849491766e-06
Position 4360: 3.430186889298213e-06
Position 898: 1.6600140847955954e-06
Position 628: 1.1220736353472265e-06
Position 3063: 1.0501917979777006e-06
Position 3255: 4.858571066332074e-07
Position 3162: 1.675943520248296e-07
Position 3106: 1.3109304288682792e-07
Position 432: 6.286730460122262e-08
Position 4026: 8.977077755759378e-09
Position 3594: 8.147248642862034e-09
Position 4092: 2.8401099205525973e-09
Position 3549: 5.192285821907955e-10
Position 3431: 2.654322869088529e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2968: 0.9995973369998653
Position 3411: 0.9977240483690815
Position 3692: 0.9235044342119332
Position 1099: 0.6501414008384048
Position 2221: 0.059424448587485704
Position 1889: 0.027028390112657782
Position 282: 0.017952290982015232
Position 950: 0.017506877538463743
Position 3705: 0.009166069742228044
Position 3884: 0.008512218613752164
Position 2021: 0.00798989939394108
Position 1604: 0.007704950931568704
Position 714: 0.006741986454471533
Position 3738: 0.006605056873726366
Position 557: 0.0038034328793331465
Position 1115: 0.003360798477916124
Position 1908: 0.0032418716828442975
Position 767: 0.002918535804212436
