Gene = ppk13
index = 1843
Annotated 5SS: [ 184  372  721  871 1094 1639]
Annotated 3SS: [ 244  435  782 1007 1156 1699]
SMsplice 5SS: [ 184  372  721  871 1639]
SMsplice 3SS: [ 244  435  782 1007 1699]
top_k =  500
Partition function (log Z): 6.056520978667262

Sorted 5' Splice Sites (High to Low Probability):
Position 372: 0.9843789758899891
Position 184: 0.9740382183851087
Position 1639: 0.7692002804755982
Position 871: 0.6548017869943548
Position 542: 0.6335620481390818
Position 721: 0.4672765886333005
Position 1094: 0.3745045164142686
Position 929: 0.025141926752746367
Position 378: 0.01427736040355555
Position 1098: 0.014013122151285215
Position 1598: 0.0056220881407363366
Position 1113: 0.005270957624173183
Position 1635: 0.005140909260317327
Position 149: 0.0050375521838391755
Position 1863: 0.003945752027303551
Position 1653: 0.0024254820414190857
Position 1068: 0.0023403627586437684
Position 1467: 0.0020317743600873303
Position 590: 0.0018526031585280578
Position 1614: 0.0014478587697787104
Position 1319: 0.00142730123782185
Position 188: 0.0012512485478646614
Position 361: 0.0010643279716752256
Position 1092: 0.0010372207613232151
Position 1071: 0.0008663779744242303
Position 501: 0.0007717871855625215
Position 161: 0.0005860057286980791
Position 1794: 0.0004550057295756879
Position 747: 0.0004246451075103089
Position 1008: 0.00032502913825300036
Position 1876: 0.00022104791989885754
Position 658: 0.00021040053490129713
Position 1297: 0.00020074430509382787
Position 376: 0.00013912725014465256
Position 1643: 0.00011899705614863273
Position 1489: 0.00011860735470118062
Position 1116: 0.00011682086263537528
Position 725: 6.85385372248677e-05
Position 126: 6.695352049805578e-05
Position 1657: 5.682786076261005e-05
Position 1422: 5.246568391954451e-05
Position 87: 3.750408283930858e-05
Position 555: 3.607383376048988e-05
Position 824: 3.354781109923503e-05
Position 80: 3.294859358985622e-05
Position 740: 2.223579347530266e-05
Position 284: 2.1868509709491992e-05
Position 600: 1.4738681183006936e-05
Position 179: 1.3722897656646433e-05
Position 473: 1.2401799471150272e-05
Position 531: 8.141543876294382e-06
Position 138: 6.274672027097001e-06
Position 821: 6.129562751220512e-06
Position 269: 5.379102106426845e-06
Position 518: 5.021135004460085e-06
Position 36: 5.016038838496067e-06
Position 628: 3.5580322999815532e-06
Position 768: 3.3069377199422515e-06
Position 47: 2.8539710431156897e-06
Position 245: 2.601381241034928e-06
Position 103: 2.2387926518057403e-06
Position 603: 9.262374663676765e-07
Position 649: 9.046499796695684e-07
Position 325: 6.985890596771374e-07
Position 810: 6.450134511922737e-07
Position 274: 4.2251632923406593e-07
Position 439: 1.471456528892283e-07
Position 1265: 1.4173596436915111e-07
Position 605: 1.3398044313419776e-07
Position 397: 1.0789422629669869e-07
Position 277: 1.0565084895293192e-07
Position 133: 7.208908802025434e-08
Position 415: 6.434694741102552e-08
Position 1032: 5.4810805131851525e-08
Position 288: 1.7467024167732958e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 435: 0.9995893890602758
Position 244: 0.9806429584647498
Position 1699: 0.7823879908824976
Position 782: 0.6340976312475262
Position 1007: 0.5092986918265577
Position 1156: 0.4985162230491386
Position 594: 0.23314347719117146
Position 986: 0.09289644457672304
Position 618: 0.07020526813445617
Position 755: 0.04311440359663672
Position 929: 0.02646052272493238
Position 1367: 0.017464994223138866
Position 960: 0.015450250313089102
Position 941: 0.013584046820315778
Position 597: 0.01196435825262783
Position 1919: 0.005777365061836279
Position 600: 0.004962737738250106
Position 1172: 0.004782416485853765
Position 1669: 0.00225701689227001
Position 1522: 0.0020789539507167247
Position 1952: 0.0009876281279331035
Position 827: 0.000924543825272232
Position 1143: 0.0007084859465359321
Position 1101: 0.0006958179040319125
Position 950: 0.000550581730342022
Position 658: 0.0004235244635447488
Position 801: 0.00040320111628373286
Position 628: 0.00037257488050782033
Position 649: 0.00031997456615824756
Position 716: 0.0003190142696218838
Position 1739: 0.000254732376685893
Position 269: 0.00021327827119282228
Position 1029: 0.00020512158740436978
Position 325: 0.00018694406589115067
Position 1336: 0.00018692683433905633
Position 1273: 0.000170424906235365
Position 1032: 0.00010208214026147014
Position 1748: 9.429455493472323e-05
Position 1935: 9.203553259898504e-05
Position 469: 7.295699063802259e-05
Position 1098: 6.29802332222497e-05
Position 676: 5.894315046220133e-05
Position 518: 5.1372941826239104e-05
Position 339: 1.3222627156850098e-05
Position 284: 1.2991672400780905e-05
Position 835: 4.8308096697477495e-06
Position 174: 2.5837191406640682e-06
Position 531: 1.3483660682171892e-06
Position 480: 6.785984546161226e-07
Position 197: 2.494368077944e-07
Position 472: 2.3951590080903e-07
Position 358: 2.3732786496255207e-07
Position 360: 1.918269489621857e-07
Position 411: 1.4913008622107762e-07
Position 87: 1.373475927352131e-07
Position 682: 5.5216668505403355e-08
Position 90: 5.410872584357839e-08
Position 255: 2.0580930432476913e-08
Position 188: 1.889558056515955e-08
Position 103: 1.796871985289508e-08
Position 484: 1.0988805894385192e-08
Position 397: 8.839339341701678e-09
Position 184: 4.410242824601142e-09
Position 111: 1.1191448231771895e-09
Position 538: 8.724257201805161e-10
Position 95: 6.989914580546878e-11
Position 372: 4.042750526198745e-11
Position 115: 1.3595470269183418e-11
Position 376: 7.708275702297709e-13
Position 113: 2.075863004598183e-16
