Gene = atk
index = 1615
Annotated 5SS: [ 117 5434 7993 8179]
Annotated 3SS: [5240 5492 8054 8233]
SMsplice 5SS: [ 117 5434 7993 8179]
SMsplice 3SS: [5240 5492 8054 8233]
top_k =  500
Partition function (log Z): -0.7670900976911914

Sorted 5' Splice Sites (High to Low Probability):
Position 8179: 0.9992003727354407
Position 5434: 0.9923610797493797
Position 7993: 0.9612706670420101
Position 117: 0.3990229292721988
Position 6112: 0.366074378961443
Position 829: 0.3012195743009821
Position 467: 0.11078005025735513
Position 991: 0.0820940641174685
Position 718: 0.0665408813684597
Position 6067: 0.05567518288110007
Position 1415: 0.04923851271260868
Position 9212: 0.03853979374225976
Position 7947: 0.03343142005414867
Position 9034: 0.032121332963856664
Position 147: 0.021186037244737218
Position 5843: 0.017180472648541795
Position 6464: 0.015537096824958602
Position 6178: 0.013371740158762718
Position 8368: 0.012526322260842753
Position 609: 0.012477525712213538
Position 3042: 0.011794835718760386
Position 3046: 0.010959097204341092
Position 38: 0.010820359022525362
Position 7430: 0.009796665725943532
Position 15: 0.009697529855662126
Position 8746: 0.007698207028620189
Position 480: 0.007423840138946006
Position 36: 0.006973199085510721
Position 5069: 0.006277182151151202
Position 6381: 0.006167159975570362
Position 3237: 0.005659848087337663
Position 8676: 0.0055206281698498855
Position 1694: 0.0050043289063040775
Position 606: 0.004206847122027702
Position 796: 0.003717781251124853
Position 2781: 0.003689673917906796
Position 953: 0.003654053351740072
Position 6103: 0.0034198029180949564
Position 5759: 0.0033150891708496706
Position 8553: 0.0031844234770740582
Position 542: 0.003141835414924578
Position 770: 0.002747626186832483
Position 57: 0.0024669945802674046
Position 3856: 0.0023430121620241625
Position 5635: 0.0023263583832234583
Position 4596: 0.0022687277069606687
Position 601: 0.002265021378554719
Position 30: 0.002206620116787501
Position 41: 0.0021606082330761847
Position 4945: 0.002003420654235848
Position 1494: 0.0019161061656906688
Position 395: 0.001903330403915128
Position 8524: 0.0017993939072714089
Position 4240: 0.0017051955097928788
Position 8372: 0.0015729213799307615
Position 9421: 0.001546297049651925
Position 657: 0.0015412984821235245
Position 209: 0.0015358528035520347
Position 5860: 0.0012678614642217191
Position 750: 0.001243467849792053
Position 6199: 0.0011740327260179994
Position 6373: 0.0010599454265499515
Position 9395: 0.00104149673614735
Position 5725: 0.001027857331248534
Position 9169: 0.000591922789696312
Position 9362: 0.0005886263683873318
Position 5710: 0.0005612306872432681
Position 5722: 0.000533854230591581
Position 5612: 0.0004229573952175874
Position 9059: 0.0004177020705910448
Position 5969: 0.0003279150736927804
Position 9886: 0.000219555476580149
Position 5943: 0.00021009316902740886
Position 9005: 0.00020718627279948097
Position 2524: 0.00017976006420434605
Position 8480: 0.00016213911366846275
Position 6116: 0.00015429170159464366
Position 5858: 0.00014575944900285288
Position 645: 0.0001438467428428705
Position 7420: 0.00014229234910226698
Position 9649: 0.00013967330763460035
Position 7911: 0.00012408771592856604
Position 5575: 0.00010453432336248776
Position 9471: 9.779652419496945e-05
Position 7529: 9.350350821097157e-05
Position 6041: 8.865892917755847e-05
Position 8183: 4.39973716897034e-05
Position 47: 4.169373599593946e-05
Position 161: 4.03404105249941e-05
Position 8172: 3.847263301340117e-05
Position 984: 3.1237812501806916e-05
Position 599: 2.400009901700482e-05
Position 8255: 1.9348293623046506e-05
Position 8340: 1.921738368279496e-05
Position 10093: 1.9186043149961034e-05
Position 923: 1.7947633793461855e-05
Position 9038: 1.5888444708510733e-05
Position 156: 1.5173932288896058e-05
Position 9017: 1.253479216611434e-05
Position 727: 8.043290505796015e-06
Position 841: 7.342282138215301e-06
Position 5528: 7.2452895647726835e-06
Position 6098: 7.2391684944879345e-06
Position 9014: 6.014936259293867e-06
Position 1511: 4.9114260163267e-06
Position 577: 4.621826757710984e-06
Position 409: 3.6191444405103107e-06
Position 5403: 3.069259308074002e-06
Position 6020: 2.4922296105214547e-06
Position 8600: 2.3252619024782607e-06
Position 5673: 2.039702488873023e-06
Position 8538: 1.2095396616704704e-06
Position 8898: 9.10181432940057e-07
Position 8478: 6.171981962295502e-07
Position 71: 4.7371167150892757e-07
Position 1793: 3.55596057312139e-07
Position 9166: 2.8211932876556774e-07
Position 200: 8.2090304768743e-08
Position 219: 5.012676585773057e-08
Position 8131: 4.906851704719127e-08
Position 289: 2.4340855389816728e-08
Position 8360: 1.2977762118789635e-08
Position 8145: 6.378193784074118e-09
Position 331: 3.028077808253191e-09
Position 355: 2.8083162386751345e-09
