Gene = Ge-1
index = 1185
Annotated 5SS: [ 595  872 1535 1847 3481 3827 4124 4353 4936]
Annotated 3SS: [ 662 1133 1592 1903 3588 3882 4186 4412 5010]
SMsplice 5SS: [ 231  595  872 1535 1847 3481 3827 4124 4353 4936]
SMsplice 3SS: [ 313  662 1133 1592 1903 3588 3882 4186 4412 5010]
top_k =  500
Partition function (log Z): 31.486160568483683

Sorted 5' Splice Sites (High to Low Probability):
Position 1847: 0.9994072668023686
Position 872: 0.9943049289424789
Position 3481: 0.9929270384126239
Position 4124: 0.9887599452677474
Position 4353: 0.9868712356795641
Position 4936: 0.9830441452198379
Position 3827: 0.9816201699872007
Position 595: 0.972146861235484
Position 231: 0.7082455384692136
Position 1535: 0.4301088176901903
Position 1508: 0.19143932874537428
Position 4616: 0.0889424972885527
Position 1257: 0.08235840241318558
Position 3923: 0.060388923235089424
Position 1283: 0.048384033652337385
Position 2877: 0.04748896607404013
Position 2663: 0.022897171232844113
Position 2703: 0.02088698904222762
Position 3934: 0.02073399617919578
Position 2517: 0.01609512953396355
Position 2099: 0.011942792598304077
Position 1263: 0.010860141856669558
Position 1226: 0.01038970455710702
Position 4958: 0.009865194523710576
Position 1539: 0.00972248308596129
Position 85: 0.009125374949908609
Position 3319: 0.006701270537821946
Position 4109: 0.006577120134928488
Position 4357: 0.006201864744258262
Position 2913: 0.005193838302830661
Position 599: 0.003910159971614523
Position 4128: 0.0032255793822410887
Position 2244: 0.003067180781465411
Position 858: 0.0027874679374704846
Position 4871: 0.0027748964992472835
Position 1352: 0.002715720122179523
Position 372: 0.0027048384612293357
Position 590: 0.002165803039596206
Position 235: 0.0019438130371308854
Position 876: 0.0019242331025070903
Position 430: 0.0018631522439559829
Position 1384: 0.001527292751562333
Position 2008: 0.0015163736163941583
Position 1038: 0.0013023218341992261
Position 4337: 0.0012734281575738932
Position 1191: 0.0012673958656933201
Position 4517: 0.0009642278646599509
Position 608: 0.0009294023523642971
Position 2103: 0.0008665937275188359
Position 1294: 0.0008348901071663202
Position 1477: 0.0007746835256892905
Position 191: 0.0007512098795296376
Position 5331: 0.0007430060263627998
Position 1998: 0.0007332673422901739
Position 3866: 0.0006323127429420047
Position 1172: 0.0005611414659934926
Position 2254: 0.0005015096181813762
Position 5179: 0.0004514307033152163
Position 5271: 0.0004484537590942945
Position 2056: 0.0004421378978288661
Position 2357: 0.0004324366195685578
Position 4583: 0.0004240170408187324
Position 237: 0.00038838507507354915
Position 331: 0.0003029236623889405
Position 2690: 0.0002862216095472254
Position 313: 0.0002845810606315025
Position 2218: 0.0002818334426065017
