Gene = wls
index = 1935
Annotated 5SS: [1489]
Annotated 3SS: [2016]
SMsplice 5SS: [1489]
SMsplice 3SS: [2016]
top_k =  500
Partition function (log Z): -6.1511788306720145

Sorted 5' Splice Sites (High to Low Probability):
Position 1489: 0.9858403314930183
Position 708: 0.36938066512383816
Position 1807: 0.19250045486648118
Position 1917: 0.15275499184993094
Position 2691: 0.08223389509829619
Position 1956: 0.06934111507169949
Position 1801: 0.011561623872998897
Position 417: 0.008361452145833646
Position 277: 0.006764719502642298
Position 2480: 0.0052269831350461645
Position 540: 0.004151935505052662
Position 2504: 0.003499026841957381
Position 449: 0.003379723989578666
Position 659: 0.0027992661832861297
Position 2382: 0.0022860777705561728
Position 1099: 0.002036621930782924
Position 255: 0.002034451367557206
Position 712: 0.0018164353583922273
Position 71: 0.0017495571809930102
Position 1749: 0.0016995934480753313
Position 152: 0.0015930640588023744
Position 1516: 0.0013584751043451222
Position 529: 0.0009414027507488533
Position 281: 0.0008954499990615797
Position 453: 0.0008847533442035682
Position 728: 0.0007451934045760126
Position 1338: 0.0007085757785745407
Position 144: 0.0006545959290856129
Position 84: 0.0006375514478095236
Position 382: 0.0006372227830920474
Position 1001: 0.0005349363175595752
Position 121: 0.00048396745195626746
Position 656: 0.0004652921534558483
Position 2213: 0.00038436727636807723
Position 231: 0.0002684361665345254
Position 1637: 0.0002584078390788411
Position 672: 0.00020209943027897463
Position 371: 0.00019688367799338872
Position 402: 0.000196857513697807
Position 257: 0.00014553736423636253
Position 2169: 0.00011742991309176084
Position 620: 0.00011375892903228812
Position 545: 0.0001116644730855244
Position 799: 0.00010173865154748284
Position 836: 9.896690790797279e-05
Position 1890: 9.25357769034643e-05
Position 563: 6.319137338778013e-05
Position 64: 6.0109187722413226e-05
Position 1082: 5.659023952721272e-05
Position 28: 5.527737778337045e-05
Position 459: 5.519862143968102e-05
Position 481: 4.3758059231181615e-05
Position 1055: 4.3602654576461916e-05
Position 696: 3.471447584141253e-05
Position 208: 3.439551765146745e-05
Position 531: 2.750353670170853e-05
Position 182: 2.5229077241013317e-05
Position 1356: 2.4625071049975435e-05
Position 1416: 2.40544387437837e-05
Position 694: 2.2701407239306535e-05
Position 933: 2.161960744750126e-05
Position 260: 2.0343139419771993e-05
Position 2429: 1.922503113977881e-05
Position 1508: 9.353797654641579e-06
Position 1627: 7.769820831267834e-06
Position 76: 4.564050755600491e-06
Position 119: 3.330061229045419e-06
Position 96: 2.0394156365275955e-06
Position 1839: 1.7494974930482843e-06
Position 1701: 1.3250701277034731e-06
Position 44: 7.383856330509101e-07
Position 12: 4.2472434034570594e-07
Position 312: 3.3837075648786596e-07
Position 508: 1.935981229741278e-07
Position 361: 1.5826294762985511e-07
Position 1728: 1.025552406300804e-07
Position 326: 8.571591977768732e-08
Position 2369: 5.592285775370743e-08
Position 596: 1.9241385312928855e-08
Position 1068: 1.824202656736865e-08
Position 2114: 1.4978370719513876e-08
Position 1256: 1.238348312011613e-08
Position 1210: 1.017150025567564e-09
Position 221: 8.061937426077248e-11
Position 306: 2.679873840188052e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2016: 0.8862497703842793
Position 1546: 0.21994801731725908
Position 936: 0.20011355266669212
Position 778: 0.1489848130181695
Position 1669: 0.13370113577620166
Position 1710: 0.09711067369391617
Position 2745: 0.0735641793023784
Position 2036: 0.037319279864202574
Position 2067: 0.0191257835515989
Position 836: 0.018708596450395146
Position 1178: 0.014297012928744322
Position 1852: 0.011725836031261686
Position 1719: 0.010149650865250727
Position 2584: 0.005864500450869438
Position 467: 0.004267548319308949
Position 2854: 0.004137872302209899
Position 2922: 0.002938177035891119
Position 1423: 0.0024759165211317266
Position 515: 0.002205401220211666
Position 2603: 0.002134033950446275
Position 1849: 0.0021181240245341775
Position 2878: 0.002045087606195028
Position 1977: 0.0019094293329686347
Position 539: 0.0017701628308426506
Position 867: 0.0016899573708127101
Position 720: 0.0016875750485725466
Position 1055: 0.0016117705903459408
Position 2978: 0.001526710673163659
Position 2427: 0.001508659845977301
Position 134: 0.0014812346716382306
Position 1790: 0.0012721399138701734
Position 254: 0.0012524873073737845
Position 961: 0.0008989707799385347
Position 518: 0.000800203102221773
Position 2957: 0.0007230690379927101
Position 2593: 0.0006220988514043313
Position 2827: 0.0005940914132494396
Position 1193: 0.00047807588274774063
Position 2504: 0.0004703673306475114
Position 1289: 0.00036670827334009664
Position 139: 0.00036657880813850154
Position 878: 0.00032945455941706136
Position 2224: 0.00030524808027667527
Position 914: 0.0002791084352164055
Position 596: 0.0002507224239031386
Position 2298: 0.00024665469541971445
Position 1767: 0.00015777226292720218
Position 2658: 0.00015167299491308063
Position 350: 0.00012806920741318032
Position 1415: 0.00012676245097145895
Position 632: 7.887939840354262e-05
Position 1466: 5.950744603756098e-05
Position 1279: 5.608866045443185e-05
Position 1337: 5.345674278634688e-05
Position 1113: 4.927745836286657e-05
Position 1377: 4.705259005858891e-05
Position 1001: 4.7037847669909516e-05
Position 1806: 4.2745239065093376e-05
Position 2286: 3.74346414130322e-05
Position 1439: 3.159534139801401e-05
Position 2525: 2.954695643532232e-05
Position 2975: 2.846300816018723e-05
Position 896: 2.749173331672448e-05
Position 1099: 2.6617915827465198e-05
Position 2997: 2.125949431296975e-05
Position 574: 1.9340553425692312e-05
Position 2936: 1.5528694300731736e-05
Position 179: 1.0120200653011996e-05
Position 586: 9.223415610948268e-06
Position 387: 8.654651195969996e-06
Position 820: 6.845266090801965e-06
Position 84: 5.4398459497047455e-06
Position 92: 5.035315687178944e-06
Position 218: 2.920044328114205e-06
Position 402: 9.564445945655013e-07
Position 89: 5.896807424326513e-07
Position 361: 4.524209298452506e-07
Position 200: 1.840069848471414e-07
Position 437: 5.434205258960024e-08
Position 335: 6.668176709186767e-10
Position 144: 4.6113485076979603e-10
Position 152: 1.766206989685623e-10
Position 171: 7.036519861692391e-11
