Gene = Cyp316a1
index = 1116
Annotated 5SS: [ 157  636 1235]
Annotated 3SS: [ 205  695 1291]
SMsplice 5SS: [ 157  636 1235]
SMsplice 3SS: [ 216  695 1291]
top_k =  500
Partition function (log Z): -1.370392735184164

Sorted 5' Splice Sites (High to Low Probability):
Position 157: 0.9819294779429532
Position 636: 0.8682206118817419
Position 1235: 0.7805688275466931
Position 553: 0.08485010658970067
Position 947: 0.015425365845311267
Position 998: 0.014379055489727038
Position 1195: 0.013376434635577018
Position 1239: 0.012067606010380696
Position 640: 0.010098220139180719
Position 875: 0.006797577953766556
Position 1011: 0.003929627304087821
Position 245: 0.0037898282977874434
Position 848: 0.00251826452808533
Position 580: 0.0024678220442515037
Position 532: 0.0024648669151600723
Position 392: 0.002464226577017587
Position 1048: 0.0009942389558458128
Position 546: 0.0009041475170682112
Position 785: 0.0008515994530643817
Position 1552: 0.0004764720985783769
Position 1476: 0.00038208844155921437
Position 396: 0.00034597946808505016
Position 1303: 0.00029313711344180907
Position 650: 0.0002389866433703666
Position 608: 0.00023187158875333396
Position 161: 0.00016722271586284455
Position 1372: 0.00016311855233948884
Position 74: 0.00015604477317923183
Position 1259: 0.00013908400537664646
Position 434: 8.321133045568244e-05
Position 422: 6.360464056748786e-05
Position 1328: 5.43786990107841e-05
Position 615: 4.164898538945703e-05
Position 1451: 3.4944196575189194e-05
Position 1201: 3.3395250837462354e-05
Position 1531: 2.9562388346650924e-05
Position 373: 2.2666316136296072e-05
Position 1083: 2.2203579117861265e-05
Position 1037: 1.5777802816548393e-05
Position 1255: 1.4783207327084083e-05
Position 462: 1.3654153233051105e-05
Position 1085: 1.2667563692623424e-05
Position 596: 1.1769663987545627e-05
Position 565: 5.3359361093936455e-06
Position 265: 4.689843948625502e-06
Position 557: 4.628191384003414e-06
Position 534: 3.4215242559158707e-06
Position 593: 2.9453620528703105e-06
Position 1445: 2.8841608385304606e-06
Position 476: 2.145826653947234e-06
Position 431: 1.2718266167555898e-06
Position 382: 9.880250384966585e-07
Position 390: 9.211667559329161e-07
Position 257: 2.7696339200755043e-07
Position 260: 1.9789037351152885e-07
Position 652: 2.202090311644192e-08
Position 735: 1.9837777834683204e-08
Position 719: 1.3794878351971339e-08
Position 254: 1.1181719737442864e-08
Position 25: 1.091329237163465e-08
Position 1178: 4.952869430471328e-09
Position 1072: 1.1258559338112046e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 695: 0.8958156848353885
Position 1291: 0.7980310626888862
Position 216: 0.7411622139417722
Position 295: 0.11009894330977177
Position 205: 0.07801810863774786
Position 967: 0.04299143785866396
Position 221: 0.02874584943047558
Position 1061: 0.026480125214684288
Position 254: 0.01970114686519177
Position 1362: 0.016157612722888137
Position 1083: 0.009958377399062725
Position 615: 0.006928412222519439
Position 1407: 0.005832125752627029
Position 1110: 0.005020664242717993
Position 1017: 0.005009046775506147
Position 713: 0.003332887804998903
Position 608: 0.0014352722594262862
Position 891: 0.00138729731199588
Position 342: 0.0013614146125591289
Position 735: 0.0013057725627928212
Position 571: 0.0011258343563525087
Position 952: 0.0010198464667708152
Position 462: 0.0010172175492955268
Position 301: 0.0008991265230507267
Position 1599: 0.0007988589495652789
Position 1235: 0.0007065161378200004
Position 848: 0.0006582671530902632
Position 912: 0.0006482738503897018
Position 476: 0.0005853802952716651
Position 486: 0.0005789636359685048
Position 1315: 0.0005718504176637363
Position 447: 0.0005407876856879079
Position 806: 0.0005068445933111375
Position 1333: 0.00040362278999727557
Position 746: 0.00034670630256383554
Position 1298: 0.0003193514240141211
Position 431: 0.00023790498267978153
Position 1551: 0.00023756377102161406
Position 1531: 0.00016562130216253573
Position 973: 0.00015228002345015168
Position 633: 0.00010021953666010803
Position 789: 7.653607869287364e-05
Position 705: 7.192444241077808e-05
Position 970: 6.905624166617974e-05
Position 1117: 6.288768488488434e-05
Position 1025: 5.959826677805821e-05
Position 1387: 5.893130807105107e-05
Position 1030: 5.8004786322780836e-05
Position 1335: 5.129206864794541e-05
Position 624: 4.461150035825075e-05
Position 519: 3.928513769266306e-05
Position 311: 3.519454305130225e-05
Position 1445: 2.721904977340799e-05
Position 1611: 2.6473597748585163e-05
Position 511: 2.587377262970532e-05
Position 400: 2.191818014230852e-05
Position 1450: 1.546682775252731e-05
Position 396: 1.0238105631168135e-05
Position 308: 9.349392875696734e-06
Position 531: 5.6423786992796415e-06
Position 422: 4.227690715662783e-06
Position 373: 4.040300116457405e-06
Position 315: 1.7928890332348714e-06
Position 364: 9.85413944435237e-07
Position 612: 9.010876155354388e-07
Position 414: 2.0008870183202095e-08
Position 379: 1.1482767784223645e-09
Position 495: 1.0137459033282289e-09
Position 96: 8.129541634658512e-10
Position 492: 7.702163692805991e-10
Position 73: 4.178314686023365e-10
Position 157: 2.1761072519693238e-10
Position 161: 1.8709727437361742e-11
Position 354: 2.173970842134159e-13
Position 123: 6.4758950205798485e-15
