Gene = CdGAPr
index = 1061
Annotated 5SS: [  119   613  9462 10791 12483 12865 14801]
Annotated 3SS: [  540  9056  9516 10856 12548 12935 14861]
SMsplice 5SS: [  119  9462 10624 10791 12483 12865 14801]
SMsplice 3SS: [ 9056  9516 10702 10856 12551 12935 14861]
top_k =  500
Partition function (log Z): 6.0713271110751865

Sorted 5' Splice Sites (High to Low Probability):
Position 9462: 0.997890166268629
Position 10791: 0.9977479122501481
Position 12483: 0.9918823382622729
Position 12865: 0.9630198372341513
Position 14801: 0.9288324560360646
Position 10624: 0.821644782235405
Position 119: 0.36155032922215485
Position 11465: 0.2743628670357779
Position 613: 0.19015029259573468
Position 167: 0.16565969299212194
Position 888: 0.14221950108211556
Position 12706: 0.1327208950449137
Position 12155: 0.12108044818893866
Position 11141: 0.09364640091794454
Position 9656: 0.0722223008654143
Position 186: 0.04549388979191134
Position 68: 0.04282216227092769
Position 16034: 0.03772147344917947
Position 11522: 0.031411521441124926
Position 10192: 0.03128713943463917
Position 13839: 0.02944858522665504
Position 403: 0.029352862930814478
Position 4342: 0.029174926900092484
Position 10033: 0.023784971315827932
Position 9798: 0.022542411636427007
Position 1235: 0.022263195645322684
Position 4337: 0.02216630560753827
Position 13377: 0.018268229197076866
Position 348: 0.017813997745319984
Position 10001: 0.016391603946164637
Position 14110: 0.01259357477674828
Position 5514: 0.012023943093160346
Position 171: 0.011948294055705539
Position 14640: 0.011396630642478789
Position 16061: 0.010056348184184317
Position 8697: 0.010022433322822823
Position 200: 0.009773641058018317
Position 9671: 0.009414394552247577
Position 11740: 0.008225656520952683
Position 4404: 0.007776057417425388
Position 222: 0.0074356569585826105
Position 10310: 0.007219849805372664
Position 10592: 0.007043956050530257
Position 1209: 0.006497208393439683
Position 6674: 0.006447167370113588
Position 6670: 0.0061767497792849825
Position 10445: 0.0057373045757874155
Position 123: 0.005252641072173309
Position 177: 0.004769863086198827
Position 277: 0.004682732775093786
Position 731: 0.004676615032528508
Position 983: 0.004650015532848582
Position 175: 0.004445919371122936
Position 10096: 0.004415298108444351
Position 13135: 0.00408067842984252
Position 11581: 0.003972280919326281
Position 204: 0.0038810323669139627
Position 9581: 0.003574130158491401
Position 6610: 0.003492819020929935
Position 15791: 0.003232463329745534
Position 13229: 0.0032027034438101456
Position 13139: 0.003172411019734642
Position 10644: 0.0030869602993724016
Position 6104: 0.002838832765821483
Position 609: 0.002743460264495603
Position 5729: 0.0027121365345976214
Position 735: 0.002515552944153654
Position 15020: 0.0024608004298195913
Position 617: 0.002420510026995159
Position 100: 0.0023556647959853054
Position 4902: 0.0022559896060283147
Position 12809: 0.002054943757388359
Position 16266: 0.0020415467766264914
Position 80: 0.0019852448233750697
Position 173: 0.0019221294847567732
Position 9612: 0.00191183095694389
Position 14028: 0.0018605665099808147
Position 12657: 0.001853986651019517
Position 10795: 0.0017905725874086196
Position 10237: 0.0016399436040893545
Position 9600: 0.0014977129549089904
Position 9894: 0.0013615833589212057
Position 747: 0.0013080008145822447
Position 743: 0.0011459538239757196
Position 15779: 0.001109729563142083
Position 9632: 0.0010838411597438094
Position 739: 0.0008658617296561071
Position 12013: 0.0008024492406063859
Position 12487: 0.00077435017916081
Position 13059: 0.000732972771831676
Position 13398: 0.000715494773708835
Position 14348: 0.0006974004103355963
Position 9466: 0.0005802419810197604
Position 11681: 0.0005239561298303886
Position 9469: 0.0004662743109190093
Position 9905: 0.00045043026802601375
Position 11905: 0.0004380848271193981
Position 15932: 0.00041917722842226126
Position 13407: 0.00036195084692342786
Position 13705: 0.0003579798954907789
Position 13365: 0.00035233645742332185
Position 11434: 0.00035152131813782195
Position 14554: 0.00029257846451792124
Position 10628: 0.00026494636676807913
Position 13157: 0.00023058145346513712
Position 12698: 0.0001886826845357735
Position 254: 0.00017555043955886103
Position 549: 0.00017347416522895087
Position 551: 0.00016339691201974746
Position 9160: 0.00015942317160096793
Position 12964: 0.00013036536484073967
Position 9444: 0.00012635946263626766
Position 10579: 0.00011628392762725044
Position 10051: 0.00011271204584444083
Position 9585: 0.00010805837118359359
Position 13094: 0.00010507497085290075
Position 9102: 0.00010486485541662347
