Gene = Sap130
index = 1469
Annotated 5SS: [ 153  436 1929 2575 4762 5687 5985 6319 6549 6715]
Annotated 3SS: [ 337  965 1983 4303 4825 5745 6047 6377 6606 6777]
SMsplice 5SS: [ 436 1929 2575 4762 5687 5985 6319 6549 6715]
SMsplice 3SS: [1190 1983 4303 4825 5745 6047 6377 6606 6777]
top_k =  500
Partition function (log Z): 31.219279292641005

Sorted 5' Splice Sites (High to Low Probability):
Position 6715: 0.9995356913082047
Position 4762: 0.9983656374418117
Position 436: 0.9982037473063293
Position 6549: 0.9976756800398201
Position 6319: 0.9963017092064335
Position 1929: 0.992735698374103
Position 2575: 0.9907064363834727
Position 5687: 0.9713905980995097
Position 5985: 0.9413719995452948
Position 5265: 0.32227794806766724
Position 4222: 0.19023687923712296
Position 3488: 0.18082280464066852
Position 1292: 0.18074607965772505
Position 4099: 0.12914794880281102
Position 1727: 0.06175641102050683
Position 2238: 0.05418029432142739
Position 93: 0.05177238863693091
Position 1109: 0.048900630273559384
Position 17: 0.0142686960669743
Position 5646: 0.014101740654679961
Position 5927: 0.013310821620423576
Position 6930: 0.01286004910415319
Position 1242: 0.010382697880114748
Position 3713: 0.008732346992073791
Position 3979: 0.008142920071961319
Position 3008: 0.006851524137338013
Position 7041: 0.006665430163768238
Position 273: 0.006528128351580883
Position 1297: 0.0063731383640506034
Position 6959: 0.005620354476556222
Position 2579: 0.004310765757982334
Position 275: 0.0041424304470030005
Position 270: 0.0039846273231634085
Position 3128: 0.003598395962124645
Position 3147: 0.0033517413453899732
Position 5921: 0.0028900019841513096
Position 180: 0.0027796746106249722
Position 1415: 0.0026123973703695443
Position 4949: 0.0021147811503123867
Position 3621: 0.00209471839750372
Position 5717: 0.0019464200953215956
Position 1401: 0.0017612974119142638
Position 879: 0.001722918358128287
Position 3005: 0.0016256141162995768
Position 3637: 0.00153133196380531
Position 128: 0.0013428329672398739
Position 5912: 0.0012026499941775062
Position 207: 0.0011751640887284775
Position 1310: 0.0011411396800921128
Position 5881: 0.0010817778879339559
Position 5869: 0.0010308285154399346
Position 4577: 0.0009931225581526388
Position 85: 0.0008989309130693862
Position 1145: 0.0008659966680973627
Position 2134: 0.000796976987574588
Position 3229: 0.0007252185629910986
Position 5691: 0.0006319952996519205
Position 4976: 0.0006029533538598322
Position 1895: 0.0005835642124048976
Position 1024: 0.0005341235872386927
Position 130: 0.0004946933922409139
Position 2067: 0.0004894161590915549
Position 107: 0.00048651401072525143
Position 2223: 0.0004665612124227996
Position 1820: 0.00046390892202792305
Position 3692: 0.00044977077348232344
Position 6330: 0.0004267217411974967
Position 3277: 0.00041044001123792653
Position 415: 0.00033632875842637004
Position 241: 0.0002683577894395145
Position 1016: 0.0002422493755419065
Position 2358: 0.000239732853154725
Position 4766: 0.00019869104047873866
Position 293: 0.0001898776848790161
Position 248: 0.00016851353476891336
Position 157: 0.00016474897435927408
Position 75: 0.00014936330633479118
Position 625: 0.0001396543899986597
Position 6135: 0.00013694610787659753
Position 402: 0.00013146204804321906
Position 6305: 0.00012183007193750083
Position 5180: 9.721002799353826e-05
Position 1223: 8.555504206728296e-05
Position 5054: 8.535142856845975e-05
Position 295: 8.416100060597963e-05
