Gene = mRpS31
index = 1780
Annotated 5SS: [135 655]
Annotated 3SS: [198 720]
SMsplice 5SS: [135 655]
SMsplice 3SS: [198 720]
top_k =  500
Partition function (log Z): -1.1388314507799795

Sorted 5' Splice Sites (High to Low Probability):
Position 655: 0.9852057699694384
Position 135: 0.9516072646270011
Position 659: 0.007984799128759346
Position 1344: 0.00590814819392244
Position 927: 0.002608534922462398
Position 633: 0.0022568417362372577
Position 790: 0.0021332096207793807
Position 10: 0.0009870397419898046
Position 57: 0.0004745387812737057
Position 106: 0.0004651941729139956
Position 907: 0.00045911006136940575
Position 33: 0.00040024784540396683
Position 69: 0.0003701805840035734
Position 990: 0.0003054312976753065
Position 510: 0.00028895559900812855
Position 1073: 9.497759401618133e-05
Position 411: 6.221429106624039e-05
Position 355: 4.109665909931816e-05
Position 794: 3.733259746591167e-05
Position 657: 3.3122030386585926e-05
Position 99: 3.185468900482665e-05
Position 113: 3.025345337333735e-05
Position 36: 2.9339661049368973e-05
Position 899: 2.861569482395469e-05
Position 198: 2.208253626423714e-05
Position 146: 2.112842777133868e-05
Position 770: 1.387447649657108e-05
Position 467: 1.0088071923799084e-05
Position 535: 9.248478563606119e-06
Position 922: 8.079295787820291e-06
Position 211: 7.648284014622174e-06
Position 853: 6.187696700431955e-06
Position 227: 4.9221703698316166e-06
Position 1359: 3.7365211348280615e-06
Position 175: 1.2313057940254671e-06
Position 1173: 1.1690635291072457e-06
Position 236: 9.321796044834653e-07
Position 614: 8.366966222218247e-07
Position 1049: 8.240936780324671e-07
Position 1276: 7.233501286396251e-07
Position 1217: 5.147293913143218e-07
Position 1124: 5.001804956281327e-07
Position 897: 3.291755095793758e-07
Position 1281: 2.9536554725384066e-07
Position 323: 2.6769166861891533e-07
Position 1225: 1.4004996187842423e-07
Position 1005: 9.323728795266938e-08
Position 1171: 6.465388808095598e-08
Position 405: 5.58256033737239e-08
Position 256: 9.099254320493422e-09
Position 1211: 2.5066793423345943e-09
Position 574: 1.3557784372935016e-09
Position 753: 1.429008797115569e-10
Position 750: 1.424310039985847e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 720: 0.9898258350653191
Position 198: 0.8684120745326314
Position 256: 0.08495542557935493
Position 1403: 0.006162860085692041
Position 742: 0.004589135288793785
Position 985: 0.0035801574644618397
Position 937: 0.0010641332456119697
Position 69: 0.0008336680693369183
Position 760: 0.0006313993578503714
Position 1294: 0.0003110501621166542
Position 757: 0.00030642220769316815
Position 1102: 0.00028214900749530465
Position 587: 0.0001428050470347763
Position 1252: 0.000121307984455311
Position 897: 0.00011823435756645425
Position 946: 8.002814186439545e-05
Position 423: 6.018210679858198e-05
Position 298: 5.522880227267703e-05
Position 168: 5.3221795796663204e-05
Position 370: 4.713324526149235e-05
Position 1179: 4.254632830699868e-05
Position 570: 4.082786070418251e-05
Position 816: 3.594576496206194e-05
Position 584: 3.3259797556948206e-05
Position 859: 2.6515407070216957e-05
Position 1072: 2.2929851526861264e-05
Position 1231: 2.254163931163458e-05
Position 484: 1.602113552430772e-05
Position 1042: 1.4021764665974708e-05
Position 850: 1.088567096498489e-05
Position 310: 8.496972418814938e-06
Position 526: 7.940699030147367e-06
Position 1069: 4.586982497546233e-06
Position 1258: 4.4710516657449085e-06
Position 510: 4.176593065920377e-06
Position 495: 3.3790679379274875e-06
Position 313: 3.372267404069386e-06
Position 84: 3.232700393938132e-06
Position 307: 3.0024488970845043e-06
Position 766: 2.6700432814982316e-06
Position 529: 2.083834688366252e-06
Position 1005: 2.004588635912262e-06
Position 120: 1.9112723540063626e-06
Position 1165: 1.7418046087765289e-06
Position 382: 1.4117554955974752e-06
Position 113: 1.3401551197418832e-06
Position 1255: 1.107904678403032e-06
Position 861: 9.646753234611997e-07
Position 138: 6.902504667047401e-07
Position 1261: 6.58540598901648e-07
Position 514: 3.399704394988736e-07
Position 769: 3.196579322199447e-07
Position 829: 2.834828799679289e-07
Position 1207: 2.763147556492336e-07
Position 640: 1.410065554848232e-07
Position 1326: 1.3122108978844287e-07
Position 340: 8.902447440971647e-08
Position 463: 7.961881236825365e-08
Position 316: 7.181077753380986e-08
Position 604: 5.248848741233622e-08
Position 427: 3.549649088709588e-08
Position 448: 2.5411578158233868e-08
Position 523: 1.969606335123772e-08
Position 122: 4.048936518391866e-09
Position 778: 3.28014995515546e-12
