Gene = verm
index = 1925
Annotated 5SS: [  96  288 2278 2996 3452]
Annotated 3SS: [ 217 2165 2882 3301 3603]
SMsplice 5SS: [ 288 2278 2540 2996 3452]
SMsplice 3SS: [2165 2408 2882 3301 3603]
top_k =  500
Partition function (log Z): 6.974882898264807

Sorted 5' Splice Sites (High to Low Probability):
Position 3452: 0.9952976243929387
Position 2278: 0.9790406129838347
Position 2996: 0.9784589501658252
Position 2540: 0.6641568414883569
Position 288: 0.6529427479405369
Position 96: 0.46411178951201837
Position 1178: 0.13355996823987565
Position 570: 0.09804324049065327
Position 941: 0.09478325324332056
Position 2056: 0.08972252089046238
Position 2100: 0.06711803020199164
Position 1761: 0.03434886922627185
Position 9: 0.03299098268119459
Position 1559: 0.02453754991469758
Position 318: 0.02438752750649458
Position 314: 0.01571985726366533
Position 3194: 0.015508423215881157
Position 3779: 0.015487590411156112
Position 165: 0.012857570150448815
Position 34: 0.010069486661057564
Position 100: 0.008226441201523889
Position 1340: 0.007518059014068572
Position 156: 0.005306421846499315
Position 4809: 0.00508188453994946
Position 322: 0.004933045479071925
Position 885: 0.0039247359585688115
Position 2829: 0.0037936725909249393
Position 3857: 0.0029456981374554186
Position 467: 0.0027569392135015935
Position 4527: 0.002564524324135267
Position 3720: 0.002394812969551301
Position 3115: 0.0021311989625440583
Position 115: 0.001992626703761933
Position 4115: 0.0019537984982555684
Position 2821: 0.0016909392228374484
Position 2971: 0.0015702650709841929
Position 2670: 0.0014831012412792005
Position 1202: 0.0013671126273360071
Position 3095: 0.0013604669166053004
Position 3356: 0.0012192848292141285
Position 758: 0.0010173446869126052
Position 140: 0.0009964906860920528
Position 2698: 0.0007931608583067491
Position 2700: 0.0006785225413186931
Position 768: 0.0006544628284142165
Position 2270: 0.000649276439131207
Position 2702: 0.000572927936988596
Position 3000: 0.0005305934780286758
Position 2704: 0.0005019655095997671
Position 175: 0.0004505497735630738
Position 2706: 0.00042896922567600286
Position 741: 0.00042595677401256277
Position 3876: 0.000415179949947788
Position 2696: 0.0003834277773491387
Position 3502: 0.00036420919049135635
Position 344: 0.00031009035264830304
Position 565: 0.00030026502691439945
Position 4812: 0.0002815957970939667
Position 477: 0.000272878768808737
Position 2515: 0.0002709848821148099
Position 147: 0.0002604363862391757
Position 284: 0.00022560815829630797
Position 4824: 0.00021871570333969263
Position 84: 0.00021143842193932828
Position 2409: 0.0002004083876009665
Position 1075: 0.00019817388680051727
Position 576: 0.00019215039998971494
Position 2544: 0.0001604987431093327
Position 23: 0.00014536347420869493
Position 3083: 0.00014283892007803845
Position 4595: 0.00014122639171878614
Position 3414: 0.00012934808431466625
Position 2710: 0.00011665671679076902
Position 2597: 0.00011541212186631168
Position 2272: 0.00011447207657497075
Position 2736: 0.00010554052596337953
Position 182: 0.00010315098805253173
Position 3002: 9.869245797650921e-05
Position 243: 9.542785027310432e-05
Position 349: 8.769048758111544e-05
Position 2508: 8.045259302104137e-05
Position 4845: 7.111947650032915e-05
Position 2738: 4.631963825267887e-05
Position 2310: 4.368046579473339e-05
Position 3521: 4.0982130682516134e-05
Position 105: 3.7839625557238627e-05
Position 3456: 3.6901611959296576e-05
Position 3086: 3.5774847867358394e-05
Position 4906: 3.3771799332780825e-05
Position 3029: 2.1320977844471992e-05
Position 3074: 2.079744521504308e-05
Position 2321: 1.687778728945261e-05
Position 3554: 1.6170893081154815e-05
Position 776: 1.561556297914335e-05
Position 2530: 1.151895522173488e-05
Position 15: 9.394781800836467e-06
Position 332: 7.1540413252416885e-06
Position 7: 6.087528378265522e-06
Position 43: 5.845266515444191e-06
Position 353: 3.142102507640907e-06
Position 21: 1.3481044425166391e-06
Position 366: 8.782122911664512e-07
Position 392: 8.727873500814084e-07
Position 292: 8.454576078010948e-07
Position 263: 6.761881773644668e-07
Position 299: 5.57143891755999e-07
Position 335: 3.986515535298411e-07
Position 247: 2.911231158658638e-07
Position 266: 2.585267974020987e-07
Position 3650: 8.883850113306012e-08
Position 2207: 7.377614540763731e-09
Position 268: 2.791001418068111e-10
Position 184: 2.1255675595047386e-12
Position 186: 3.08611879439729e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2165: 0.9736730267988376
Position 2882: 0.9687668666368593
Position 3301: 0.9676806023793598
Position 3603: 0.9105844788224097
Position 2408: 0.6169385225647492
Position 217: 0.4306347754327778
Position 1921: 0.11108752785296999
Position 1051: 0.07718165308598769
Position 2326: 0.03673537321850182
Position 5090: 0.036021495114784044
Position 156: 0.03507454186741127
Position 3547: 0.02918575796193821
Position 1688: 0.0280815277073792
Position 1884: 0.01667491278702786
Position 391: 0.014599780605967654
Position 1395: 0.014501122421411227
Position 3258: 0.013008115399409279
Position 2134: 0.010813152735617514
Position 2363: 0.010808895811527497
Position 3220: 0.00975534201251821
Position 1727: 0.009529187176662136
Position 69: 0.009443849208652055
Position 4876: 0.008998092086865335
Position 3574: 0.00812186595602592
Position 1621: 0.007767666882166952
Position 991: 0.0072519032288736
Position 1830: 0.005879348737809884
Position 3255: 0.005709520649913757
Position 3060: 0.005691648724952497
Position 4794: 0.005667507556022385
Position 3650: 0.005418774942875429
Position 5068: 0.0048757591721454215
Position 342: 0.004474546364943123
Position 2417: 0.004327205835969617
Position 1447: 0.004150048194387738
Position 1559: 0.0040113794039475185
Position 3932: 0.0035915093140189017
Position 4526: 0.0035431663838202117
Position 165: 0.0033308291249384597
Position 971: 0.00332426235749687
Position 82: 0.003273635841306279
Position 3118: 0.003210349603056998
Position 420: 0.003138788044923832
Position 3535: 0.0030364815919884072
Position 4580: 0.002692544868002297
Position 889: 0.0022939763845296495
Position 3857: 0.002244963910252736
Position 2913: 0.002019998980351874
Position 945: 0.0019709896033413615
Position 2604: 0.0019286717354525076
Position 2095: 0.0018049227070232596
Position 3086: 0.0017326386045627838
Position 3083: 0.0017071172381298064
Position 794: 0.00160643353482379
Position 761: 0.0015469133380579534
Position 2360: 0.0015384343174806108
Position 3571: 0.0014033631034101675
Position 1530: 0.0013263787492956915
Position 1607: 0.0012830726740918658
Position 643: 0.0011832572974700797
Position 915: 0.0010382249613780786
Position 981: 0.001019235451911116
Position 1424: 0.0008243888118941251
Position 349: 0.0006722738285622472
Position 1618: 0.000632648487627931
Position 3719: 0.0006239490402459239
Position 3881: 0.0005970123414354815
Position 3271: 0.0005498904219724479
Position 4193: 0.0005334512019086845
Position 3147: 0.000526753786225371
Position 4654: 0.0004754234326211452
Position 3510: 0.0004650982461004272
Position 182: 0.00044509250634701544
Position 2892: 0.00043005701666601017
Position 3961: 0.00040728774747323353
Position 2861: 0.00036512258960679975
Position 2829: 0.00034823597676864016
Position 650: 0.0003108365216282157
Position 2905: 0.00030629217483052533
Position 5106: 0.00029169267061099254
Position 2837: 0.00026504648732260074
Position 1243: 0.0002430115227333456
Position 4755: 0.00023634116840242568
Position 2949: 0.00023567830833246017
Position 2428: 0.0001507922833530216
Position 2841: 0.0001455641729322442
Position 3833: 0.00012378771910090866
Position 4393: 0.00011613628345685551
Position 2331: 0.0001062927690951255
Position 448: 0.00010118574684214768
Position 401: 8.902094049001708e-05
Position 3360: 7.403865628458386e-05
Position 723: 7.355267605290142e-05
Position 3330: 6.997773824634319e-05
Position 2946: 6.66721569286552e-05
Position 3554: 5.2728558466958036e-05
Position 3312: 5.217583945673355e-05
Position 3303: 4.9570446254189364e-05
Position 2566: 4.6877944174128535e-05
Position 700: 4.0736932462443825e-05
Position 1114: 3.658478607000663e-05
Position 2629: 3.474477756453901e-05
Position 467: 3.2997067374998e-05
Position 508: 2.79037926996247e-05
Position 2575: 2.7438557083798427e-05
Position 615: 1.3017740893633763e-05
Position 2557: 1.2968505186294983e-05
Position 3414: 1.0607973018612345e-05
Position 2610: 9.521374308793378e-06
Position 314: 7.482413176214883e-06
Position 596: 5.159837473026893e-06
Position 96: 3.1515282946541154e-06
Position 3426: 1.810537798932242e-06
Position 344: 1.5439537002180141e-06
Position 321: 9.256928999152983e-07
Position 115: 4.501456629987497e-07
Position 663: 2.9345569610624153e-07
Position 100: 1.3124819064333903e-07
Position 332: 8.716269909831604e-08
Position 1111: 4.164984327943952e-08
Position 2508: 2.157571100141441e-08
Position 84: 1.462068712461846e-08
Position 325: 6.6511530923376336e-09
Position 520: 5.823969218799278e-09
Position 219: 5.335149310707739e-09
Position 514: 5.172664338401704e-09
Position 105: 3.1756598062161954e-09
Position 527: 2.785028350413496e-09
Position 3614: 1.2655366634923586e-09
