Gene = Sec5
index = 1479
Annotated 5SS: [ 213  898 2774]
Annotated 3SS: [ 282  951 2830]
SMsplice 5SS: [ 898 2774]
SMsplice 3SS: [ 951 2830]
top_k =  500
Partition function (log Z): -1.7965716920060788

Sorted 5' Splice Sites (High to Low Probability):
Position 898: 0.9967974837424901
Position 2774: 0.925895777925993
Position 213: 0.4329209704910201
Position 1099: 0.03964037319857001
Position 1863: 0.019472286332253966
Position 2438: 0.01637742080193743
Position 43: 0.009024413743992358
Position 2571: 0.0034145579448298727
Position 1966: 0.003083169134389386
Position 577: 0.0030432874664400368
Position 757: 0.0023881174041534394
Position 1022: 0.002360176253182157
Position 2998: 0.0023369215238112557
Position 1113: 0.0016412034862824721
Position 2022: 0.0013354430749081914
Position 1116: 0.0012848364630079503
Position 278: 0.0011882125879140437
Position 1658: 0.0011152418607610238
Position 2097: 0.000865606827128732
Position 1696: 0.0008590798839605548
Position 2752: 0.0008118187564417045
Position 1179: 0.0007751373959002924
Position 219: 0.0006227201861279704
Position 15: 0.0005793214699502627
Position 1236: 0.00048566421394680744
Position 1620: 0.0002476206933722178
Position 902: 0.00023248026137647092
Position 2890: 0.00021966852179660886
Position 738: 0.0002033942135303161
Position 2341: 0.0001301239434184756
Position 2078: 7.04378232729718e-05
Position 1488: 6.432670994421945e-05
Position 1052: 6.157054821621764e-05
Position 423: 5.673544916010277e-05
Position 181: 5.4953731930759986e-05
Position 197: 4.2232139692044734e-05
Position 283: 4.104227213642988e-05
Position 907: 3.811700908754589e-05
Position 1087: 3.580565618889358e-05
Position 387: 3.159301912367538e-05
Position 147: 2.7171515129247934e-05
Position 1077: 2.577529615254431e-05
Position 665: 2.4601011538537416e-05
Position 1508: 2.3538724132744325e-05
Position 2778: 2.0283936303536285e-05
Position 2955: 2.002940543208032e-05
Position 514: 1.6884769883895875e-05
Position 358: 1.6242351880912047e-05
Position 164: 1.532958897162138e-05
Position 58: 1.362054631365745e-05
Position 792: 1.3450871955263422e-05
Position 242: 1.2768545384016537e-05
Position 1063: 1.213203977945179e-05
Position 2757: 1.1894973468860087e-05
Position 48: 1.0509585674189722e-05
Position 226: 9.99094454635309e-06
Position 408: 7.057772884621919e-06
Position 428: 5.66607892138504e-06
Position 2932: 4.26065043380927e-06
Position 719: 4.256249240823965e-06
Position 2953: 3.0980396386696852e-06
Position 2916: 2.38785883346668e-06
Position 122: 1.1418364440399e-06
Position 1191: 7.536885958560979e-07
Position 119: 5.64313885542482e-07
Position 467: 5.238387737565516e-07
Position 433: 4.1452166557403713e-07
Position 2406: 3.792852866110868e-07
Position 1438: 2.189671329928676e-07
Position 993: 9.548744286149598e-08
Position 1031: 8.379041297579343e-08
Position 79: 4.013742124346015e-08
Position 846: 2.790020921404214e-08
Position 776: 3.751555714735758e-09
Position 298: 2.1065809495872256e-09
Position 488: 2.0924373498554877e-09
Position 323: 1.7778193317403984e-09
Position 474: 1.7635259422505048e-09
Position 761: 8.69667272865e-10
Position 476: 7.708132126660807e-10
Position 416: 2.8434974855870135e-10
Position 314: 2.5402464750606793e-10
Position 307: 1.6123597612973496e-10
Position 566: 9.172992961432182e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 951: 0.9452706369764386
Position 2830: 0.9249548264844498
Position 303: 0.24955195907151106
Position 282: 0.10184441047576044
Position 961: 0.04788338460140882
Position 786: 0.04396674674298911
Position 2134: 0.027756538581662733
Position 2507: 0.026138742874832973
Position 1178: 0.02048986030713139
Position 400: 0.016211289613574948
Position 624: 0.011717563896967991
Position 97: 0.008948481668887889
Position 2655: 0.005702340579358729
Position 1769: 0.005229925945888402
Position 3043: 0.003615072925268774
Position 428: 0.0024099906497979896
Position 974: 0.0023031056368335427
Position 2414: 0.002182019098595283
Position 2228: 0.0018136621230723372
Position 731: 0.0017164518946815794
Position 548: 0.0016729437358533623
Position 803: 0.0015798391370314775
Position 464: 0.001529419381122621
Position 1685: 0.0015250069582421369
Position 644: 0.0014633845860468674
Position 2044: 0.00128070366688654
Position 2596: 0.0012047265764363988
Position 500: 0.0011553194379756867
Position 1919: 0.0010765775985999602
Position 710: 0.0007034359015108495
Position 2847: 0.0006127609491805222
Position 1154: 0.0005846323977835049
Position 2885: 0.0005558548107365976
Position 776: 0.0005324183438162902
Position 528: 0.0005283637173002898
Position 2201: 0.0005063877390430115
Position 79: 0.00048614649543685145
Position 1927: 0.0003893579602144354
Position 833: 0.0003354767299987687
Position 587: 0.00025318075542106965
Position 2225: 0.00024012508955493768
Position 1084: 0.00023108359984546536
Position 446: 0.00019744900941481378
Position 894: 0.00019311084635180513
Position 368: 0.00016869939575321966
Position 1657: 0.00016705662642027826
Position 1235: 0.00016477406097724795
Position 115: 0.0001483941067709833
Position 1529: 0.00013357435810744836
Position 467: 0.00010890234994823696
Position 387: 8.973637151585249e-05
Position 1406: 6.208130623429095e-05
Position 1748: 5.66152234922193e-05
Position 1418: 5.28291572055877e-05
Position 1307: 5.033249481793238e-05
Position 575: 4.553056144683618e-05
Position 551: 3.4613153504421456e-05
Position 1216: 3.310285842883423e-05
Position 1471: 3.0010657936263318e-05
Position 590: 2.997213941644907e-05
Position 647: 2.4506923506161072e-05
Position 2882: 2.3896147541870556e-05
Position 2855: 2.36206075243297e-05
Position 1791: 2.1535934186773155e-05
Position 1475: 2.152616021634453e-05
Position 1700: 1.9490876537049752e-05
Position 2888: 1.4307815680299265e-05
Position 3021: 1.2743972829115443e-05
Position 375: 1.2196373435298096e-05
Position 839: 1.1519789938167388e-05
Position 2985: 1.1204167634092769e-05
Position 1310: 1.0382854285850636e-05
Position 1201: 1.006705466201232e-05
Position 142: 5.496422555990302e-06
Position 738: 3.504392441269658e-06
Position 119: 1.8095401813916015e-06
Position 145: 1.5060636623847598e-06
Position 701: 1.4193434817833585e-06
Position 488: 1.342193054118279e-06
Position 236: 6.345140673357366e-07
Position 323: 5.248357156775723e-07
Position 222: 2.473592088949029e-07
Position 1007: 9.066644428842443e-08
Position 1002: 3.800736517862527e-08
Position 216: 8.661624676530192e-11
Position 203: 1.4935191158511908e-11
Position 181: 3.915201921431198e-12
Position 197: 1.822538173259522e-12
