Gene = Mcm10
index = 1272
Annotated 5SS: [1260]
Annotated 3SS: [1319]
SMsplice 5SS: [1260]
SMsplice 3SS: [1319]
top_k =  500
Partition function (log Z): -8.947944017087968

Sorted 5' Splice Sites (High to Low Probability):
Position 1260: 0.9552313457516249
Position 374: 0.17310747855161937
Position 896: 0.06241480631588525
Position 479: 0.04851447679622994
Position 1413: 0.04370842743458691
Position 572: 0.019584323155150702
Position 509: 0.014792058839682005
Position 1264: 0.013252654662051465
Position 833: 0.012487543982592265
Position 1253: 0.010228541388940401
Position 467: 0.009538145578090556
Position 852: 0.0078378768802149
Position 1694: 0.005867259631025044
Position 1127: 0.004307285266310846
Position 512: 0.0037137411512483745
Position 2177: 0.0034645123136515287
Position 960: 0.002524409928565672
Position 1117: 0.0020467391786398504
Position 1384: 0.0018796351975726795
Position 1698: 0.0017941718286117756
Position 1656: 0.0016715037413959346
Position 397: 0.001596006700021736
Position 1401: 0.0015497040592252285
Position 2325: 0.0014718382465033616
Position 800: 0.0014007667320451338
Position 177: 0.0013853840765561908
Position 211: 0.0012692776245318014
Position 499: 0.0012111515795597632
Position 868: 0.0011171352506461
Position 2240: 0.0007504681499540252
Position 2520: 0.0006627886373960241
Position 406: 0.0005990390819628204
Position 2471: 0.0005962033043436926
Position 644: 0.0005072998603742369
Position 1230: 0.0004909285691668414
Position 2185: 0.00046647291210382563
Position 2485: 0.0004478937211178167
Position 1065: 0.0003677966438215823
Position 1052: 0.0003091599571481072
Position 1089: 0.00020206296634170618
Position 1331: 0.0001928704960942534
Position 71: 0.0001771523143576264
Position 1130: 0.0001539489962133828
Position 2716: 0.00015312525310219884
Position 763: 0.00012121249898945648
Position 1166: 6.596891812499459e-05
Position 245: 5.945985603668971e-05
Position 414: 5.232781117292947e-05
Position 636: 3.754415520156139e-05
Position 270: 3.430418916853122e-05
Position 2743: 2.763323318899568e-05
Position 818: 2.7188144125761423e-05
Position 1808: 2.5403974111585452e-05
Position 132: 1.68807961500073e-05
Position 302: 1.4873602005255312e-05
Position 27: 2.4276191943599867e-06
Position 1227: 1.3845652602200935e-06
Position 1407: 1.1752667747596138e-06
Position 1377: 8.9970842073662e-07
Position 1224: 7.782303054759967e-07
Position 1433: 5.281921317586059e-07
Position 1542: 4.6522754188790024e-07
Position 583: 3.61707664373544e-07
Position 631: 3.368204543002868e-07
Position 1146: 1.5593959600279428e-07
Position 358: 1.3420276110093076e-07
Position 460: 1.1036827292655193e-07
Position 758: 1.0969264081551327e-07
Position 698: 1.0675689551078375e-07
Position 614: 9.746591620708283e-08
Position 591: 6.264061623345489e-08
Position 668: 1.546143834240655e-08
Position 653: 1.4985440119418046e-08
