Gene = Arpc4
index = 27
Annotated 5SS: [624]
Annotated 3SS: [691]
SMsplice 5SS: [624]
SMsplice 3SS: [691]
top_k =  500
Partition function (log Z): -5.5379822373508905

Sorted 5' Splice Sites (High to Low Probability):
Position 624: 0.9992107679883504
Position 18: 0.002300906084163768
Position 324: 0.0013848287060965127
Position 330: 0.00110379288284594
Position 297: 0.0007347094942556927
Position 392: 0.0005705235392518827
Position 617: 0.00047524768392603103
Position 416: 0.0004433998816051623
Position 57: 0.00035512282379735404
Position 52: 0.00012475832243312904
Position 201: 0.00012065193091496092
Position 38: 0.0001205601439249633
Position 228: 0.00010048632096542866
Position 64: 3.8112377841305536e-05
Position 150: 1.8832847424865955e-05
Position 692: 1.4134261058964128e-05
Position 383: 1.4010646287284602e-05
Position 628: 9.145561095233352e-06
Position 494: 8.411960771573342e-06
Position 255: 8.279822158686093e-06
Position 420: 6.919990967238059e-06
Position 630: 5.442470550172888e-06
Position 204: 4.558720679890941e-06
Position 342: 4.174708649165838e-06
Position 705: 3.3773468421453493e-06
Position 605: 2.3061632336417333e-06
Position 374: 2.09405414753627e-06
Position 413: 1.3700249014205784e-06
Position 176: 1.293895385888323e-06
Position 573: 9.079790109878132e-07
Position 3: 8.20398300939091e-07
Position 510: 4.925820456145965e-07
Position 270: 4.5024232431923857e-07
Position 267: 3.755099406192053e-07
Position 238: 1.78466588241974e-07
Position 273: 7.193220482295137e-08
Position 275: 4.248102851017743e-08
Position 311: 2.3438937211992682e-08
Position 519: 3.057098160380856e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 691: 0.9987580131353928
Position 526: 0.0021935138756523794
Position 85: 0.0021925989611413493
Position 391: 0.0014821863938138528
Position 697: 0.0007939705772272249
Position 491: 0.0005791530484154714
Position 111: 0.0003895964430566451
Position 750: 0.0002465333882332499
Position 123: 0.00011013727059436878
Position 89: 7.72972490998569e-05
Position 383: 7.011767262168705e-05
Position 69: 6.591041798472298e-05
Position 488: 5.9302709511592215e-05
Position 200: 4.9855677945243105e-05
Position 350: 4.883840412513833e-05
Position 730: 2.5378295628021967e-05
Position 437: 1.0833667395587794e-05
Position 460: 6.348638535237255e-06
Position 583: 5.563942175214532e-06
Position 347: 4.513467184507076e-06
Position 757: 3.090171640860255e-06
Position 185: 3.0806449797330392e-06
Position 92: 2.2642986200564816e-06
Position 643: 2.144024386516363e-06
Position 134: 2.1039625115879727e-06
Position 536: 2.053728688690268e-06
Position 64: 1.65767020505277e-06
Position 623: 1.315772480778163e-06
Position 551: 9.353710623288502e-07
Position 413: 8.95053223812597e-07
Position 705: 7.690791703580587e-07
Position 244: 5.300976587631892e-07
Position 251: 3.6093354510136124e-07
Position 221: 1.3077355204850078e-07
Position 548: 1.2674702227170055e-07
Position 248: 1.2111900489549398e-07
Position 296: 9.328261891781987e-08
Position 556: 8.19122771208531e-08
Position 446: 6.398417174660972e-08
Position 293: 5.419439288072666e-08
Position 287: 4.1982440968890945e-08
Position 52: 8.693713215084715e-09
Position 57: 5.422518746244803e-12
Position 227: 2.9983222189117166e-12
Position 209: 4.810666077920216e-13
Position 233: 2.248593884597416e-15
