Gene = Pfdn1
index = 1374
Annotated 5SS: [172 411]
Annotated 3SS: [267 479]
SMsplice 5SS: [183 411]
SMsplice 3SS: [267 479]
top_k =  500
Partition function (log Z): -4.134668797536865

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.9876313755582675
Position 172: 0.6966863978982638
Position 30: 0.004047604428168201
Position 453: 0.0012160398501326725
Position 61: 0.0005728833406102365
Position 221: 0.00020185758389749882
Position 363: 0.00015206311678028273
Position 187: 9.5147238946104e-05
Position 445: 7.679547164308282e-05
Position 76: 6.773573661336641e-05
Position 333: 5.643497270695273e-05
Position 343: 4.942988207312057e-05
Position 118: 1.188213361796289e-05
Position 447: 5.308972201089282e-06
Position 493: 1.0151927610083805e-06
Position 520: 9.371841071775465e-07
Position 481: 8.601379204619036e-07
Position 468: 4.323803641812434e-07
Position 241: 2.0753410334220013e-07
Position 489: 6.689038655187275e-08
Position 63: 5.635930883950029e-08
Position 635: 4.669436793577072e-08
Position 645: 4.766401859945303e-09
Position 497: 2.547321024108557e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 479: 0.939601273730823
Position 267: 0.6794043968946987
Position 525: 0.04986553116020401
Position 234: 0.013466607936426808
Position 87: 0.002998793931758165
Position 241: 0.0021378783395821182
Position 489: 0.0012859294615828224
Position 247: 0.00041909503617720443
Position 123: 0.00031528322808297126
Position 285: 0.00029737960018571603
Position 481: 0.0002801090347950197
Position 333: 0.00021557823929731757
Position 76: 0.00019509459644766197
Position 444: 0.00018395549736514475
Position 129: 7.186730105712337e-05
Position 546: 3.242084538373664e-05
Position 577: 3.045497886668342e-05
Position 215: 1.4647393774052947e-05
Position 92: 1.3294122884309897e-05
Position 612: 6.094428950009199e-06
Position 294: 5.1114353809939965e-06
Position 312: 4.810804380996937e-06
Position 609: 4.345664370889119e-06
Position 309: 3.3850147921602384e-06
Position 551: 3.07455299573177e-06
Position 537: 2.964397971584894e-06
Position 168: 2.421697790347883e-06
Position 352: 1.594330907633559e-06
Position 452: 1.1235425283905695e-06
Position 300: 1.066242719397058e-06
Position 621: 1.0285113200019183e-06
Position 591: 9.477389523690383e-07
Position 348: 8.866389136507798e-07
Position 369: 7.616804034264289e-07
Position 171: 7.337119025007663e-07
Position 97: 7.285576061710012e-07
Position 363: 5.497597360415418e-07
Position 594: 5.332208780687803e-07
Position 389: 4.552754658486516e-07
Position 657: 4.3118421026039206e-07
Position 279: 2.6709273692197934e-07
Position 654: 1.9984247878742722e-07
Position 422: 1.7940871231312815e-07
Position 381: 1.7277955771508676e-07
Position 376: 1.658519281111354e-07
Position 392: 1.5591365904512495e-07
Position 198: 1.54457208606133e-07
Position 627: 1.442774607926238e-07
Position 555: 1.0769681760582775e-07
Position 597: 1.014126547299461e-07
Position 588: 9.756191961538567e-08
Position 687: 8.148058857175881e-08
Position 571: 4.81995628395107e-08
Position 558: 3.105716587796661e-08
Position 410: 1.3909944010538697e-08
Position 631: 1.1481528272657955e-08
Position 645: 5.031548955029129e-09
Position 675: 4.200417156586242e-09
Position 182: 1.946174557316388e-09
Position 187: 7.949948094915009e-15
Position 176: 4.959293255532495e-16
Position 217: 2.829813429980309e-20
