Gene = MED4
index = 1264
Annotated 5SS: [320]
Annotated 3SS: [377]
SMsplice 5SS: [320]
SMsplice 3SS: [377]
top_k =  500
Partition function (log Z): -2.40801075161278

Sorted 5' Splice Sites (High to Low Probability):
Position 320: 0.9949888483060486
Position 314: 0.0030743733963630986
Position 308: 0.0017844302608601586
Position 549: 0.0013285204970560614
Position 631: 0.0008199650496057273
Position 577: 0.000269390208409409
Position 715: 0.0002669506923812738
Position 914: 0.00018323591923280193
Position 324: 0.00012759713168986625
Position 727: 6.151388303736569e-05
Position 27: 5.049034336321305e-05
Position 569: 4.421788771097043e-05
Position 756: 4.289447646185695e-05
Position 495: 3.7703170362098473e-05
Position 898: 1.5148794258593206e-05
Position 77: 1.2086668511028211e-05
Position 330: 8.999328394731504e-06
Position 870: 8.016667974705453e-06
Position 275: 8.004991412882714e-06
Position 353: 6.1101776961106885e-06
Position 589: 5.6327981701191805e-06
Position 382: 2.9613507997629087e-06
Position 663: 2.2516578649029088e-06
Position 88: 1.7545470638210473e-06
Position 864: 1.402241542469146e-06
Position 29: 6.484681347587564e-07
Position 710: 3.9768566443965023e-07
Position 85: 2.5997112836985633e-07
Position 197: 1.4919907539175525e-07
Position 875: 1.1389878896115424e-07
Position 154: 1.8536572472794854e-08
Position 205: 8.522550678332127e-09
Position 218: 2.661734957269287e-09
Position 779: 7.836805609612635e-11
Position 739: 6.10259149413192e-11
Position 404: 6.044968909723019e-11
Position 733: 4.9292156369476696e-11
Position 553: 4.8588701455235235e-11
Position 431: 5.641867082698588e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 377: 0.9983756158326549
Position 644: 0.0011713444882949446
Position 392: 0.0006545672561830371
Position 576: 0.0004451548756394053
Position 773: 0.00037343475084305696
Position 679: 0.0002994110803586098
Position 980: 0.0002217745112373887
Position 701: 0.00019493866198976763
Position 698: 0.00018789183099581053
Position 535: 0.00014839775198954267
Position 779: 0.00014198151095236197
Position 953: 0.00012455391787943079
Position 458: 0.00011616525310305828
Position 723: 9.1232505448927e-05
Position 834: 7.828352440015046e-05
Position 798: 7.095994027794487e-05
Position 395: 6.723829149601466e-05
Position 718: 6.615604522782888e-05
Position 611: 4.731986637950822e-05
Position 674: 4.478791644068868e-05
Position 107: 4.440638301138988e-05
Position 386: 3.2553084890302224e-05
Position 413: 2.5177326085676012e-05
Position 695: 2.1231896946688344e-05
Position 641: 1.5309590303575754e-05
Position 151: 1.4975499035999937e-05
Position 663: 1.4873092358511745e-05
Position 991: 1.4089216095141728e-05
Position 450: 1.2261657518726364e-05
Position 957: 6.833540432785785e-06
Position 960: 5.53309076341275e-06
Position 966: 5.488610000825131e-06
Position 404: 4.6405975544485695e-06
Position 479: 3.8315894560969215e-06
Position 166: 2.969138384382677e-06
Position 857: 2.3929621127411974e-06
Position 553: 1.7356712197581231e-06
Position 352: 8.916913482056699e-07
Position 139: 8.510336513152989e-07
Position 422: 7.023962396285322e-07
Position 995: 6.935910879231539e-07
Position 154: 4.775808995147221e-07
Position 469: 2.64652603166147e-07
Position 175: 1.8730001407161286e-07
Position 178: 1.7230445082141771e-07
Position 186: 1.554516337148913e-07
Position 99: 8.275765959634257e-08
Position 227: 6.75863010534205e-08
Position 268: 3.110492826828022e-08
Position 109: 5.8139010088376744e-09
Position 307: 1.9460522764598123e-09
Position 265: 1.1556348259155698e-09
Position 163: 3.500485291295955e-10
Position 506: 9.306122078453433e-11
Position 262: 5.503725889492549e-11
Position 232: 4.499528724292298e-11
Position 509: 1.547761166690698e-11
Position 313: 7.410975866655125e-12
Position 283: 1.763386949141045e-12
Position 280: 1.1177692370333574e-12
Position 275: 7.643822204681341e-15
Position 330: 2.0801871223620468e-16
Position 327: 1.6266565690869682e-17
Position 324: 1.4091061721244715e-20
