Gene = Sf3b6
index = 1487
Annotated 5SS: [215 404]
Annotated 3SS: [284 469]
SMsplice 5SS: [215 404]
SMsplice 3SS: [284 469]
top_k =  500
Partition function (log Z): -1.0249443193202574

Sorted 5' Splice Sites (High to Low Probability):
Position 404: 0.991701911757025
Position 215: 0.9644612920816931
Position 792: 0.037313157541296
Position 668: 0.009211160316296048
Position 711: 0.005108512148137268
Position 359: 0.003823942276975322
Position 723: 0.002740536616317085
Position 564: 0.0006138352901870677
Position 556: 0.00042260603172454884
Position 317: 0.0002681435221032796
Position 582: 0.00015409038508928035
Position 45: 0.00013908550981201089
Position 155: 0.0001387640309871234
Position 303: 0.00010499369863346825
Position 112: 0.00010285053619921881
Position 402: 6.206297596052502e-05
Position 585: 3.148424486092176e-05
Position 149: 2.7963981786191584e-05
Position 541: 1.458575621968982e-05
Position 253: 1.3766310170515274e-05
Position 507: 8.060416977066673e-06
Position 821: 5.516728444581478e-06
Position 566: 4.481510204684462e-06
Position 39: 3.8501605425208814e-06
Position 321: 3.1840849525748844e-06
Position 9: 2.6626727362266856e-06
Position 819: 1.9199596868965546e-06
Position 847: 1.7533208895723047e-06
Position 65: 1.742354392220328e-06
Position 621: 1.6748130640840564e-06
Position 870: 1.0332614234632182e-06
Position 29: 1.020853546205294e-06
Position 267: 9.148501960757298e-07
Position 335: 8.322871965630121e-07
Position 260: 4.998851690962576e-07
Position 490: 2.669982150915195e-07
Position 434: 2.1915701242382686e-07
Position 457: 1.9029491602292316e-07
Position 961: 1.8950219273258295e-07
Position 970: 1.1760339753073737e-07
Position 504: 4.919449959238625e-08
Position 167: 3.271406861235909e-09
Position 455: 6.652830378506498e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 469: 0.9950987885026052
Position 284: 0.9643360908527685
Position 850: 0.056091414895183184
Position 608: 0.00031651648150349287
Position 797: 0.0002550874687026907
Position 267: 0.00013161849575065996
Position 719: 6.31714839061032e-05
Position 947: 5.644644658960219e-05
Position 116: 3.414545477679865e-05
Position 300: 2.7795395271861e-05
Position 302: 2.2957070448666266e-05
Position 617: 1.520352457693911e-05
Position 395: 1.1997854095175566e-05
Position 97: 1.00238988046226e-05
Position 757: 5.77860089559701e-06
Position 641: 5.607628460763168e-06
Position 662: 2.4343917621808317e-06
Position 84: 1.9763762634930873e-06
Position 995: 1.3243791670533037e-06
Position 187: 1.0368526037342942e-06
Position 698: 9.769389601134654e-07
Position 533: 7.096276440312993e-07
Position 122: 6.977258859104088e-07
Position 1019: 6.20912579602889e-07
Position 668: 4.7287479001475826e-07
Position 471: 3.9987705979781375e-07
Position 736: 3.831066315675964e-07
Position 740: 3.325110928175412e-07
Position 515: 2.5008530695204285e-07
Position 222: 1.6551744734420258e-07
Position 690: 1.5478479403305124e-07
Position 51: 8.193015549539362e-08
Position 56: 6.504563882049326e-08
Position 680: 5.2748938525970176e-08
Position 415: 4.3673578416241145e-08
Position 260: 2.84545528214844e-08
Position 635: 2.7372876757099032e-08
Position 1023: 1.806321737453481e-08
Position 143: 1.0885509289608978e-08
Position 247: 8.152503122014963e-09
Position 155: 4.778103970004626e-09
Position 384: 2.5551919262031734e-09
Position 356: 1.3039222616963619e-09
Position 60: 1.2935228530602339e-09
Position 149: 1.190971902966364e-09
Position 205: 6.215908964376423e-10
Position 62: 1.675417993116885e-10
Position 408: 3.836781777787055e-12
Position 65: 1.0823408879422629e-12
Position 219: 4.821511368750427e-19
