Gene = RhoGEF3
index = 1425
Annotated 5SS: [23412 23668 24245 24865 25086 25255]
Annotated 3SS: [23457 23725 24320 24922 25147 25311]
SMsplice 5SS: [  319   895  3620  4298  5222 11844 12019 13676 13961 15749 23672 24245
 24865 25086 25255]
SMsplice 3SS: [  740   963  3683  4649 11332 11933 13262 13876 15486 23457 23725 24320
 24922 25147 25311]
top_k =  500
Partition function (log Z): 11.757807724795109

Sorted 5' Splice Sites (High to Low Probability):
Position 24245: 0.996872578182013
Position 895: 0.9966815444207957
Position 25255: 0.9885077099307237
Position 3620: 0.9868187553902844
Position 13676: 0.9757598301794723
Position 4298: 0.968289331642365
Position 24865: 0.9667775711799302
Position 11844: 0.9656208361111808
Position 25086: 0.9655842468357452
Position 319: 0.9397435646506176
Position 15749: 0.8078188302966804
Position 5222: 0.7797220255930781
Position 21580: 0.5601527435339793
Position 2582: 0.5262958524606196
Position 12019: 0.4889083632399532
Position 13961: 0.4793291664750243
Position 23672: 0.44110646173075285
Position 12367: 0.43337046914534744
Position 23668: 0.33448120679351273
Position 11038: 0.22477351950709398
Position 23837: 0.22025461659120682
Position 1582: 0.2165951734269532
Position 12891: 0.19238090657122459
Position 25461: 0.1876767397970838
Position 1586: 0.18029696195557823
Position 10894: 0.1739898596727622
Position 9868: 0.14031156170018577
Position 20703: 0.12949610881083393
Position 23059: 0.09103512107892839
Position 1173: 0.08941928260353688
Position 18071: 0.08104360191847516
Position 12053: 0.06483246170517079
Position 1316: 0.040548212121455596
Position 25841: 0.03344466485476181
Position 1897: 0.029679530882718175
Position 10430: 0.02803901738619824
Position 26443: 0.027444287221089127
Position 1492: 0.026563652169178064
Position 4084: 0.026174721283274277
Position 13052: 0.026112509644299443
Position 25847: 0.025925770100244293
Position 3333: 0.02104608281955299
Position 2594: 0.020317490560990106
Position 1313: 0.016756432634577736
Position 2731: 0.015292968816564834
Position 14922: 0.014320567091917855
Position 9775: 0.013504978063750207
Position 12139: 0.012949638171984227
Position 20975: 0.012034127421031306
Position 14395: 0.010871017032267234
Position 1101: 0.01054126270494859
Position 116: 0.008015531559235664
Position 24634: 0.007034022752199212
Position 2212: 0.0065601743119881924
Position 19070: 0.005998765046608624
Position 1262: 0.004559410469041947
Position 13: 0.00448362814300999
Position 104: 0.0044141844954794
Position 4260: 0.004294784221652337
Position 7074: 0.004088299929833053
Position 5270: 0.004033551220247465
Position 2763: 0.0037837126418134954
Position 4783: 0.0037337453637792473
Position 3699: 0.003610484200470055
Position 5569: 0.003540017889752867
Position 24836: 0.003538416628862742
Position 3869: 0.003493270634446937
Position 102: 0.0029243169111425413
Position 520: 0.0027710183618766667
Position 26124: 0.002713731870755241
Position 26516: 0.0026207347351069987
Position 4069: 0.0025600384123278903
Position 347: 0.0025276876288634997
Position 25468: 0.002475654559796641
Position 666: 0.002442166728511665
Position 3117: 0.0024317910592848045
Position 597: 0.0023581685045813774
Position 25259: 0.0023503539090191806
Position 5378: 0.0021003800746146597
Position 2108: 0.0020951907447655186
Position 1330: 0.0020134470473269334
Position 14942: 0.002011282008275685
Position 7461: 0.001937694840222451
Position 26494: 0.001918011317532921
Position 4316: 0.0018547627410166589
Position 1232: 0.0018391119979154938
Position 669: 0.0018179100848934426
Position 2045: 0.0016847551262929045
Position 4337: 0.001616370326434977
Position 12710: 0.0016109800726761803
Position 14326: 0.0015819033600287026
Position 17128: 0.0015241073748504753
Position 26172: 0.0015208777100958173
Position 629: 0.0015174613369776158
Position 1692: 0.0012963000398482512
Position 5211: 0.0011522114558860696
Position 4257: 0.0011490873628021547
Position 16614: 0.0010419866277121825
Position 24827: 0.0009981765177105334
Position 889: 0.0009062223424847359
Position 21980: 0.0008834356023036543
Position 12015: 0.0008050623342258487
Position 4831: 0.0007335337228750415
Position 2393: 0.0006654458198154829
Position 25226: 0.0006245588382578864
Position 8284: 0.0006152480923718976
Position 5456: 0.0005407813131187206
Position 108: 0.0005025502730970657
Position 25071: 0.0004845023701495621
Position 243: 0.0004690084933773241
Position 1602: 0.0004580615968992385
Position 1956: 0.00044345763139744677
Position 25838: 0.00038069405840345357
Position 7457: 0.00036133994262796073
Position 674: 0.0002941641163707054
Position 19167: 0.0002935020598696296
Position 1477: 0.0002912174647550798
Position 432: 0.00028223570055779026
Position 5423: 0.00026415792100843727
Position 1675: 0.00025190341039921726
Position 909: 0.00023403631717812908
Position 4502: 0.00022418600935294948
Position 4342: 0.00021718616602721055
Position 323: 0.00021190437028347587
Position 495: 0.0001830884479468161
Position 4197: 0.00017304276258106997
Position 4281: 0.00013580739174069405
Position 6702: 0.0001312691432515185
Position 330: 0.00012423835899856656
Position 16362: 0.0001099257799888054
Position 180: 0.00010717518528468193
Position 8060: 0.00010461596450187153
Position 906: 0.00010404608907487917
Position 25998: 9.495669899747937e-05
Position 899: 8.695056838372042e-05
Position 25921: 8.547883419146742e-05
Position 40: 5.117859466949013e-05
Position 25062: 4.4893165182476216e-05
Position 325: 3.876284720094857e-05
Position 661: 3.615001035101299e-05
Position 25691: 2.658392648892937e-05
Position 4793: 2.120344506526615e-05
Position 4408: 1.5408678800262095e-05
Position 106: 1.2747966441653683e-05
Position 1115: 1.2657939987630077e-05
Position 25022: 1.2417105336323135e-05
Position 1055: 1.1615487442198023e-05
Position 269: 1.1387597206817185e-05
Position 14027: 1.1042236554138135e-05
Position 25239: 6.331312362917803e-06
Position 142: 6.060403532652541e-06
Position 51: 5.3453205815064e-06
Position 15953: 4.971176439456985e-06
Position 212: 4.443622943353372e-06
Position 25179: 4.206326734075049e-06
Position 872: 3.979537496395828e-06
Position 37: 3.910322152479072e-06
Position 406: 3.1760712905627833e-06
Position 749: 3.057163439451962e-06
Position 450: 2.6931335546613655e-06
Position 394: 2.6344017006959226e-06
Position 1590: 2.5303974866523657e-06
Position 5563: 2.522152233821473e-06
Position 350: 2.268451629066072e-06
Position 819: 1.7531541048115998e-06
Position 421: 1.6262930993306802e-06
Position 25864: 1.4007354163500882e-06
Position 271: 1.3349447736524104e-06
Position 1179: 1.0196770403766934e-06
Position 1565: 9.119845081521634e-07
Position 5573: 9.0962461149251e-07
Position 25417: 8.293645947938403e-07
Position 808: 3.090311261652406e-07
Position 13932: 2.950110731553673e-07
