Gene = Oseg1
index = 1347
Annotated 5SS: [ 779 1397 1711 3237 3781 4114 4315 4573 4755 4970 5304]
Annotated 3SS: [ 957 1479 1781 3297 3838 4166 4371 4633 4812 5025 5358]
SMsplice 5SS: [ 779 1397 1711 3237 3781 4114 4315 4573 4755 4970 5304]
SMsplice 3SS: [ 957 1479 1781 3297 3838 4166 4371 4633 4812 5040 5358]
top_k =  500
Partition function (log Z): 26.820638198997035

Sorted 5' Splice Sites (High to Low Probability):
Position 4114: 0.9997768822082664
Position 4315: 0.9977459192899291
Position 1711: 0.9935975250271409
Position 4755: 0.9901642524908584
Position 5304: 0.95892461294477
Position 3237: 0.9264578697216941
Position 3781: 0.914025766472935
Position 4970: 0.8563574501496953
Position 779: 0.8527711922105152
Position 1397: 0.7011360566191928
Position 4573: 0.6829316799618514
Position 2279: 0.2376880999426932
Position 2941: 0.11434263062588529
Position 3410: 0.09507698957638727
Position 684: 0.0699869800054816
Position 3485: 0.06000332794633621
Position 4433: 0.0524830519209491
Position 4511: 0.049799943371206995
Position 1239: 0.043768277744849156
Position 3441: 0.0424691889144248
Position 1094: 0.04222991129662158
Position 2485: 0.03750337281337492
Position 1051: 0.027904874326592083
Position 5309: 0.011547046761987928
Position 3001: 0.01032706340344982
Position 2806: 0.00843953551471987
Position 719: 0.006963726147247427
Position 873: 0.0054476246291914445
Position 2027: 0.005429421992022749
Position 1258: 0.004903793418215266
Position 783: 0.004000209223424032
Position 5469: 0.0034305137825318024
Position 2099: 0.00341622384843357
Position 1076: 0.003260921019878749
Position 2336: 0.003114928753077102
Position 3231: 0.00310579152354001
Position 1893: 0.0024964703351291226
Position 3594: 0.0024447780635765528
Position 405: 0.0023854147266214043
Position 1455: 0.0023486506575166152
Position 1705: 0.0021299407589764115
Position 3656: 0.0021298153508186044
Position 5254: 0.0019266743152540594
Position 1038: 0.0017795431949499956
Position 481: 0.0015956437824359566
Position 3779: 0.001558911172989395
Position 4298: 0.0015018494082925024
Position 3520: 0.0014872604104098769
Position 1992: 0.0013037338827069202
Position 197: 0.001243262370507124
Position 2224: 0.0012402902869582469
Position 4560: 0.001238643154500003
Position 515: 0.0011418913101907035
Position 109: 0.001130473892469913
Position 103: 0.0010815780324933643
Position 832: 0.0009297052856860493
Position 4577: 0.0008489716332445735
Position 1262: 0.0007713150288683789
Position 4496: 0.0007080582724386328
Position 376: 0.000696186768246325
Position 659: 0.0006370752562217343
Position 879: 0.0006110684446064413
Position 5277: 0.0006077084136211243
Position 2104: 0.0006058295790677005
Position 5246: 0.0005896337438384713
Position 332: 0.0005857648644132453
Position 547: 0.0005778142659138113
Position 2101: 0.0005348088132363923
Position 5235: 0.0004931995170551004
Position 5205: 0.0004797805623392892
Position 791: 0.0004700631730408986
Position 3686: 0.0004534757643573074
Position 4606: 0.00038271989077763943
Position 4319: 0.00038085405848353645
Position 4960: 0.000370104905572596
Position 859: 0.0003250180377619465
Position 648: 0.0003079917048549917
Position 1912: 0.0003059185591225781
Position 154: 0.00022003042536639732
Position 49: 0.00021086527544833517
Position 2445: 0.00020975493283092414
Position 4764: 0.000197839236666847
Position 226: 0.00016105482439030965
Position 115: 0.00016049342867640004
Position 4548: 0.00015596086633809267
Position 1944: 0.00015211427070284422
Position 317: 0.00013972585718646007
Position 152: 0.00013075042818117932
Position 3580: 0.00012815634987360143
Position 4562: 0.0001223396406949254
Position 4570: 0.00011907676882686938
Position 1236: 0.0001119645594111492
Position 364: 0.00011091102355904014
Position 3473: 0.0001105042335411058
Position 1243: 0.00011014101728156622
Position 4451: 0.00010861462937300228
Position 484: 0.00010820159230870378
Position 98: 0.00010587085735057614
Position 3127: 0.00010575362125327342
Position 142: 0.00010204332855757809
Position 4599: 9.56291088105798e-05
Position 1349: 9.385123629855301e-05
Position 3993: 9.107387789976435e-05
Position 4449: 8.487321367421944e-05
Position 4759: 8.370597525703294e-05
Position 4422: 7.006952631695787e-05
Position 756: 6.904402172564061e-05
