Gene = mv
index = 1809
Annotated 5SS: [  304  1376  1535  1766  1943  4607  6178  6677  7720  9350  9580 10367
 10560 11371 11931 12895 13418]
Annotated 3SS: [ 1115  1457  1602  1831  2022  5394  6233  6732  7774  9408  9640 10425
 10616 11429 11995 12949 13478]
SMsplice 5SS: [  277  1376  1535  1766  1943  2307  6178  6677  7720  9350  9580 10367
 10560 11125 11371 11931 12895 13418]
SMsplice 3SS: [ 1115  1457  1602  1831  2022  5394  6233  6732  7774  9408  9640 10425
 10616 11196 11429 11995 12949 13478]
top_k =  500
Partition function (log Z): 56.64112322720073

Sorted 5' Splice Sites (High to Low Probability):
Position 7720: 0.9997660913439964
Position 1766: 0.9979910453788932
Position 11931: 0.9972487302914792
Position 1535: 0.995621356153514
Position 9580: 0.9939741568304277
Position 6178: 0.9890024142331502
Position 10367: 0.986190766933587
Position 12895: 0.978304783657314
Position 11371: 0.9768926282670582
Position 9350: 0.9750443306181187
Position 10560: 0.9697266814335659
Position 13418: 0.9562602821762529
Position 1376: 0.9520752662821873
Position 6677: 0.9311583441430245
Position 11125: 0.7996781583537788
Position 2307: 0.7410562874238087
Position 4607: 0.6018436371061703
Position 277: 0.5005634836167088
Position 1947: 0.42124960055814886
Position 304: 0.3194209197524588
Position 10736: 0.31781032667696424
Position 10756: 0.30512062238593124
Position 980: 0.22818131203908462
Position 418: 0.10904002302865387
Position 12662: 0.10770536355629208
Position 13149: 0.09276829600628746
Position 903: 0.07335761830896424
Position 1972: 0.06996788967758814
Position 8847: 0.06204405427603102
Position 6844: 0.04862954985471194
Position 4223: 0.04734505620625763
Position 8009: 0.037585805025268725
Position 13414: 0.03756585316864027
Position 10564: 0.02968415977838353
Position 11529: 0.027939850991061246
Position 3574: 0.024245037236952878
Position 11083: 0.020162098488528332
Position 13238: 0.019484193568928724
Position 12648: 0.018943132008905846
Position 7311: 0.016061056973057056
Position 11375: 0.01600022621964607
Position 1044: 0.015313248133480405
Position 10713: 0.014646427231992283
Position 1931: 0.014524860786334163
Position 7025: 0.014309404204710463
Position 7976: 0.014114403367310902
Position 10352: 0.013669940970772803
Position 9313: 0.013478956027771181
Position 10939: 0.011818800277447647
Position 2647: 0.011365391834959397
Position 2195: 0.008973470713073504
Position 91: 0.007575606188925334
Position 13188: 0.007533705735518271
Position 1057: 0.006509158229723776
Position 7912: 0.006002331212081998
Position 2864: 0.005841888827436671
Position 11835: 0.005827700130826087
Position 13182: 0.005620059638425339
Position 1918: 0.00521861693812581
Position 2381: 0.005060686987832209
Position 4654: 0.0050072833439473476
Position 11332: 0.00485769035384059
Position 10929: 0.004738722440804665
Position 7298: 0.0036746675837320856
Position 1332: 0.0035630646599852937
Position 3556: 0.003407378546795178
Position 13399: 0.0032847069312604746
Position 11156: 0.0029662341181139872
Position 13601: 0.0028949892032739044
Position 12140: 0.0026270237091331875
Position 1039: 0.0025990933634335144
Position 9569: 0.002426884883077594
Position 923: 0.0024081146667649734
Position 8234: 0.002379875629752205
Position 1053: 0.002239679708757549
Position 266: 0.0019404558177555248
Position 2141: 0.001920286541728865
Position 269: 0.001847027021221561
Position 327: 0.0014333621327758113
Position 4337: 0.0013778208691325943
Position 12791: 0.0013204959419995104
Position 10946: 0.00129507479852347
Position 13588: 0.0010587397014962538
Position 9248: 0.001055050504348393
Position 7351: 0.001009891935806612
Position 12899: 0.0009870128858139222
Position 12311: 0.0009743130591294771
Position 11004: 0.0009693382614869383
Position 12374: 0.0009626497195012142
Position 73: 0.0009526550613456868
Position 1726: 0.000904718882839145
Position 4658: 0.0008351683635508167
Position 12260: 0.0007770876995933496
Position 11624: 0.0007642857548628696
Position 9317: 0.0007488952547422831
Position 461: 0.0007480748314055257
Position 2082: 0.0007357163683276119
Position 489: 0.0007288245137576919
Position 11655: 0.000699653574271796
Position 9565: 0.0006927190170892795
Position 9584: 0.0006391748240672056
Position 9340: 0.0006339082007345213
Position 7450: 0.0006204727666112986
Position 1382: 0.0005910388145594177
Position 2575: 0.0005855504880442046
Position 13384: 0.0005393127392347834
Position 929: 0.00051438080959176
Position 1280: 0.0004955995750818761
Position 11935: 0.0004185662011339275
Position 1380: 0.0003948884681167298
Position 13047: 0.0003835137512164979
Position 9694: 0.00036450603916803623
Position 8036: 0.00034392679195213385
Position 7921: 0.0003390295046742816
Position 3010: 0.0003253007234834264
Position 9946: 0.00032240361199946334
Position 11440: 0.00030166897077771565
Position 9493: 0.0002917523915198047
Position 10034: 0.000269799774791305
Position 2455: 0.0002586701184031651
Position 2965: 0.0002429519381058994
Position 11101: 0.00023027655948898432
Position 11535: 0.00022795553916643116
Position 208: 0.00020903224870580386
Position 6182: 0.00020200974593254426
Position 481: 0.00019156674689273681
Position 1013: 0.00018892883553548397
Position 183: 0.0001778937275834436
Position 12960: 0.00016684228320468626
Position 12164: 0.0001653822693355904
Position 10925: 0.00015704920793492176
Position 11916: 0.0001498268723993072
Position 10526: 0.00014493189133673478
Position 6393: 0.00012606114214403413
Position 467: 0.00011694074542777981
Position 7955: 0.00011614281679501361
Position 11746: 0.00011543218112319556
Position 297: 0.00011423717561355715
Position 11175: 0.00011255825425466076
Position 556: 0.00010909688309930068
Position 242: 0.00010882469520213093
Position 1336: 0.0001074187042561611
Position 1370: 0.0001027678929015869
Position 76: 9.479242048724807e-05
Position 11696: 9.366319140928435e-05
