Gene = ICA69
index = 1217
Annotated 5SS: [ 933 1242]
Annotated 3SS: [1001 1302]
SMsplice 5SS: [ 933 1242]
SMsplice 3SS: [1001 1302]
top_k =  500
Partition function (log Z): -1.0126183138593692

Sorted 5' Splice Sites (High to Low Probability):
Position 933: 0.9833887624132828
Position 1242: 0.9622584262308598
Position 15: 0.05135890037150724
Position 1139: 0.018715578973767282
Position 1229: 0.010133137094401189
Position 907: 0.00812315902291569
Position 474: 0.0031927728056728158
Position 50: 0.0022367247121742513
Position 95: 0.0020291948022722857
Position 879: 0.0013133218336705385
Position 671: 0.0009976310524324314
Position 1212: 0.0008109009391652045
Position 619: 0.0007694287524295709
Position 1226: 0.0007579000431088375
Position 847: 0.0006023147710274929
Position 210: 0.000548673048953553
Position 396: 0.0004914250780544212
Position 1194: 0.0004759076570231648
Position 857: 0.0003179435789109188
Position 1367: 0.00018400078670399955
Position 24: 0.00017928517326293831
Position 303: 0.0001462057576108652
Position 565: 0.0001097853650923093
Position 1150: 8.290857639020683e-05
Position 578: 6.056974371301434e-05
Position 885: 5.9603293684670866e-05
Position 1436: 5.451211804140248e-05
Position 399: 4.766039111568495e-05
Position 563: 4.539137502114773e-05
Position 366: 4.2897651302350735e-05
Position 317: 4.2817649057994065e-05
Position 476: 4.2010756574340326e-05
Position 809: 4.168546965959484e-05
Position 1574: 3.843659647605516e-05
Position 1067: 3.641327025707853e-05
Position 1152: 2.9358137182695717e-05
Position 956: 2.794400472019312e-05
Position 645: 2.7142235052341057e-05
Position 681: 2.192122488303315e-05
Position 359: 2.015867277756439e-05
Position 169: 1.5096036535900284e-05
Position 1034: 1.2660269517022867e-05
Position 200: 9.474864250486624e-06
Position 300: 9.148815636238257e-06
Position 1347: 7.78021389807327e-06
Position 1568: 7.565346684604954e-06
Position 675: 6.8481588235109414e-06
Position 708: 6.696376311069268e-06
Position 1050: 4.892954643692448e-06
Position 569: 4.03629898350362e-06
Position 1546: 3.994948260552479e-06
Position 171: 3.84530618107961e-06
Position 1166: 2.839904918665349e-06
Position 1588: 1.4494207909683872e-06
Position 1059: 1.2025370657955903e-06
Position 1509: 1.0616940410174506e-06
Position 716: 8.698085374536807e-07
Position 714: 5.641173717013163e-07
Position 622: 5.036252309321185e-07
Position 509: 2.405522463856129e-07
Position 1500: 1.1768201437037338e-07
Position 567: 8.559548265534821e-08
Position 377: 7.163319620856151e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1001: 0.9960548811853218
Position 1302: 0.9863758046102726
Position 135: 0.03151786956149108
Position 161: 0.015202633438392916
Position 1188: 0.006884461448603496
Position 533: 0.003274522535173597
Position 1017: 0.0016707660868086518
Position 395: 0.0015561552608314194
Position 200: 0.0014435922579878666
Position 320: 0.0011516475077139416
Position 300: 0.0007702727818827131
Position 1308: 0.0005645297954495076
Position 557: 0.0004854757635441187
Position 258: 0.0003806660349163321
Position 665: 0.00031983338198528287
Position 1014: 0.0003131846122265201
Position 455: 0.00026687323365023934
Position 560: 0.00019726531299841223
Position 169: 0.00016923011209478802
Position 1425: 0.00013229443638047698
Position 229: 0.00011587079165752908
Position 749: 0.0001062251132105143
Position 577: 9.424737884914279e-05
Position 1514: 8.643371233064498e-05
Position 929: 8.229110839003553e-05
Position 58: 7.306808174947211e-05
Position 737: 6.375711528035227e-05
Position 872: 6.278008424458534e-05
Position 701: 6.235877713631189e-05
Position 809: 5.511946845403289e-05
Position 499: 5.470197243262195e-05
Position 404: 5.322454452782783e-05
Position 1654: 4.573249651504254e-05
Position 1133: 3.098052271554099e-05
Position 359: 2.6039496494367442e-05
Position 1521: 2.2365545098227007e-05
Position 1314: 2.1438101509682347e-05
Position 1106: 2.0424959452997374e-05
Position 1160: 1.858488852210418e-05
Position 1484: 1.580359268416769e-05
Position 1737: 1.5361206795750816e-05
Position 758: 1.4080718852387344e-05
Position 1422: 1.249931909912292e-05
Position 371: 1.0469406673689215e-05
Position 773: 9.270140668466717e-06
Position 210: 6.987537023637297e-06
Position 1088: 6.775836166338491e-06
Position 536: 5.365465960940704e-06
Position 563: 5.248878986534761e-06
Position 377: 4.580671230690448e-06
Position 590: 4.4186319665649494e-06
Position 1258: 3.5827935078517997e-06
Position 237: 2.498256052839875e-06
Position 365: 2.4975192348735336e-06
Position 1085: 2.451599274185237e-06
Position 1139: 2.162625710538708e-06
Position 1605: 2.1295438911337497e-06
Position 1563: 1.8089671641138038e-06
Position 1118: 1.4812033177559248e-06
Position 1666: 1.0400194704010257e-06
Position 1518: 8.030346409201866e-07
Position 1320: 7.06550575897704e-07
Position 1344: 6.889251717186539e-07
Position 1494: 6.73374747110905e-07
Position 1595: 6.731038094665282e-07
Position 1546: 6.461127871562553e-07
Position 1549: 4.133473029184479e-07
Position 1332: 3.9424330740839846e-07
Position 1272: 2.98759105151791e-07
Position 1431: 1.9755323226695812e-07
Position 1447: 1.7548101455225882e-07
Position 1697: 6.599647302862184e-08
Position 422: 1.5029672212161018e-09
Position 431: 1.0097560319082225e-09
Position 410: 8.178431798712767e-10
Position 467: 3.2806842049539865e-10
