Gene = Rad9
index = 1407
Annotated 5SS: [ 103  386  592 1556 1906]
Annotated 3SS: [ 158  439  699 1772 2200]
SMsplice 5SS: [103 386 592]
SMsplice 3SS: [158 439 699]
top_k =  500
Partition function (log Z): 3.646324526974257

Sorted 5' Splice Sites (High to Low Probability):
Position 386: 0.9990435565518047
Position 592: 0.9720052213665309
Position 103: 0.6500871244470232
Position 1906: 0.27801660944957163
Position 887: 0.2530418343140729
Position 1454: 0.21655954546352982
Position 1556: 0.08599003972624078
Position 602: 0.024551696496856058
Position 2139: 0.013687359838988365
Position 1625: 0.012709671649745397
Position 1744: 0.009066988673605374
Position 2021: 0.005785854577811384
Position 1235: 0.005698103186743469
Position 2069: 0.004816249309305601
Position 191: 0.0035581721637586304
Position 1700: 0.002917036821454524
Position 1127: 0.002859886040553072
Position 1705: 0.0020595898803333424
Position 1809: 0.0018034380006993335
Position 488: 0.0014476975138537301
Position 501: 0.001219134000512397
Position 824: 0.0010776029748892312
Position 867: 0.0008294046863601351
Position 266: 0.000678138601138941
Position 902: 0.0005307951078142275
Position 1217: 0.0005101237777759378
Position 791: 0.0002735946186312616
Position 608: 0.0001664444334215702
Position 1175: 0.0001268211368173349
Position 835: 7.162323977733637e-05
Position 2269: 6.522719083609746e-05
Position 1334: 6.128549617754785e-05
Position 10: 5.8319775866287485e-05
Position 794: 5.030424488671503e-05
Position 626: 4.762537832607707e-05
Position 304: 4.7271530395875815e-05
Position 2367: 4.158139884064583e-05
Position 1725: 3.862669027913161e-05
Position 880: 3.531400117163442e-05
Position 596: 3.405390861843678e-05
Position 979: 2.95867202368221e-05
Position 390: 2.54172743243656e-05
Position 1343: 2.4739086814807033e-05
Position 54: 2.077254138275807e-05
Position 606: 1.650047660053356e-05
Position 789: 1.1243350512686852e-05
Position 158: 9.264687520961355e-06
Position 205: 8.851973001451984e-06
Position 173: 7.788942605736075e-06
Position 1160: 5.402890948207339e-06
Position 357: 4.651460836899748e-06
Position 295: 3.085860769988484e-06
Position 1112: 2.943657488598087e-06
Position 280: 2.491086950119829e-06
Position 367: 2.3936581057301513e-06
Position 302: 1.7713827478013909e-06
Position 952: 1.6306178952141853e-06
Position 1095: 1.4938038822554206e-06
Position 365: 1.152194201624084e-06
Position 419: 6.700556167490692e-07
Position 14: 5.155359957288594e-07
Position 440: 3.945107767227162e-07
Position 416: 3.356348301213314e-07
Position 398: 2.958560673916651e-07
Position 445: 2.3160953855445645e-07
Position 184: 1.8293398411988672e-07
Position 450: 7.189803318436098e-08
Position 705: 1.3360737449824368e-08
Position 1051: 1.4434052685041989e-09
Position 433: 5.013822834699721e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 439: 0.9938590204725306
Position 699: 0.9805291945818241
Position 158: 0.5539294800319867
Position 2200: 0.3104314962684708
Position 1772: 0.18323349215522072
Position 1585: 0.146691141770646
Position 1282: 0.10707462800680179
Position 1978: 0.06843285225338826
Position 170: 0.05071711567718868
Position 235: 0.025243895793752077
Position 2293: 0.020741927654259116
Position 190: 0.01660657272310105
Position 1624: 0.01361935014975629
Position 1802: 0.010387866195829031
Position 1972: 0.008978092793925018
Position 266: 0.0064884525358841596
Position 1679: 0.005016771646721725
Position 755: 0.004978935732779211
Position 1704: 0.004491744532974202
Position 2389: 0.0031660676457086027
Position 2011: 0.002662851730729139
Position 487: 0.0025322452428594377
Position 1112: 0.002274750452160523
Position 1472: 0.0022386170394996592
Position 1700: 0.0020344791797692924
Position 1503: 0.0017662140769622815
Position 1996: 0.001680370361997873
Position 1088: 0.0016325210537268399
Position 1117: 0.001539457264577545
Position 1649: 0.0015383823321402884
Position 1555: 0.0015251874036318986
Position 475: 0.0014847497390815987
Position 2008: 0.001398684177401553
Position 952: 0.0013849703818157642
Position 1358: 0.0011604478115930029
Position 1328: 0.001129908885584484
Position 326: 0.001082666375266018
Position 2463: 0.0010475306975816386
Position 922: 0.0008911305389285233
Position 1756: 0.000729654124117474
Position 1077: 0.0006446287564036674
Position 542: 0.0005948831685189235
Position 1534: 0.0005272245577798323
Position 445: 0.0004079897172854455
Position 2115: 0.00040585026388085946
Position 1018: 0.00036180321125051736
Position 2466: 0.00030369864725803084
Position 1102: 0.0002964803623877265
Position 2031: 0.0002902022848451969
Position 718: 0.0002607705663715942
Position 1265: 0.0002273060653571976
Position 1587: 0.00019972755580990835
Position 2118: 0.0001459827235344197
Position 1297: 0.000124118704227686
Position 223: 0.00011279937444125284
Position 580: 0.00010158662215520123
Position 505: 7.419846459515871e-05
Position 1391: 7.414454026063134e-05
Position 1217: 6.532043218279688e-05
Position 340: 4.245471609815039e-05
Position 199: 2.6334431067915862e-05
Position 202: 2.568136130068408e-05
Position 880: 2.483083588570052e-05
Position 288: 2.1022232926291268e-05
Position 1363: 1.9864521847890622e-05
Position 302: 1.9256770528744908e-05
Position 352: 1.68510252513564e-05
Position 979: 1.4502444405801224e-05
Position 1197: 1.2764169281494482e-05
Position 850: 1.1490773017699685e-05
Position 1021: 7.778032645919257e-06
Position 1193: 6.82960464206414e-06
Position 143: 5.680676660230878e-06
Position 886: 5.267835296383091e-06
Position 273: 5.140032892660728e-06
Position 1123: 4.955582781696789e-06
Position 84: 2.9441137659272535e-06
Position 1253: 1.9567328810606298e-06
Position 120: 1.5277959286919963e-06
Position 511: 7.533242944464492e-07
Position 1433: 6.863121966235709e-07
Position 214: 6.397054497444316e-07
Position 54: 6.327141832596284e-07
Position 520: 4.6234608183592213e-07
Position 757: 2.894614896946525e-07
Position 789: 2.789949294665499e-07
Position 523: 1.8095607910888219e-07
Position 416: 3.959439901845219e-08
Position 1222: 3.8526821810064324e-08
Position 1158: 3.360297892570647e-08
Position 1312: 2.57770637229036e-08
Position 385: 1.1724106169190424e-08
Position 91: 6.5274408701296365e-09
Position 398: 4.962929514162631e-09
Position 815: 4.534286102608859e-09
Position 424: 3.6691918835329772e-09
Position 835: 1.1574785789153765e-09
Position 812: 5.133760390677965e-10
Position 862: 1.283094243393512e-10
Position 867: 1.1819749994847721e-10
Position 824: 1.0759426306651576e-10
Position 100: 1.0550520709797952e-10
Position 613: 5.3600164694280016e-11
Position 775: 5.0630578791614265e-11
Position 86: 2.857515005597121e-12
Position 102: 3.487094812153406e-14
