Gene = Sprn
index = 1516
Annotated 5SS: [1049 1562]
Annotated 3SS: [1105 1612]
SMsplice 5SS: [  25  287 1049]
SMsplice 3SS: [  85  360 1105]
top_k =  500
Partition function (log Z): 0.613867442444811

Sorted 5' Splice Sites (High to Low Probability):
Position 25: 0.9986084358113
Position 1049: 0.9220203288762601
Position 287: 0.6829732389619534
Position 1351: 0.3619312788657138
Position 1562: 0.19117975606429805
Position 341: 0.09048755808494573
Position 1493: 0.0505030109834042
Position 280: 0.022434546234217173
Position 146: 0.0186452292930982
Position 1337: 0.013706489169207125
Position 1271: 0.010438968297818046
Position 1056: 0.008907014086167623
Position 362: 0.00846977594146431
Position 1498: 0.004744081088623844
Position 1046: 0.004001386976955024
Position 907: 0.0032121875481883116
Position 218: 0.003115669693344552
Position 649: 0.0024410052339385964
Position 1868: 0.001992378177973639
Position 829: 0.0018959629691010455
Position 1845: 0.0012087100640614974
Position 594: 0.0011798356932425477
Position 737: 0.001044074189175412
Position 1373: 0.0010085698989032257
Position 722: 0.000997276012528517
Position 1475: 0.0009809120896181172
Position 745: 0.0009532145665087842
Position 371: 0.0009469036054537434
Position 752: 0.0009055388846046776
Position 511: 0.0008942131130092233
Position 242: 0.0008626082472500415
Position 1675: 0.0008293069906761555
Position 1516: 0.0008000109666037376
Position 496: 0.0006666466681117942
Position 1044: 0.0006221643368436089
Position 619: 0.0005852146006159368
Position 2003: 0.0005698397850569117
Position 1378: 0.0005036066390027299
Position 212: 0.00048566332048204726
Position 487: 0.0004730030229556322
Position 1388: 0.0003916678886327203
Position 29: 0.0002470214212015085
Position 641: 0.00021924400440085886
Position 1906: 0.00017626943086020532
Position 1567: 0.0001535377307940625
Position 270: 0.00014088945495451243
Position 1619: 0.0001267804382744592
Position 600: 8.407699308609785e-05
Position 531: 6.941029109947107e-05
Position 923: 5.244103428715656e-05
Position 1413: 3.266183391194585e-05
Position 931: 3.160146834276722e-05
Position 1503: 3.042116127036817e-05
Position 682: 2.6332669664390538e-05
Position 999: 2.3419608497293223e-05
Position 51: 9.89642060798237e-06
Position 235: 7.370123446367745e-06
Position 36: 4.587116566354335e-06
Position 121: 1.4897729712709764e-06
Position 38: 9.344714647070837e-07
Position 191: 4.6449170606287456e-07
Position 60: 3.143129472660522e-07
Position 228: 3.041061598954249e-07
Position 1630: 1.7298329866341442e-07
Position 360: 1.605395893101975e-07
Position 1448: 1.299060713049726e-07
Position 157: 2.2061896487101595e-08
Position 1393: 1.89383813927379e-08
Position 401: 1.0528403231539718e-08
Position 399: 2.431844738262463e-09
Position 394: 2.3642448752912925e-09
Position 108: 1.8330983268242694e-09
Position 150: 1.144783596520165e-09
Position 444: 9.208151551554428e-10
Position 312: 7.619487299381419e-10
Position 82: 5.804775044284764e-10
Position 414: 4.005833508528828e-10
Position 152: 3.8000406945470436e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 85: 0.9715818049029157
Position 1105: 0.9500354970197942
Position 1612: 0.6142462092607175
Position 360: 0.2605371124172663
Position 880: 0.23797412497272724
Position 804: 0.08768118381246415
Position 394: 0.0569337489669856
Position 412: 0.05317607181647391
Position 89: 0.02237618982934033
Position 869: 0.013907861754099905
Position 631: 0.013350708799897911
Position 1437: 0.012557537132640023
Position 191: 0.012167724445273882
Position 832: 0.012062392150372603
Position 905: 0.011490799796372464
Position 694: 0.008115025063130148
Position 456: 0.008055132242920576
Position 1933: 0.006788249879776926
Position 1674: 0.0058437821159968515
Position 737: 0.005523926124194859
Position 829: 0.005176524017279764
Position 1545: 0.0041332724909708156
Position 1121: 0.004005257297672339
Position 634: 0.003815171576849574
Position 1009: 0.0036502479888036077
Position 1413: 0.003015079206167874
Position 345: 0.0029700747178782
Position 2059: 0.0024732225786562746
Position 682: 0.0020725854814150598
Position 679: 0.001876959410196183
Position 1178: 0.001830670279423211
Position 1660: 0.0017869153975302607
Position 531: 0.0017668692299819715
Position 414: 0.0017382548506585337
Position 1508: 0.0015544508068791557
Position 768: 0.0015482480960558119
Position 97: 0.0012815689004597188
Position 722: 0.0012725528537927888
Position 1496: 0.0011329078162654622
Position 463: 0.0009751733359369158
Position 975: 0.0008440086248483994
Position 960: 0.0007702503514696712
Position 577: 0.0007293447012881579
Position 929: 0.0005866637264209276
Position 1151: 0.0005373600347285725
Position 1751: 0.0005250555611299935
Position 484: 0.0003955058499864184
Position 745: 0.00038479934813624847
Position 1182: 0.0003671903241939459
Position 1171: 0.000349147175174405
Position 1023: 0.000302820885232005
Position 121: 0.00029526114494436717
Position 1194: 0.00027320058824630873
Position 424: 0.0002697164218802325
Position 169: 0.00024173109550664043
Position 911: 0.00023483154898736754
Position 1206: 9.801164101693247e-05
Position 941: 9.225338824120489e-05
Position 888: 8.969861970324425e-05
Position 1740: 4.683009008710526e-05
Position 1401: 4.594086910736232e-05
Position 1832: 3.273348571912087e-05
Position 1355: 2.713225633534591e-05
Position 225: 9.425176813647674e-06
Position 1210: 8.461171479453933e-06
Position 212: 6.2127505032367675e-06
Position 265: 4.849011999831747e-06
Position 136: 1.8542399654744642e-06
Position 279: 1.7449785783595109e-06
Position 139: 1.329515875508524e-06
Position 268: 7.431072186309078e-07
Position 208: 7.13026986023468e-07
Position 1224: 4.718722265569582e-07
Position 198: 2.2572151074290423e-07
Position 1315: 1.9814956114141213e-07
Position 127: 1.7470702885927302e-07
Position 171: 1.1290905098940555e-07
Position 242: 1.034696857985479e-07
Position 249: 5.799430275392262e-08
Position 291: 2.0528922460492535e-08
Position 150: 1.769723852344377e-09
Position 141: 3.7985975720906887e-10
Position 270: 2.3351550017356526e-11
