Gene = Coq4
index = 1086
Annotated 5SS: [  23 3505 3767 4245]
Annotated 3SS: [3277 3561 4020 4317]
SMsplice 5SS: [ 271 3505 3767 4245]
SMsplice 3SS: [3277 3561 4020 4317]
top_k =  500
Partition function (log Z): 5.2680712840211275

Sorted 5' Splice Sites (High to Low Probability):
Position 4245: 0.9969729827105437
Position 3505: 0.9767247939891145
Position 271: 0.6583655662377343
Position 3767: 0.609337768609773
Position 72: 0.31149710395377206
Position 3010: 0.2271941263025749
Position 3788: 0.1616209580744658
Position 48: 0.1335894292276167
Position 3888: 0.1187146285664712
Position 883: 0.10908382572868575
Position 23: 0.06164011244119852
Position 1198: 0.052293157968953015
Position 479: 0.04654122344304613
Position 2961: 0.03178740654614866
Position 1692: 0.031595543880951295
Position 880: 0.025869393939334955
Position 552: 0.02044299673029479
Position 2982: 0.01585230880005015
Position 1356: 0.015669737643003664
Position 205: 0.014641392745598987
Position 822: 0.014230295303757606
Position 3746: 0.012621768517107926
Position 3017: 0.00976096669304405
Position 2382: 0.009605857242156199
Position 3107: 0.00909583011910904
Position 3703: 0.0077678954356819865
Position 2400: 0.007621000447820287
Position 609: 0.006792462126881482
Position 40: 0.006587850800873373
Position 779: 0.006385166723732281
Position 3884: 0.005616994168689836
Position 3800: 0.005546964911244595
Position 189: 0.0055469247781776065
Position 3005: 0.00497755250010499
Position 1862: 0.00428811660055029
Position 895: 0.004073268584367197
Position 4578: 0.003971616682737346
Position 193: 0.003130954799558841
Position 3648: 0.002749499208027055
Position 198: 0.002441826760249428
Position 3860: 0.0019646590663762544
Position 2558: 0.001960628275503436
Position 27: 0.0018668920429148071
Position 2669: 0.0017034184684406638
Position 4167: 0.0015262485293005737
Position 1937: 0.0011311248769355125
Position 3872: 0.0011146316203308956
Position 4583: 0.0010625340147381063
Position 4457: 0.0010275110824106493
Position 994: 0.0008789851649778677
Position 3751: 0.0007906456865123956
Position 4595: 0.0007496607486661879
Position 562: 0.0006779979961442965
Position 1470: 0.0005663753186405192
Position 1368: 0.0003591162200993709
Position 4216: 0.0003285055521732828
Position 600: 0.00028931406154890463
Position 21: 0.00028929705599268644
Position 3771: 0.00028562244854046467
Position 3804: 0.00018374399473777673
Position 4254: 0.00016527253727724095
Position 4573: 0.00016522507746705492
Position 110: 0.00014551471508419012
Position 4249: 0.00014038385111363476
Position 3411: 0.00012642598770268
Position 475: 0.00011636684615116913
Position 46: 0.00011627107646745181
Position 4263: 0.00010444022629808995
Position 819: 9.188048396307741e-05
Position 66: 8.749847165972531e-05
Position 4211: 7.910926709272094e-05
Position 215: 6.250265756813827e-05
Position 237: 5.45889757620467e-05
Position 52: 4.657148190949952e-05
Position 180: 3.928434293382952e-05
Position 132: 3.725521725087759e-05
Position 4208: 3.6712835474870015e-05
Position 3585: 3.615116277417962e-05
Position 4552: 3.297927825242233e-05
Position 82: 3.2004482270976044e-05
Position 4560: 2.4450419262454572e-05
Position 1204: 2.394442665427883e-05
Position 498: 2.2016257353506074e-05
Position 97: 1.684684618982026e-05
Position 849: 1.6539348256760627e-05
