Gene = rk
index = 1858
Annotated 5SS: [  281  8312  9607 10334 10803 11466 11612 13428 14655 14851 14982 15183
 15612 17450]
Annotated 3SS: [ 7417  9534 10189 10658 11393 11539 13358 14516 14709 14915 15038 15243
 15667 17506]
SMsplice 5SS: [  281  9607 10334 11466 11612 13428 14655 14851 14982 15183 15612 15808
 17450]
SMsplice 3SS: [ 9534 10189 10658 11539 13358 14516 14709 14915 15038 15243 15667 15868
 17506]
top_k =  500
Partition function (log Z): 10.446122140169404

Sorted 5' Splice Sites (High to Low Probability):
Position 15612: 0.9962657704794999
Position 14851: 0.9843190363874025
Position 14655: 0.974072053265576
Position 15183: 0.9676871776724019
Position 17450: 0.9544896163490114
Position 15808: 0.9404193340129792
Position 10334: 0.9203751764762684
Position 14982: 0.8340271030721312
Position 13428: 0.8056030099699308
Position 11466: 0.7651495596626033
Position 281: 0.6666873056171682
Position 9607: 0.6391459560506897
Position 11612: 0.5386589861273371
Position 10016: 0.49969443439637357
Position 17989: 0.4307217363187373
Position 6210: 0.19739222807967063
Position 8312: 0.17042934316663585
Position 417: 0.14667091000701465
Position 10803: 0.11741735794401473
Position 16693: 0.09208080599104185
Position 13812: 0.06716316740047582
Position 6940: 0.06043881752327207
Position 12549: 0.0554546291098911
Position 109: 0.04495134537479722
Position 11002: 0.0401692836825278
Position 11065: 0.03365345529347103
Position 8988: 0.030555908502794334
Position 11803: 0.02667355685630165
Position 114: 0.024942911653387537
Position 15857: 0.02386894317330322
Position 12374: 0.019247641108099928
Position 12996: 0.014618575209880708
Position 283: 0.013549113832184448
Position 11918: 0.012806467636360947
Position 672: 0.01242769277804873
Position 16106: 0.012147468710886584
Position 813: 0.011503150264303106
Position 13459: 0.010726115103447165
Position 393: 0.010479864307198676
Position 12646: 0.010412816139942094
Position 399: 0.010391000083225101
Position 17829: 0.00991648318485396
Position 881: 0.008716906994181109
Position 375: 0.008688529770747343
Position 9326: 0.008562886022631193
Position 15966: 0.007705992688716939
Position 14847: 0.007589438261617389
Position 401: 0.007315566418243907
Position 373: 0.007232627494552948
Position 10: 0.007203278958819142
Position 17886: 0.007147979393136046
Position 377: 0.0070792087682104085
Position 397: 0.006939233565409262
Position 6251: 0.0068533914917500455
Position 15187: 0.006537666707495208
Position 10338: 0.006245183437156422
Position 12442: 0.0062250204945118225
Position 11470: 0.0060565616276627345
Position 14318: 0.0048275540313577016
Position 18321: 0.004631721889491806
Position 17972: 0.0045790716109147984
Position 17855: 0.003479736074412339
Position 15011: 0.003101975666351547
Position 12640: 0.0027003826329658506
Position 16333: 0.0023362232330045953
Position 11487: 0.0022475569588282147
Position 7162: 0.0021749658130208517
Position 12410: 0.0021503239430657665
Position 10982: 0.001822787517503735
Position 12416: 0.0017938460435383944
Position 403: 0.0016480783813458072
Position 11862: 0.0015603865844026376
Position 395: 0.0014587790039196262
Position 7100: 0.001443313269905137
Position 7625: 0.0013281648194220115
Position 5658: 0.0012256086729959196
Position 12560: 0.0011073211387578042
Position 5865: 0.0009708781887169838
Position 10881: 0.0008812254445491059
Position 677: 0.0008111849254202906
Position 612: 0.0006673782470389814
Position 18172: 0.0006555392361315042
Position 1368: 0.0006350582420158928
Position 11899: 0.0006048595455090441
Position 5871: 0.0005768333492454618
Position 15616: 0.0004467543711504232
Position 11766: 0.00043061624069638235
Position 14986: 0.00040567995439051897
Position 4545: 0.00040275036068567887
Position 15839: 0.000353886358651834
Position 6060: 0.00029443291187560667
Position 16064: 0.00023073829930068309
Position 11912: 0.00017959037145661463
Position 14807: 0.00016114077712536318
Position 17225: 0.0001322040794664324
Position 18301: 0.00010518619609910156
Position 16120: 8.198154735394948e-05
Position 15970: 8.037886122863625e-05
Position 14855: 7.478714007675347e-05
Position 16006: 6.162809828026434e-05
Position 15222: 5.114643305895981e-05
Position 15217: 3.8333719841482964e-05
Position 14957: 2.4909175942056444e-05
Position 15343: 2.461000568005168e-05
Position 15559: 2.3591254404067997e-05
Position 14979: 2.2260524222811062e-05
Position 15536: 1.898190390653213e-05
Position 14897: 9.10697383290068e-06
Position 15524: 5.41944489505463e-06
Position 15689: 4.498905067013377e-06
Position 15973: 4.422209224339279e-06
Position 15574: 3.3982168600190795e-06
Position 18157: 1.8116200302503363e-06
Position 15478: 1.4198089257524639e-06
Position 15812: 1.0363342447152785e-06
Position 3313: 8.753127735782471e-07
Position 15684: 6.075440267524125e-07
Position 16152: 3.8427463250625693e-07
Position 16060: 3.776355962053977e-07
Position 15789: 1.995816104256224e-07
Position 16009: 1.3046371968231139e-07
Position 15815: 5.4044109007268915e-08
Position 15409: 1.2153485447836896e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14709: 0.9932214602399676
Position 15667: 0.9911149899967053
Position 15243: 0.980870468343802
Position 14915: 0.9601527865415738
Position 17506: 0.9495640256187092
Position 13358: 0.8971591728072806
Position 14516: 0.8874997857438436
Position 15868: 0.8320054377771711
Position 10658: 0.8305435200258268
Position 15038: 0.8268589561574458
Position 10189: 0.7638340281304435
Position 9534: 0.7481978376500771
Position 11539: 0.6892773559251621
Position 18047: 0.42086330962489205
Position 9907: 0.2807893382195253
Position 5957: 0.1468331644601888
Position 9859: 0.13324147183836882
Position 17209: 0.0732092912745568
Position 7003: 0.0701012408083337
Position 11204: 0.06327414285851789
Position 10110: 0.06267649496545077
Position 16755: 0.0591382086237289
Position 16170: 0.053124352915706614
Position 5804: 0.049086581079304054
Position 14225: 0.04290550175291002
Position 7417: 0.03985880836064649
Position 8450: 0.03368839851622792
Position 7724: 0.030781623490055327
Position 17153: 0.024461901617971626
Position 18185: 0.022842679620237928
Position 11393: 0.020111882618506154
Position 9765: 0.01921352046228363
Position 9701: 0.019083733359930785
Position 9800: 0.01713390691199537
Position 11128: 0.016366990188806146
Position 10417: 0.015559312806750556
Position 6095: 0.015432634961781128
Position 9171: 0.014438983535432518
Position 7299: 0.013278583905244412
Position 15072: 0.012217028073859267
