Gene = mwh
index = 1810
Annotated 5SS: [  530  5647  6000 29006 29250 29421 29663 30056]
Annotated 3SS: [ 5241  5741 28743 29073 29306 29473 29722 30115]
SMsplice 5SS: [  530  5647  6000 29006 29250 29421 29663 30056]
SMsplice 3SS: [ 5255  5741 28743 29073 29306 29473 29722 30115]
top_k =  500
Partition function (log Z): 13.584610573584834

Sorted 5' Splice Sites (High to Low Probability):
Position 6000: 1.0000000000000078
Position 29006: 0.9996883814767585
Position 29421: 0.9993915899312303
Position 5647: 0.9973737802734194
Position 29663: 0.9938832551601436
Position 30056: 0.9857487990765035
Position 29250: 0.961941094921227
Position 530: 0.9251037460279163
Position 30735: 0.09703044881660348
Position 29264: 0.03319789802852461
Position 170: 0.030563928855132077
Position 122: 0.026599541128304156
Position 30445: 0.017664098713672086
Position 522: 0.010923260169352375
Position 251: 0.007217671814040191
Position 30264: 0.005652970961734307
Position 30051: 0.004596349221537413
Position 31847: 0.004037109387544636
Position 29905: 0.00238880147969153
Position 30242: 0.0021478558023084885
Position 30348: 0.0020454618286751686
Position 29244: 0.0017758345355792463
Position 30739: 0.001665798427045989
Position 30333: 0.0016481745647205454
Position 30041: 0.0016355447078529315
Position 30049: 0.0012996822080959755
Position 31233: 0.0009443391034821577
Position 5343: 0.000904153657917729
Position 30534: 0.0007835778818216847
Position 29787: 0.0005973213689480914
Position 2337: 0.0005818539734099364
Position 30669: 0.00034762851322351805
Position 30022: 0.00031392325220799654
Position 31809: 0.000286851153576839
Position 30777: 0.00027379000450324613
Position 31836: 0.0002735679967948093
Position 2232: 0.00026152818437579075
Position 29974: 0.00024017498320794896
Position 30144: 0.00019450501836617212
Position 31287: 0.00016274815295127398
Position 30831: 0.00015433633926736941
Position 31128: 0.00014473232060864722
Position 1693: 9.985430658109254e-05
Position 30607: 9.914741502257646e-05
Position 29791: 9.041271133976057e-05
Position 2266: 8.731682424917984e-05
Position 29388: 8.236981411359652e-05
Position 2166: 8.208955859939746e-05
Position 30025: 7.578940902195568e-05
Position 29902: 7.53406540384836e-05
Position 132: 7.125655621477604e-05
Position 31483: 7.034929091412188e-05
Position 31227: 4.820624412522457e-05
Position 31744: 4.557263364615551e-05
Position 31118: 4.05141074088142e-05
Position 29654: 3.576493932237367e-05
Position 30479: 3.4030272703954055e-05
Position 31277: 3.062285981027383e-05
Position 29899: 2.7617737520154086e-05
Position 29821: 2.383343125796313e-05
Position 30000: 2.3240467759268433e-05
Position 29407: 2.089923866254587e-05
Position 29186: 1.9491104720282396e-05
Position 363: 1.6389635848606093e-05
Position 526: 1.547040360807964e-05
Position 324: 1.3607895003879103e-05
Position 416: 1.2408174861686209e-05
Position 29937: 1.1160105153838854e-05
Position 29409: 1.091137477149784e-05
Position 29635: 1.0831408218739822e-05
Position 2023: 1.0780916784574651e-05
Position 1045: 1.0501764653678298e-05
Position 29667: 8.933939773776843e-06
Position 534: 7.826073044377576e-06
Position 112: 7.770126200385176e-06
Position 358: 5.7400203347741385e-06
Position 29855: 5.454314144207884e-06
Position 29697: 4.874998804759981e-06
Position 196: 4.464834786697727e-06
Position 29354: 4.317977773396153e-06
Position 365: 4.066531481803168e-06
Position 538: 3.5555062898389674e-06
Position 29593: 3.3521124312205085e-06
Position 29268: 3.2751998064595572e-06
Position 2006: 3.095605395372509e-06
Position 369: 2.905335276367218e-06
Position 127: 2.716898589075098e-06
Position 30485: 2.6322186478973056e-06
Position 161: 2.4617850389458034e-06
Position 30595: 2.093860044636375e-06
Position 31596: 2.0678235117718573e-06
Position 30366: 1.6004163526475404e-06
Position 565: 1.265305863690915e-06
Position 218: 9.52351579576088e-07
Position 29992: 8.502855827531105e-07
Position 883: 8.284548865870919e-07
Position 1978: 7.757934061697567e-07
Position 282: 7.461241159581266e-07
Position 394: 6.983195786560029e-07
Position 30565: 5.490049294861879e-07
Position 30217: 4.6985344584541346e-07
Position 30930: 4.429583942376403e-07
Position 30430: 3.936283178893935e-07
Position 29486: 3.8516361079249235e-07
Position 29358: 2.1263609669932282e-07
Position 30882: 2.086850975251358e-07
Position 1485: 2.065202031228047e-07
Position 29490: 1.8367702766331013e-07
Position 95: 1.8200864720753812e-07
Position 373: 1.6650507966289303e-07
Position 29728: 1.548842695899692e-07
Position 31534: 1.3795137079379225e-07
Position 29683: 1.3122147663624005e-07
Position 30079: 1.298624251265725e-07
Position 30294: 1.258748940871272e-07
Position 29379: 1.0951598829718651e-07
Position 396: 1.0805348323386458e-07
Position 29982: 9.926389756026266e-08
Position 1321: 7.900949393447607e-08
Position 41: 7.851040300522656e-08
Position 30401: 6.920105750424968e-08
Position 31094: 6.70568660975534e-08
Position 29951: 5.208608095780408e-08
Position 29770: 4.4626563845580606e-08
Position 29743: 4.3874473055109586e-08
Position 29740: 3.736578125862128e-08
Position 319: 3.4849560789255344e-08
Position 29529: 3.065518019822186e-08
Position 30128: 2.428685185275911e-08
Position 174: 2.376306058207498e-08
Position 381: 2.168105216681274e-08
Position 9: 2.007799411561856e-08
Position 375: 1.9161903567074167e-08
Position 30840: 1.7041306788878813e-08
Position 172: 1.6693529695627316e-08
Position 724: 1.239195102122074e-08
Position 598: 6.121183166748894e-09
Position 542: 5.698503323440291e-09
Position 550: 5.230367781847948e-09
Position 30164: 5.004523131895984e-09
Position 546: 4.537461878833897e-09
Position 30160: 3.6142420599763404e-09
Position 29130: 2.74158467117536e-09
Position 29144: 2.374323782094452e-09
Position 29478: 8.422539629728756e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 28743: 0.9997382435094714
Position 29073: 0.9994697702626462
Position 29722: 0.9923351873504848
Position 30115: 0.9922136227704715
Position 29473: 0.9886414470794284
Position 29306: 0.9554204919739664
Position 5741: 0.6141250847395915
Position 5744: 0.33327232909725124
Position 5255: 0.25690176998289926
Position 5304: 0.18572831956311134
Position 5241: 0.14415158101163136
Position 5464: 0.1290835952067813
Position 5451: 0.09973133022624707
Position 31355: 0.0697523012346935
Position 4739: 0.06638135702461971
Position 5199: 0.05025273341102815
Position 29329: 0.0410962886318794
Position 5871: 0.019244231491271566
Position 5776: 0.017884236243626138
Position 4555: 0.015291520035776971
Position 4363: 0.014678914554017288
Position 5802: 0.013963599713005103
Position 5278: 0.013520843782736438
Position 30512: 0.011475289137883486
Position 29483: 0.0105690784080086
Position 31172: 0.008983929502774969
Position 30848: 0.00657620567252404
Position 31531: 0.006013175625999031
Position 4930: 0.004992290038193727
Position 31905: 0.004777402263249397
Position 30908: 0.003996713967349668
Position 31232: 0.0037049801676303355
Position 30945: 0.003526148296067801
Position 30948: 0.0027237758242090117
Position 30791: 0.0025134611093589427
Position 29968: 0.0023104850966042165
Position 3938: 0.0022641491598932644
Position 4892: 0.0021258094747585114
Position 4549: 0.0020436928160337993
Position 30533: 0.002033932175464127
Position 4141: 0.0017018136975962528
Position 4743: 0.0016791324497567816
Position 4445: 0.0014631459830108965
Position 30302: 0.001424907860367503
Position 31269: 0.0013974167700674428
Position 31698: 0.0013796315350940985
Position 2105: 0.0013227970598082563
Position 3918: 0.0011965166018386517
Position 29855: 0.0010963676008124285
Position 31322: 0.0010530302845311796
Position 4573: 0.0009719126407417894
Position 4372: 0.0009339802555600603
Position 31580: 0.0008723445418318926
Position 29766: 0.0007063227560266029
Position 30188: 0.0006078450846135753
Position 30650: 0.000530042887286842
Position 30364: 0.0004944750055486605
Position 3616: 0.0004932377886572272
Position 5756: 0.000478836065893991
Position 4038: 0.000462140489228322
Position 31732: 0.00044547851144809955
Position 29082: 0.00042350963053652124
Position 30818: 0.0004048227373269883
Position 3551: 0.0003961934105626476
Position 5936: 0.0003584756782610399
Position 5885: 0.0003522382419758768
Position 3651: 0.0003277544334153966
Position 3161: 0.0003226015872133566
Position 5891: 0.00032096872913120515
Position 415: 0.00031549057565103566
Position 29486: 0.00031096099085834285
Position 29331: 0.0002865622984306793
Position 31876: 0.00026529754187179283
Position 31319: 0.00026465412187362433
Position 4069: 0.0002646049695435626
Position 31650: 0.00023112585808331165
Position 327: 0.00022941419342616064
Position 3635: 0.00022602494168565831
Position 30158: 0.0002109509194184698
Position 31541: 0.00021088786267857708
Position 30464: 0.0002004619886632386
Position 31640: 0.00019527066610698768
Position 29974: 0.00019503613428588866
Position 30856: 0.00018977352032559125
Position 29825: 0.00017047787340398885
Position 31023: 0.0001685638453813603
Position 31798: 0.00014069763608586748
Position 3414: 0.00013490241760861336
Position 31017: 0.0001340800798185252
Position 30516: 0.00013276333126058015
Position 30173: 0.00013126295917738814
Position 30985: 0.00012394027695287227
Position 1537: 0.00010724977554198435
Position 30560: 0.00010328933710033836
Position 31335: 8.897224887290778e-05
Position 29882: 7.654251139829373e-05
Position 30999: 7.35637292224639e-05
Position 2052: 5.6412363239395466e-05
Position 1106: 5.430230142909809e-05
Position 30319: 5.142254766360792e-05
Position 31788: 5.112431510765634e-05
Position 2072: 4.461176804157156e-05
Position 31547: 3.814243981165164e-05
Position 31331: 3.644142801620923e-05
Position 29555: 3.6266356212346717e-05
Position 461: 3.554108451022376e-05
Position 31360: 3.5529181210716664e-05
Position 30371: 2.4261170477643697e-05
Position 30016: 2.3521357591796046e-05
Position 29444: 2.092649061000718e-05
Position 30340: 1.934174128952986e-05
Position 1715: 1.9305208688481097e-05
Position 31071: 1.8522796025236392e-05
Position 29358: 1.721192300328487e-05
Position 29388: 1.664662843603594e-05
Position 30500: 1.21360335320831e-05
Position 1672: 1.072719533707254e-05
Position 292: 1.0664098619255814e-05
Position 882: 1.0166792259220886e-05
Position 30257: 9.631684341401552e-06
Position 474: 8.950581376585133e-06
Position 1196: 8.080078224546084e-06
Position 30578: 7.710932427715186e-06
Position 1829: 7.649080706010355e-06
Position 30557: 7.296294277583717e-06
Position 471: 6.990308869821059e-06
Position 29339: 5.697919433593258e-06
Position 1499: 5.160901005781153e-06
Position 30041: 4.2544592613901646e-06
Position 29583: 3.6687709569094724e-06
Position 29529: 3.536500273586244e-06
Position 807: 3.459882144419833e-06
Position 826: 3.1447800295508757e-06
Position 435: 3.0315600432559377e-06
Position 632: 2.659216458834538e-06
Position 30624: 1.9846908769102332e-06
Position 1089: 1.9417450305505744e-06
Position 30548: 1.9015138261521838e-06
Position 30565: 1.8884419801740943e-06
Position 2213: 1.8864957950159206e-06
Position 267: 1.8797958942431644e-06
Position 29925: 1.7017820135810644e-06
Position 29515: 1.6495834468665765e-06
Position 423: 1.4531685740021744e-06
Position 394: 1.331589060067502e-06
Position 269: 1.2228229423699393e-06
Position 30668: 1.207729998867238e-06
Position 2165: 1.1259928612286103e-06
Position 30359: 9.955686212670962e-07
Position 30386: 9.017039525089615e-07
Position 30383: 8.362813570717588e-07
Position 29611: 8.266200281846559e-07
Position 29623: 7.779815204805726e-07
Position 29934: 7.599357294636543e-07
Position 1524: 7.510777902227105e-07
Position 30656: 7.347344220098054e-07
Position 836: 7.305525032906093e-07
Position 29560: 6.205834218902258e-07
Position 29899: 5.945213498652684e-07
Position 30137: 5.590065338515785e-07
Position 29683: 3.700377025297857e-07
Position 29982: 3.1767372330445066e-07
Position 29893: 2.0584435034793898e-07
Position 30198: 1.853623563816482e-07
Position 30084: 1.5235602255125997e-07
Position 29420: 1.4904281874842221e-07
Position 30389: 1.4018897076264052e-07
Position 30329: 1.0131946086809415e-07
Position 30155: 6.50376673826807e-08
Position 30148: 6.261222127966577e-08
Position 30410: 4.028190760592181e-08
Position 29630: 1.7463815606357824e-08
Position 29593: 1.4642711219687641e-08
Position 29697: 1.2974266430028749e-08
Position 30473: 1.013354787291324e-08
Position 30079: 1.876431658039324e-10
Position 30179: 1.0579162903539547e-11
