Gene = oaf
index = 1828
Annotated 5SS: [ 342 2533 2934]
Annotated 3SS: [2418 2614 3443]
SMsplice 5SS: [ 342 2533 2934]
SMsplice 3SS: [2418 2614 4761]
top_k =  500
Partition function (log Z): -1.4898264417913103

Sorted 5' Splice Sites (High to Low Probability):
Position 2533: 0.9908566155525291
Position 2934: 0.9892428009627366
Position 342: 0.5126394771703703
Position 2358: 0.3110193285392052
Position 1329: 0.08004991036609094
Position 580: 0.06681126898614306
Position 2275: 0.06422690695670773
Position 1218: 0.05805113340789485
Position 3515: 0.04909893130879525
Position 4347: 0.042853538897008984
Position 4385: 0.032802458571177
Position 28: 0.03217367460554978
Position 144: 0.03135519429855682
Position 896: 0.0290954575872233
Position 222: 0.02614743546136821
Position 1020: 0.023209432812016314
Position 626: 0.0159597886957705
Position 2793: 0.011653686729553936
Position 4369: 0.011413150473384849
Position 4204: 0.011016957963865712
Position 1370: 0.011005998241503284
Position 226: 0.010419498792281644
Position 938: 0.008987494735741973
Position 2972: 0.006521556768697207
Position 773: 0.00646378371706831
Position 5746: 0.0050152706480410545
Position 365: 0.004367523027396481
Position 523: 0.004194945929866072
Position 3795: 0.0041759812297611125
Position 1461: 0.003915162920731617
Position 1348: 0.00385860407720697
Position 1114: 0.0035092416124230044
Position 665: 0.0033363269354655615
Position 1356: 0.003191411704165729
Position 4341: 0.002849345462779566
Position 2317: 0.00245780168259205
Position 1212: 0.0021372281087260413
Position 2959: 0.0021249275708361596
Position 612: 0.0015350440987391479
Position 1012: 0.00138886038169497
Position 632: 0.0012872358664298236
Position 904: 0.0012259937495395763
Position 709: 0.0012214668023283783
Position 1809: 0.0010375015594101021
Position 11: 0.0009356821484162451
Position 257: 0.0008230516147252564
Position 1876: 0.0007863016855547964
Position 266: 0.0007648761545339874
Position 2537: 0.0007127693151448771
Position 2254: 0.0006430427361702657
Position 594: 0.0005430660740230551
Position 5031: 0.0004930926056471099
Position 263: 0.0004923896326873971
Position 926: 0.00044413856316820576
Position 5107: 0.00042208435855235646
Position 1024: 0.0003801045603352766
Position 3188: 0.00034773150008252877
Position 4594: 0.0003262493806189023
Position 45: 0.00031570887732997196
Position 2515: 0.0003026966719805797
Position 1244: 0.00027700537441225037
Position 330: 0.0002464527963853216
Position 4180: 0.00024384492741600175
Position 730: 0.00022956735703372156
Position 4542: 0.00021235756548456584
Position 1406: 0.00020739677257806423
Position 1821: 0.00017861680052052277
Position 1353: 0.00017078109098676215
Position 1100: 0.0001611726198435462
Position 1168: 0.00015766964190677617
Position 1965: 0.0001558668747677848
Position 588: 0.00014324304853830238
Position 1250: 0.00014318790219840718
Position 25: 0.00012743725223689472
Position 1390: 0.00012085703543520692
Position 214: 0.00011784102931282128
Position 1128: 0.00010455666804194216
Position 1110: 9.921194868760621e-05
Position 285: 8.63965802385295e-05
Position 219: 7.211717336464598e-05
Position 891: 5.176726040790429e-05
Position 4199: 5.059411224912309e-05
Position 827: 4.8424944044072586e-05
Position 806: 4.6307697536383155e-05
Position 1315: 4.454114015910816e-05
Position 35: 4.0954780521626906e-05
Position 250: 3.795329816561072e-05
Position 1079: 3.0470730968806664e-05
Position 814: 2.5581273617829397e-05
Position 3955: 2.5012668695285813e-05
Position 3894: 2.373659277058404e-05
Position 61: 2.1428502385911045e-05
Position 3298: 1.78914566912452e-05
Position 3370: 8.8063374312193e-06
Position 3001: 8.35817330433339e-06
Position 3328: 6.964811243824284e-06
