Gene = Pfdn6
index = 1377
Annotated 5SS: [224 537]
Annotated 3SS: [310 620]
SMsplice 5SS: [224 537]
SMsplice 3SS: [310 620]
top_k =  500
Partition function (log Z): 1.2153921904617946

Sorted 5' Splice Sites (High to Low Probability):
Position 537: 0.9934577809337933
Position 224: 0.9716773744379317
Position 696: 0.3223741992662848
Position 228: 0.010729673059534962
Position 679: 0.0040038689202690145
Position 246: 0.003694805629435363
Position 369: 0.0014560949330637099
Position 541: 0.0011925546938754356
Position 254: 0.0011808531482676336
Position 558: 0.0011395611837576166
Position 555: 0.0004727874007938227
Position 489: 0.00014031443861617067
Position 40: 0.00011731084843236626
Position 837: 8.246614506766564e-05
Position 285: 6.583217257274466e-05
Position 412: 6.30759725506902e-05
Position 660: 6.206551466454293e-05
Position 861: 5.952550015481717e-05
Position 674: 4.592949685611159e-05
Position 171: 4.4291529065326597e-05
Position 11: 3.9677447435441494e-05
Position 204: 3.739712697664104e-05
Position 755: 2.399961354752666e-05
Position 201: 1.7790962147593017e-05
Position 472: 9.32770316734548e-06
Position 894: 6.532694831198925e-06
Position 69: 6.2629104262460835e-06
Position 174: 5.245452879039203e-06
Position 565: 5.174208030347922e-06
Position 89: 3.786689108912093e-06
Position 672: 3.1566686300126607e-06
Position 439: 3.082024315429274e-06
Position 100: 1.584210977545259e-06
Position 267: 1.0555151340674155e-06
Position 325: 9.964054412477193e-07
Position 274: 7.62599021606759e-07
Position 137: 3.678790360997398e-07
Position 289: 1.8648772953855593e-07
Position 459: 1.6858624895792263e-07
Position 373: 1.0434634943169523e-07
Position 340: 1.2871319821120011e-08
Position 433: 6.008083702684701e-10
Position 652: 1.1043053510213991e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 620: 0.9939626239945528
Position 310: 0.9739234240904461
Position 750: 0.31903759378825153
Position 321: 0.006903999012687816
Position 624: 0.003397209113010842
Position 971: 0.00283602932363218
Position 333: 0.002718928235362796
Position 447: 0.002479503634110326
Position 849: 0.0020808856353700432
Position 948: 0.0015347595310848373
Position 887: 0.0012338025310665648
Position 894: 0.0004337972432280516
Position 354: 0.000422349676908587
Position 411: 0.00039249719845716764
Position 995: 0.00018869475085999134
Position 627: 0.00017387808494859048
Position 82: 0.00010428406669365747
Position 914: 0.00010039995736935816
Position 861: 7.86964825454236e-05
Position 450: 7.328281084679287e-05
Position 330: 3.8219022015436763e-05
Position 340: 2.1849892734413548e-05
Position 350: 1.7351245276338106e-05
Position 369: 9.917152157205553e-06
Position 94: 9.040528537732542e-06
Position 420: 8.985223058645933e-06
Position 660: 8.265112774882612e-06
Position 918: 7.754298927359054e-06
Position 669: 7.08663368617311e-06
Position 69: 4.703166811372099e-06
Position 162: 3.878276759586401e-06
Position 363: 2.073595599118769e-06
Position 468: 1.6859449195120054e-06
Position 672: 1.682586812620174e-06
Position 504: 1.4045092983798556e-06
Position 159: 1.334774898620841e-06
Position 456: 9.233852744388216e-07
Position 189: 8.617072977754665e-07
Position 58: 7.529705612576214e-07
Position 639: 5.950403478033909e-07
Position 678: 5.004731917708602e-07
Position 501: 4.289265459061758e-07
Position 169: 3.257083747876646e-07
Position 705: 1.6854676955548533e-07
Position 480: 1.6688302004096484e-07
Position 384: 1.0796981615908021e-07
Position 565: 1.0672340521047109e-07
Position 183: 7.796260017867097e-08
Position 337: 4.238099191919586e-08
Position 210: 3.365051869376718e-08
Position 238: 3.2233304853782184e-08
Position 555: 1.3315662648721737e-08
Position 510: 1.1000032190344226e-08
Position 195: 9.882696282143479e-09
Position 459: 4.204850938909146e-09
Position 531: 3.8161670954346094e-09
Position 489: 3.155942918645386e-10
Position 254: 3.4301416307620318e-12
Position 228: 3.4209742665043956e-12
Position 201: 5.259726013196532e-14
Position 164: 2.682539780788334e-14
