Gene = Mdh1
index = 1274
Annotated 5SS: [118]
Annotated 3SS: [1387]
SMsplice 5SS: [118]
SMsplice 3SS: [479]
top_k =  500
Partition function (log Z): -8.769972993290697

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.7902337413939564
Position 265: 0.19916731943957708
Position 616: 0.008868068376426912
Position 962: 0.008337404104748574
Position 154: 0.006696797038511441
Position 675: 0.006193273912482373
Position 1899: 0.004106959452907003
Position 948: 0.002939337233695938
Position 593: 0.002792734016472147
Position 370: 0.0024785006573811415
Position 5: 0.002440564201125151
Position 955: 0.002125530382083901
Position 608: 0.001887975731870212
Position 1251: 0.0018434734952824173
Position 1523: 0.0015124613969903953
Position 149: 0.0012662352582108521
Position 1760: 0.0009521643979090729
Position 32: 0.0006948064288616222
Position 980: 0.0006553980902971568
Position 1189: 0.0005155976479625372
Position 1982: 0.00045602736311007734
Position 528: 0.000374538369780895
Position 1140: 0.00035597035327304124
Position 2395: 0.0002599463998519767
Position 78: 0.00022083340906684757
Position 93: 0.00021975133818622844
Position 25: 0.00019869328124825304
Position 8: 0.00017700257181210098
Position 810: 0.0001601026958103111
Position 872: 0.0001596178261755449
Position 269: 0.0001335263634448409
Position 1022: 0.00010526192370177744
Position 670: 0.00010513134949322431
Position 2413: 9.997211483931304e-05
Position 271: 9.990716513781449e-05
Position 665: 9.906896032234711e-05
Position 1260: 7.349642736224641e-05
Position 253: 7.344766282299261e-05
Position 204: 4.449780646819231e-05
Position 102: 2.1304251454490417e-05
Position 39: 2.0757161298989707e-06
Position 538: 1.0384267881164605e-06
Position 251: 9.290126033524346e-07
Position 82: 7.732968114925873e-07
Position 239: 7.436634283801568e-07
Position 459: 6.32056078431498e-07
Position 547: 6.109023044335148e-07
Position 234: 6.085224663305409e-07
Position 256: 6.026540226117651e-07
Position 353: 4.451796950112184e-07
Position 278: 4.1375653995607066e-07
Position 718: 3.9424651545854985e-07
Position 557: 3.291033225399391e-07
Position 86: 2.42862048500845e-07
Position 358: 2.2536221635079808e-07
Position 936: 2.0468856259089e-07
Position 65: 2.0374326819304042e-07
Position 382: 7.038485550531359e-08
Position 470: 6.07111404924865e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 479: 0.31590309837310654
Position 1387: 0.19961081677847825
Position 394: 0.15285234925674593
Position 691: 0.07937407126505536
Position 1059: 0.07883573856915385
Position 732: 0.0677602473339824
Position 353: 0.05474659409104397
Position 1957: 0.02446926304338057
Position 675: 0.012295885227071568
Position 1975: 0.008721095520629307
Position 1251: 0.005888075464765739
Position 779: 0.005822508651037982
Position 788: 0.005781783352654743
Position 494: 0.005674354195550252
Position 234: 0.005212668908485251
Position 256: 0.00490442945071304
Position 78: 0.0025661393057255246
Position 209: 0.002529897418915744
Position 2044: 0.002492156440972943
Position 748: 0.0023000675143845808
Position 1152: 0.0021087316690649453
Position 2298: 0.0015107256241710194
Position 2068: 0.0011790711721047223
Position 1355: 0.0010605018293852438
Position 2480: 0.0008314435558860265
Position 1281: 0.0007706066030428505
Position 2071: 0.0005471295772215321
Position 524: 0.0004490246677171375
Position 2211: 0.00032847922522294344
Position 1159: 0.00031295539685974853
Position 905: 0.00022644648532158014
Position 1921: 0.0002114704197654191
Position 396: 0.00020325311618746026
Position 1022: 0.00019603974933720444
Position 1207: 0.00014498542655213677
Position 1705: 0.00011064607865672446
Position 2311: 0.00010770303046416787
Position 1265: 0.0001067562985461275
Position 2005: 0.00010266802050646664
Position 1260: 9.461573372688764e-05
Position 590: 9.323814538201616e-05
Position 154: 8.978394574704287e-05
Position 2544: 8.031598808263804e-05
Position 1621: 7.503616903390693e-05
Position 2537: 7.18505260067113e-05
Position 1322: 6.398732248540532e-05
Position 1372: 6.352126729164454e-05
Position 1187: 5.813332625142054e-05
Position 2521: 5.7964820659045713e-05
Position 765: 5.5889771986587624e-05
Position 997: 4.2437892825051663e-05
Position 910: 2.6966663585739925e-05
Position 547: 1.9170950055636522e-05
Position 407: 1.3998081395308933e-05
Position 122: 1.5981455717779993e-07
Position 533: 3.466059047907284e-08
Position 91: 6.802434656081555e-10
