Gene = l(3)mbn
index = 1755
Annotated 5SS: [ 279  447 2454 3735 4001]
Annotated 3SS: [ 337 2309 2813 3937 4068]
SMsplice 5SS: [ 279  447 2454 2982 4001]
SMsplice 3SS: [ 337 2309 2813 3937 4068]
top_k =  500
Partition function (log Z): 5.693161572727405

Sorted 5' Splice Sites (High to Low Probability):
Position 2454: 0.9983546543983385
Position 447: 0.9937870610602022
Position 4001: 0.8583534435167066
Position 2982: 0.8075842622380135
Position 279: 0.6932549505206272
Position 3735: 0.507693879978731
Position 1977: 0.08530294554692772
Position 3422: 0.07048293695608615
Position 2907: 0.013772306988755329
Position 3197: 0.012865760958471027
Position 70: 0.010192738772822296
Position 2096: 0.008383293641155377
Position 3900: 0.007482602777288245
Position 25: 0.004300353379627168
Position 2234: 0.0035203697982693805
Position 2669: 0.0027437677104407863
Position 2708: 0.002543447146707924
Position 3069: 0.0024491948161768904
Position 1168: 0.0023567467434245275
Position 455: 0.002324600036521321
Position 3860: 0.0020749882371421165
Position 3744: 0.0019020861094681167
Position 2057: 0.0018742031806443704
Position 1952: 0.0017993552098187092
Position 3581: 0.0017213461066785667
Position 4591: 0.0015338063659413616
Position 1594: 0.0015235629165137037
Position 3455: 0.0011604986958073282
Position 3287: 0.001074080222667621
Position 3518: 0.0010562413393101263
Position 2722: 0.0010395115749711002
Position 2878: 0.0009672352227881336
Position 3257: 0.0009302325200039247
Position 3310: 0.0008857998793846614
Position 826: 0.0008747433183701145
Position 1253: 0.0007800432088357044
Position 3764: 0.0007373544953224761
Position 126: 0.000729476298634695
Position 2444: 0.000718846834531552
Position 1322: 0.0005604719908787439
Position 2765: 0.0005576198934287232
Position 733: 0.0005380910007326231
Position 4005: 0.000537291480842868
Position 166: 0.0005047388950983324
Position 881: 0.0004744716084792963
Position 2901: 0.0004449228641015858
Position 505: 0.00042434479104993113
Position 3994: 0.0004010675648161796
Position 2103: 0.0003965008693422342
Position 958: 0.00036862154762487884
Position 1467: 0.00034633298254061194
Position 4315: 0.00030604853628628053
Position 1290: 0.00030060834081109794
Position 120: 0.00029284950584713157
Position 2108: 0.0002918658394952713
Position 2448: 0.0002532092589964551
Position 1177: 0.00022958661772449302
Position 2693: 0.00021765024678891927
Position 266: 0.00019930420634123438
Position 804: 0.00019247676691968676
Position 1805: 0.00018415003541186715
Position 89: 0.00018391767184477073
Position 2138: 0.00015949118547909985
Position 974: 0.00015590452273941526
Position 270: 0.00013234482458419404
Position 1480: 0.00012986872455729665
Position 2458: 0.00012950568178655473
Position 3531: 0.0001233794051927896
Position 1063: 0.00011669532273472896
Position 386: 0.00010852713637154508
Position 2662: 0.00010692103953757711
Position 716: 9.498345532229295e-05
Position 934: 8.668716395958916e-05
Position 1524: 8.491268566121734e-05
Position 1349: 7.80997812589491e-05
Position 1456: 6.66073710961412e-05
Position 2543: 6.132472972702144e-05
Position 1956: 5.5212081084907695e-05
Position 1138: 5.2951685584734764e-05
Position 20: 4.6346115743629436e-05
Position 2759: 4.360349193777366e-05
Position 3594: 4.085151572881436e-05
Position 213: 4.0492131668966845e-05
Position 1610: 3.906128909391302e-05
Position 283: 3.462769308114424e-05
Position 3017: 3.1089562452513275e-05
Position 1634: 3.0383593180362763e-05
Position 1503: 2.887258646493833e-05
Position 291: 2.8079517908088184e-05
Position 1078: 2.7624447063353637e-05
Position 1035: 2.50801383540327e-05
Position 849: 2.2537454927513786e-05
Position 660: 2.1841424405934244e-05
Position 2620: 1.8611850691005833e-05
Position 831: 1.843022414357558e-05
Position 824: 1.601304249438473e-05
Position 889: 1.5876197577279338e-05
Position 709: 1.569816932123018e-05
Position 164: 1.0231595654977552e-05
Position 81: 9.740472060115129e-06
Position 2358: 9.438552296790807e-06
Position 274: 7.849329540098096e-06
Position 3185: 6.258164087088623e-06
Position 179: 6.021689798207585e-06
Position 193: 4.1859734252001715e-06
Position 2642: 3.904546215319648e-06
Position 2864: 2.696766453296465e-06
Position 29: 2.534067816161043e-06
Position 3022: 1.7421562613535732e-06
Position 158: 1.6801524971098589e-06
Position 3060: 1.4209833874051208e-06
Position 2439: 1.1541229750703384e-06
Position 27: 1.087757709221831e-06
Position 53: 1.0642891036397554e-06
Position 146: 9.423840264210417e-07
Position 2843: 8.314992075292216e-07
Position 2910: 7.368190559268379e-07
Position 2375: 7.248187023296396e-07
Position 2793: 5.912704183377438e-07
Position 2923: 4.190386593053895e-07
Position 325: 2.108079719903218e-07
Position 400: 8.814986010548575e-08
Position 3053: 4.789045596394232e-08
Position 2972: 2.091531220968165e-08
Position 3468: 1.4615014920133045e-08
Position 1145: 7.695382801921544e-09
Position 370: 3.860137803479236e-10
Position 1462: 9.866020404080681e-11
Position 349: 3.5821556225172404e-11
Position 539: 1.8837634494856262e-11
Position 365: 1.703467294493923e-11
Position 390: 1.1403814429086558e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2309: 0.9918186341654062
Position 2813: 0.9909816756888324
Position 4068: 0.8725792711641569
Position 337: 0.7047229811413123
Position 3937: 0.4545853952543024
Position 3049: 0.3511132352912273
Position 3780: 0.27033590440647554
Position 3485: 0.11106097503411086
Position 1697: 0.057573307426322634
Position 3548: 0.05102359302744298
Position 3899: 0.043469918908129526
