Gene = shd
index = 1871
Annotated 5SS: [ 473 5270 6055 6298 6595 6939]
Annotated 3SS: [4974 5459 6119 6354 6722 7014]
SMsplice 5SS: [ 473 4333 5270 6055 6298 6595 6939]
SMsplice 3SS: [4124 4388 5459 6119 6354 6722 7014]
top_k =  500
Partition function (log Z): 19.47269179227441

Sorted 5' Splice Sites (High to Low Probability):
Position 6595: 0.9996645204179931
Position 6939: 0.999305247073376
Position 6298: 0.990918171415015
Position 473: 0.9837413894978955
Position 4333: 0.9343994285781092
Position 5270: 0.8791977077477541
Position 6055: 0.568052718305111
Position 6059: 0.32015527924563675
Position 2549: 0.12318963095741099
Position 5260: 0.10600363210102177
Position 7181: 0.07247899424638948
Position 6070: 0.060082140899415874
Position 108: 0.0383115884892149
Position 4055: 0.02734024261672298
Position 7386: 0.023414270249643484
Position 3672: 0.01616499573140471
Position 7391: 0.0156542408952358
Position 1186: 0.009715680565690606
Position 5988: 0.009455875389603057
Position 4337: 0.007810805124868957
Position 3441: 0.007513588605274878
Position 3676: 0.0065406633511971915
Position 105: 0.006071095098421671
Position 5235: 0.005974078034567158
Position 5403: 0.005366412582012184
Position 7132: 0.005057746776913283
Position 5753: 0.004228119278590746
Position 4080: 0.004011501811059146
Position 125: 0.003925443819345528
Position 2749: 0.003625983972745361
Position 6309: 0.0029608639631805945
Position 5552: 0.0028052364336848723
Position 5560: 0.002329727704165349
Position 2312: 0.002168573491421852
Position 2248: 0.0019198399553268834
Position 5393: 0.0018001701192532586
Position 3051: 0.0017515215281878995
Position 3474: 0.0015890139936850503
Position 7222: 0.0015073358952693212
Position 150: 0.0014842709577873156
Position 3434: 0.001320314796176641
Position 3683: 0.0012850597232264528
Position 312: 0.00119715930882265
Position 4649: 0.001139643574893293
Position 5651: 0.0010954852121021542
Position 4599: 0.0009744467424082835
Position 2719: 0.0009493629277847792
Position 4950: 0.0009292960739870494
Position 7403: 0.0009160838655944743
Position 7160: 0.0008513756291144812
Position 2681: 0.0008489671615405661
Position 1211: 0.0008054801880234862
Position 2815: 0.0006936493139786399
Position 2329: 0.0006763498348413178
Position 6016: 0.0005962733836930619
Position 7233: 0.0005632181506453227
Position 816: 0.0005438906770037734
Position 1230: 0.0005133537185671934
Position 7117: 0.00047322829250058193
Position 6258: 0.0004653663878810327
Position 5642: 0.00043572731007199993
Position 82: 0.0003990902603739242
Position 1825: 0.0003805532549150639
Position 4984: 0.00035329819625905056
Position 5640: 0.00034396694725412374
Position 7033: 0.00031185514088835766
Position 94: 0.0002888572143930926
Position 477: 0.00024304668814821172
Position 205: 0.00021868550787073612
Position 4503: 0.00021576028950893344
Position 5294: 0.00021445896719839518
Position 6302: 0.00020843575812763386
Position 5285: 0.0002012096382462863
Position 2802: 0.0001870904326274986
Position 7097: 0.00017153889520985698
Position 6943: 0.00013973808958894275
Position 5807: 0.00012024525901306811
Position 5608: 0.00011816167473948263
Position 324: 0.00010977898130023807
Position 5603: 0.00010312580466127912
Position 2733: 9.629155008308851e-05
Position 2848: 8.510996781294067e-05
Position 2928: 8.056448614680135e-05
Position 470: 7.316534290947812e-05
Position 2703: 7.091777979956921e-05
Position 5982: 6.633280909140795e-05
Position 141: 6.408343557478532e-05
Position 808: 6.005341947481447e-05
Position 5869: 5.959124718051747e-05
Position 224: 5.683758589765438e-05
Position 6918: 4.947805180813561e-05
Position 754: 4.4044088494533553e-05
Position 6425: 4.262685672601697e-05
Position 7665: 4.2583979997648856e-05
Position 1807: 4.0097947349320504e-05
Position 6304: 3.7654316248829095e-05
Position 670: 3.732791401260832e-05
Position 7176: 3.6109089472264256e-05
Position 112: 3.146971698214334e-05
Position 6599: 2.956744417844981e-05
