Gene = RpS4
index = 1453
Annotated 5SS: [  82  259  613  784 1582]
Annotated 3SS: [ 225  353  685 1409 1817]
SMsplice 5SS: [ 259  613  784 1582]
SMsplice 3SS: [ 353  685 1409 1817]
top_k =  500
Partition function (log Z): 12.206999886416343

Sorted 5' Splice Sites (High to Low Probability):
Position 784: 0.9984155579497793
Position 613: 0.9930538775895257
Position 1582: 0.9586272618417355
Position 259: 0.8883342385029233
Position 82: 0.10252365295980953
Position 1344: 0.034846659010555184
Position 296: 0.020121366358761866
Position 1341: 0.014109127050289936
Position 466: 0.014099483743996064
Position 1533: 0.008480008692575192
Position 2115: 0.00751324707054756
Position 1303: 0.0031108715190364044
Position 1598: 0.0026124953028712414
Position 1730: 0.0025715190077303983
Position 1179: 0.001806277180711464
Position 1622: 0.0015390367617772987
Position 245: 0.001454098396889043
Position 1929: 0.0012794562663639676
Position 1878: 0.0012362122091767694
Position 576: 0.0011407854510417535
Position 2236: 0.001043997104627866
Position 1651: 0.0010439240455173376
Position 1571: 0.0009925403647798273
Position 269: 0.0009090979976212204
Position 205: 0.0008733838791700375
Position 1126: 0.0007019347068678744
Position 617: 0.0006355142422170647
Position 1162: 0.0005713144464061278
Position 2148: 0.00036991762850495055
Position 1659: 0.0003401180024151687
Position 273: 0.0003272931171196776
Position 564: 0.000303406669293787
Position 2081: 0.00029579642694282167
Position 276: 0.00028601436795594806
Position 990: 0.0002817164160678438
Position 1656: 0.00025309532080521074
Position 1721: 0.00022816940654655612
Position 1357: 0.00021078251823783536
Position 710: 0.00019633668613964868
Position 635: 0.0001962116273254769
Position 1355: 0.00017567890578220122
Position 287: 0.00015997387728557903
Position 1947: 0.00014021451795001694
Position 812: 0.00013816476781741577
Position 1936: 0.00012638153222103887
Position 509: 0.00012554920859257743
Position 796: 0.00011951041230293305
Position 1741: 0.00011451186513894337
Position 263: 0.00011304488212203352
Position 213: 0.00010864257033994675
Position 1893: 0.00010253883856478643
Position 1347: 9.492764621155923e-05
Position 2049: 8.740183410488989e-05
Position 2234: 8.286656352520297e-05
Position 2181: 8.253775522568453e-05
Position 300: 7.830497076540896e-05
Position 225: 7.602654662818114e-05
Position 1314: 7.386065844749992e-05
Position 1235: 7.052181048021674e-05
Position 1774: 6.49089724973515e-05
Position 620: 5.9969973944778364e-05
Position 1699: 5.763981924835694e-05
Position 1117: 5.530491203836024e-05
Position 2342: 5.0004878376862074e-05
Position 88: 4.781299725070724e-05
Position 1272: 4.543815212799935e-05
Position 860: 3.934364652274964e-05
Position 65: 3.439394582891546e-05
Position 2259: 3.3973443862392975e-05
Position 1467: 3.38388372647586e-05
Position 558: 3.3187704168710706e-05
Position 2266: 3.178568645401489e-05
Position 2204: 2.9421799762836677e-05
Position 1868: 2.9015824672393293e-05
Position 1294: 2.8092557534880878e-05
Position 1752: 2.8086949628119645e-05
Position 2178: 2.7342262585709873e-05
Position 1187: 2.6656968126443203e-05
Position 1297: 2.5655869469284294e-05
Position 834: 2.5549357369917566e-05
Position 1095: 2.484190015161224e-05
Position 622: 2.2841542873299245e-05
Position 2220: 2.234613683092595e-05
Position 637: 1.7479190328093418e-05
Position 175: 1.6440789181582705e-05
Position 1527: 1.5105929387783279e-05
Position 2287: 1.3121817014993425e-05
Position 2337: 1.0794595065109525e-05
Position 1610: 9.54038675982439e-06
Position 86: 9.135802609756822e-06
Position 1058: 8.667358006616718e-06
Position 1196: 8.545740825297326e-06
Position 1137: 8.30585502462388e-06
Position 1934: 7.616890167116491e-06
Position 1907: 7.282937758905247e-06
Position 62: 6.8244207354398555e-06
Position 1480: 6.666284820387468e-06
Position 800: 6.40689981870573e-06
Position 1227: 6.118559369666513e-06
Position 1608: 5.992307342555734e-06
Position 1046: 5.924732869272397e-06
