Gene = her
index = 1725
Annotated 5SS: [1065 1397]
Annotated 3SS: [1132 1457]
SMsplice 5SS: [1065 1397]
SMsplice 3SS: [1132 1457]
top_k =  500
Partition function (log Z): -4.153361735684046

Sorted 5' Splice Sites (High to Low Probability):
Position 1065: 0.9781353172637745
Position 1397: 0.9602764243490424
Position 1864: 0.06920695835597844
Position 47: 0.06508328751063498
Position 1816: 0.045060228417245655
Position 552: 0.03850343861338604
Position 15: 0.03667251356376249
Position 1859: 0.03058005670109331
Position 337: 0.026640467221199025
Position 278: 0.017169133698778004
Position 1081: 0.012914873268869273
Position 1538: 0.012005487702012135
Position 930: 0.00926462416318063
Position 1802: 0.00522629923117273
Position 1857: 0.003976834117889167
Position 1757: 0.003245403303128487
Position 1386: 0.002695866322141514
Position 1822: 0.00222324081424378
Position 1553: 0.0021192739968279102
Position 495: 0.002076152867022079
Position 1780: 0.0012691457543783516
Position 120: 0.0011979973385711227
Position 1682: 0.001096975516476915
Position 75: 0.0006466035145133161
Position 1715: 0.000559320074960773
Position 26: 0.00048272715750552936
Position 2244: 0.0004047333829984658
Position 807: 0.00039420064593960165
Position 395: 0.00039291983199642427
Position 937: 0.00025816614527981405
Position 1840: 0.0002522106752923756
Position 1617: 0.00024816124268504415
Position 482: 0.0002126035497106353
Position 1059: 0.000182933967677157
Position 1935: 0.00014016576979217562
Position 98: 0.00013822262554006654
Position 1775: 0.00013182490348867448
Position 369: 0.00011022333652291825
Position 434: 0.0001060075738393892
Position 222: 9.96595891473455e-05
Position 488: 8.852933900960379e-05
Position 2254: 7.489193285242771e-05
Position 1604: 6.588574640229202e-05
Position 1084: 6.266337636417883e-05
Position 375: 6.066289343741411e-05
Position 262: 5.322361953562559e-05
Position 326: 5.2530882070601876e-05
Position 205: 4.558665414152962e-05
Position 523: 4.2472451525053094e-05
Position 157: 3.9064415947697486e-05
Position 857: 2.7870859368094314e-05
Position 177: 2.2461703488563813e-05
Position 958: 1.9683383782043147e-05
Position 2011: 1.7805012230572806e-05
Position 1888: 1.697151786161813e-05
Position 416: 1.631206001683081e-05
Position 1380: 1.4560189784961986e-05
Position 347: 1.3121063985814575e-05
Position 1087: 1.2359864704811302e-05
Position 174: 1.2202782404537074e-05
Position 316: 1.0712017748644582e-05
Position 103: 9.191371087919988e-06
Position 2295: 8.627111004075864e-06
Position 270: 6.707569363193532e-06
Position 584: 5.004625029406634e-06
Position 414: 4.1656088741122626e-06
Position 1162: 3.5966770373345986e-06
Position 185: 3.3947785690773406e-06
Position 785: 1.8486290316730244e-06
Position 122: 1.5761701103417075e-06
Position 1153: 1.1653899360637564e-06
Position 1340: 1.1530977759672526e-06
Position 79: 7.850117001620487e-07
Position 590: 5.732790017418504e-07
Position 874: 5.104398664484633e-07
Position 1461: 1.3126357805547738e-07
Position 1306: 1.061059960171266e-07
Position 124: 2.6564285960243106e-08
Position 242: 2.1586066990820777e-08
Position 1267: 9.469432132061169e-09
Position 1474: 8.395013548347524e-10
Position 1442: 6.359156491866781e-10
Position 1843: 3.6808446516288264e-10
Position 879: 1.1016486719851075e-12
Position 1313: 1.3871998569992749e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1132: 0.9910514136487011
Position 1457: 0.9117442883860749
Position 1923: 0.1939566509945263
Position 610: 0.08916203085595527
Position 94: 0.05348098876968174
Position 268: 0.012962996455023641
Position 347: 0.01054861130929284
Position 986: 0.009342523350975454
Position 75: 0.0075290294590067645
Position 205: 0.00613570815978942
Position 1667: 0.004138653194653343
Position 2318: 0.004121533685833102
Position 1601: 0.0036575151311666362
Position 1610: 0.003654848780843651
Position 1742: 0.002572486962094869
Position 1243: 0.002085972300991894
Position 1533: 0.0020332886273432315
Position 147: 0.0019755379447507666
Position 1518: 0.0018960194843742047
Position 1857: 0.0015994560198962864
Position 1474: 0.001413636927150726
Position 2005: 0.0012543056320474517
Position 1940: 0.0012045868979633804
Position 1589: 0.001203849752864176
Position 98: 0.0010490526487883537
Position 1482: 0.0010318279876766253
Position 2289: 0.0008822069112421697
Position 924: 0.0008421096545141924
Position 1877: 0.00083974899721873
Position 1598: 0.0007839748319875995
Position 1028: 0.0007540887218482369
Position 1175: 0.0006347400623448494
Position 132: 0.0005451956367493628
Position 392: 0.0005081353713376347
Position 1935: 0.0004640687754013785
Position 1703: 0.00043674403604709736
Position 2437: 0.0003591710401821834
Position 1970: 0.0002884695242322207
Position 1496: 0.00022356683847269817
Position 1240: 0.0002094590411478937
Position 1902: 0.00019074857549720309
Position 488: 0.00018288882282926124
Position 1506: 0.00016645496988373278
Position 933: 0.00016645263746841853
Position 2484: 0.00014963890619980596
Position 921: 0.0001462512773399266
Position 103: 0.00013652807363115956
Position 635: 0.00013354330090024213
Position 1524: 0.00013219555287770783
