Gene = Cdk5alpha
index = 1063
Annotated 5SS: [ 413 1585 2144 2409]
Annotated 3SS: [ 646 2005 2202 2480]
SMsplice 5SS: [ 413 1585 2144 2409]
SMsplice 3SS: [ 646 2005 2202 2480]
top_k =  500
Partition function (log Z): -6.230441649394232

Sorted 5' Splice Sites (High to Low Probability):
Position 2409: 0.9001894494000164
Position 413: 0.8256220729951483
Position 1585: 0.8127338986811357
Position 2144: 0.49058643048277967
Position 1403: 0.11055372899423646
Position 884: 0.050396437553085
Position 394: 0.033864413759827405
Position 526: 0.021340673494707717
Position 1623: 0.00916512648877457
Position 865: 0.008926806933608854
Position 241: 0.006383508862322048
Position 1607: 0.0048636736708941065
Position 1363: 0.004258110075878849
Position 169: 0.003475768517313762
Position 1825: 0.0026460854249681655
Position 429: 0.0024981785964166355
Position 188: 0.0022967252551105628
Position 299: 0.0018242059112029319
Position 150: 0.0013548221692587224
Position 479: 0.0013334547715207982
Position 134: 0.0008616444591236827
Position 444: 0.0005795979356077142
Position 2315: 0.0005793948758896002
Position 2149: 0.0005062419568109066
Position 1444: 0.00047325909844219766
Position 2319: 0.00044452821608919214
Position 289: 0.0004366280679688158
Position 81: 0.0004074684087418713
Position 234: 0.0003562399784014867
Position 75: 0.00032538344895597217
Position 600: 0.00020854995821794676
Position 543: 0.00020125315067255563
Position 481: 0.0001833542508732981
Position 2703: 0.00016961892995050377
Position 2708: 0.00015695520285297134
Position 10: 0.00012591527157520372
Position 1394: 0.0001160418186091266
Position 2334: 0.00011315557833107609
Position 837: 0.00010830626513847474
Position 661: 7.813781620726767e-05
Position 274: 5.030431681982127e-05
Position 186: 3.614792032429567e-05
Position 297: 3.3783393463199425e-05
Position 1137: 2.632816628872761e-05
Position 1101: 1.2836829064996453e-05
Position 663: 1.1230016108816091e-05
Position 64: 4.837026180830593e-06
Position 207: 3.948533491938403e-06
Position 220: 2.296593744477528e-06
Position 881: 1.1450991862053221e-06
Position 56: 1.0687383640660928e-06
Position 251: 1.0256316426863889e-06
Position 313: 8.939851631742982e-07
Position 470: 5.871407255872132e-07
Position 612: 4.6861309632163166e-07
Position 606: 1.0465285837666817e-08
Position 702: 4.1675979091793836e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2480: 0.907603294825988
Position 646: 0.8505320766748082
Position 2202: 0.3994549377089549
Position 2005: 0.3662588226769866
Position 1973: 0.2734246586069156
Position 2062: 0.09656749488827122
Position 2224: 0.07500350097584685
Position 2251: 0.05449299368414347
Position 1479: 0.03332736348118299
Position 1649: 0.03082396028299267
Position 1772: 0.026058162588275532
Position 1953: 0.02189179303949478
Position 1938: 0.01744628213349998
Position 1900: 0.013097593367823906
Position 804: 0.012834991669520396
Position 2554: 0.009854868544511114
Position 1425: 0.008510387214012675
Position 915: 0.007708081833851359
Position 1874: 0.007596577775676494
Position 589: 0.0067095930366626935
Position 1508: 0.005804236367013461
Position 1837: 0.005705035921485895
Position 1296: 0.00562927979946532
Position 465: 0.0054284882230678485
Position 1669: 0.004436126543912351
Position 1700: 0.004224801112688541
Position 1494: 0.0034280157656976173
Position 1413: 0.0033111589057263956
Position 1924: 0.0031552473111345083
Position 2029: 0.0030555024977453526
Position 292: 0.0028636431686764646
Position 526: 0.0028073936481869313
Position 708: 0.0025261121511406877
Position 2383: 0.0024071944375122565
Position 1455: 0.0021184104082106673
Position 1167: 0.001999724468631398
Position 1542: 0.0019989848085001168
Position 927: 0.0018887466916489323
Position 1928: 0.0018293232772488377
Position 1842: 0.0016437258673169793
Position 969: 0.0011504676825192853
Position 1748: 0.0011328838562126673
Position 2614: 0.0011103837530450458
Position 772: 0.0009366670984633505
Position 1862: 0.000803038019700681
Position 1684: 0.0007634984519081712
Position 2502: 0.0007496184063343459
Position 1488: 0.0006599042312245603
Position 1560: 0.000646076526757322
Position 1619: 0.0006145270243514532
Position 1113: 0.0005853054528321802
Position 310: 0.0005307025586286188
Position 1020: 0.0005216660397985893
Position 1443: 0.0005050022928410615
Position 1727: 0.0004497490383548796
Position 1224: 0.0004374956164840293
Position 2788: 0.0003913812020858213
Position 2183: 0.0003743849293539071
Position 1089: 0.00033713434511757444
Position 1092: 0.0003252675838810376
Position 2106: 0.00023875394874768414
Position 2135: 0.0002056361304079254
Position 1889: 0.00018804083278136733
Position 2740: 0.00017860599493827302
Position 1302: 0.0001555301065817496
Position 2507: 0.00013591478218206136
Position 1260: 9.627535644193978e-05
Position 377: 9.555713325557977e-05
Position 612: 9.207028032121634e-05
Position 234: 9.007077697219148e-05
Position 2793: 8.502423042692082e-05
Position 203: 7.494583790850499e-05
Position 1209: 7.1379576396289e-05
Position 2676: 6.640027586291257e-05
Position 444: 6.166052051107947e-05
Position 182: 6.077158722545519e-05
Position 2408: 5.79496708280877e-05
Position 536: 5.021970855036733e-05
Position 1116: 4.730483622861069e-05
Position 1368: 4.420372606004855e-05
Position 1044: 3.768750599779386e-05
Position 1518: 3.704014133014133e-05
Position 450: 3.584226006093698e-05
Position 1314: 3.0332439419897157e-05
Position 1173: 2.979622724399404e-05
Position 470: 2.8727808858885843e-05
Position 758: 1.9783662539173047e-05
Position 68: 1.8402457606835126e-05
Position 1119: 1.4407492751269222e-05
Position 861: 1.2935670115042382e-05
Position 834: 1.1950634581702045e-05
Position 801: 1.1791402352841526e-05
Position 297: 1.0740037575168289e-05
Position 1029: 9.819059234964968e-06
Position 240: 9.097531447924418e-06
Position 1056: 8.444348207625857e-06
Position 217: 7.877921749799349e-06
Position 819: 4.520008380395619e-06
Position 876: 4.507157518100907e-06
Position 251: 3.6785538281259987e-06
Position 114: 1.4811247084056942e-06
Position 134: 1.0483008561616185e-06
Position 75: 4.916272814109103e-07
Position 1257: 3.0835387598081477e-07
Position 347: 2.380177208243132e-07
Position 1308: 2.3293899110144838e-07
Position 1320: 1.9323947322027158e-07
Position 81: 1.7389655314608052e-07
Position 1137: 1.466078179243293e-07
Position 1362: 9.635746292729282e-08
Position 128: 9.048875041760222e-08
Position 335: 8.313297361235507e-08
Position 412: 5.358845770749661e-08
Position 750: 2.870283005416416e-08
Position 598: 2.054045981799257e-08
Position 543: 1.854364938080094e-08
Position 394: 1.4809042198099841e-08
Position 828: 1.213718120140146e-09
