Gene = Blos3
index = 51
Annotated 5SS: [147 337]
Annotated 3SS: [203 389]
SMsplice 5SS: [147 337]
SMsplice 3SS: [203 389]
top_k =  500
Partition function (log Z): -3.184987388943665

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9646092896536183
Position 337: 0.9406368785326014
Position 285: 0.001696835654633713
Position 41: 0.0012519178063402346
Position 96: 0.0012048080803781752
Position 150: 0.0010482183396511827
Position 569: 0.00042720965369531967
Position 32: 0.0002664749858738694
Position 467: 0.00012102580957056639
Position 353: 5.925467102681999e-05
Position 578: 4.041568757894966e-05
Position 9: 3.0819642409449e-05
Position 103: 2.843723616336228e-05
Position 65: 1.0341100462141337e-05
Position 389: 7.892086565151489e-06
Position 445: 1.9579208317640307e-06
Position 341: 1.5828231482451843e-06
Position 450: 1.4352872889528222e-06
Position 176: 1.21614133726811e-06
Position 511: 7.622689369081946e-07
Position 443: 6.226471535928133e-07
Position 55: 6.018510508623127e-07
Position 493: 3.8102831577226497e-07
Position 504: 3.3255364090435873e-07
Position 197: 5.412961639220036e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 203: 0.965690708416189
Position 389: 0.6523190891766013
Position 438: 0.2889199059658216
Position 463: 0.000942819705810356
Position 231: 0.0007501333240630635
Position 670: 0.0007333735057124318
Position 414: 0.0004919654492696013
Position 493: 0.0004828248780571531
Position 535: 0.0004071327809486587
Position 532: 0.00031757259003989706
Position 460: 9.868594428780459e-05
Position 504: 7.147575562773068e-05
Position 450: 3.810183673917609e-05
Position 176: 3.5555239137787664e-05
Position 108: 3.539736122940893e-05
Position 240: 3.0474026952823125e-05
Position 65: 2.9605571948725958e-05
Position 641: 1.3851916909392711e-05
Position 511: 7.847673281936559e-06
Position 609: 7.281044708908384e-06
Position 267: 6.835613521576699e-06
Position 633: 6.759970783048186e-06
Position 128: 4.402852215379177e-06
Position 588: 2.089303510010088e-06
Position 619: 1.8082710331857018e-06
Position 326: 8.059810152054806e-07
Position 252: 7.776382926780154e-07
Position 567: 5.325765557479628e-07
Position 541: 3.321478833719983e-07
Position 277: 1.3344403681640933e-07
Position 616: 8.597948252024961e-08
Position 284: 6.750862225142111e-08
Position 544: 5.949486042620676e-08
Position 134: 5.59718456325233e-08
Position 125: 5.078508327109178e-08
Position 274: 4.220308452359865e-08
Position 337: 4.172394570164938e-08
Position 263: 2.6424515273400366e-08
Position 553: 2.2272362246197374e-08
Position 140: 1.0273223234440896e-08
Position 242: 1.0190897214449754e-08
Position 292: 6.770331074132897e-09
Position 100: 4.372258119315109e-09
Position 155: 9.308244038502144e-10
Position 146: 3.882104119818536e-10
Position 137: 3.4015853150824624e-10
