Gene = elg1
index = 1692
Annotated 5SS: [1211 3759]
Annotated 3SS: [1265 4167]
SMsplice 5SS: [1211 3759]
SMsplice 3SS: [1265 4167]
top_k =  500
Partition function (log Z): 0.0777016971932325

Sorted 5' Splice Sites (High to Low Probability):
Position 3759: 0.9880440520219437
Position 1211: 0.9591541474331389
Position 262: 0.6507854149887062
Position 2804: 0.09374732218440554
Position 1555: 0.09006445908339716
Position 1956: 0.07212280880490404
Position 4331: 0.037505163962317845
Position 2353: 0.019075811967982213
Position 211: 0.018070298782894637
Position 2552: 0.01753665562525928
Position 951: 0.01690667139692956
Position 1346: 0.009504928000410664
Position 1355: 0.007847880595516835
Position 936: 0.007411708786089918
Position 1761: 0.007012701505482931
Position 2899: 0.0058734290243709795
Position 1765: 0.005736560038843672
Position 602: 0.004857853542161177
Position 2491: 0.004707808614989439
Position 227: 0.004075268804742933
Position 207: 0.004073417047242008
Position 495: 0.0040053180439219615
Position 3266: 0.003517509657275671
Position 1790: 0.0035023899664485296
Position 1677: 0.0034245283878494262
Position 205: 0.0032223672691151354
Position 2460: 0.002842511210863631
Position 511: 0.0023614868040406608
Position 1496: 0.0023341667504814642
Position 1542: 0.002176520881494803
Position 4299: 0.002131537954188769
Position 2485: 0.0021173946064671377
Position 2624: 0.0020582479191007235
Position 2077: 0.0020442530111064285
Position 280: 0.00199859443302232
Position 1525: 0.0019723828376498483
Position 4078: 0.0018586486799115067
Position 2644: 0.0009756217281622507
Position 61: 0.0008116894640426614
Position 2175: 0.000778925297410314
Position 1303: 0.0007577421368088285
Position 2350: 0.000693530981698927
Position 4377: 0.0006568308287157986
Position 2638: 0.0005274380430577499
Position 2027: 0.0004966231455537048
Position 4294: 0.0003453908817863852
Position 217: 0.0002950442101654888
Position 28: 0.0002869173466574533
Position 250: 0.0002384466157851387
Position 2221: 0.00017834094192050468
Position 131: 0.00016223905798722795
Position 4455: 0.00014088937439364084
Position 215: 0.00013916851518007935
Position 2213: 0.00013369527150484327
Position 225: 0.00011596196480264913
Position 3751: 0.00011550254661359276
Position 285: 0.00010311167843688151
Position 91: 0.00010295588072548361
Position 209: 9.46095988772106e-05
Position 375: 8.756029376762115e-05
Position 293: 7.310690260366573e-05
Position 585: 7.285478216530947e-05
Position 345: 5.896075996957554e-05
Position 354: 5.4604798686699684e-05
Position 2135: 5.2554943983420835e-05
Position 4000: 4.4304893016444254e-05
Position 1405: 3.152753057600556e-05
Position 334: 2.9156466295114066e-05
Position 158: 2.427610551469234e-05
Position 191: 1.619184946429634e-05
Position 1339: 1.4718959112006198e-05
Position 1639: 1.3721281902556812e-05
Position 768: 1.331032625442886e-05
Position 1036: 1.0374461310152913e-05
Position 15: 6.308725800965601e-06
Position 4337: 5.750466627608404e-06
Position 1975: 5.60133738064962e-06
Position 1379: 4.4893002216194574e-06
Position 1215: 2.3123196049635434e-06
Position 1026: 5.229784969185044e-07
Position 117: 4.920125907001086e-07
Position 940: 2.9155788103050535e-07
Position 2015: 2.1615640216039273e-07
Position 1426: 2.153506501434748e-07
Position 1681: 1.8968428357471764e-07
Position 841: 1.5900320617491248e-07
Position 153: 1.5105939884118598e-07
Position 2108: 1.2423179796304745e-07
Position 1175: 9.84408899636697e-08
Position 1863: 9.064856741836177e-08
Position 1887: 7.695845028421501e-08
Position 2088: 7.484239926141531e-08
Position 1867: 6.479198362279308e-08
Position 2120: 6.325828684028432e-08
Position 1423: 5.710764491239059e-08
Position 675: 2.9783104460415707e-08
Position 1072: 2.7638052237429273e-08
Position 288: 1.5101023256032538e-08
Position 502: 9.612055954419654e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4167: 0.9742429205194837
Position 1265: 0.8377977651265459
Position 3189: 0.30292919856416045
Position 357: 0.29328113598338656
Position 460: 0.13444911036154122
Position 650: 0.11980105165115121
Position 3651: 0.10789586268754808
Position 511: 0.03373726926950526
Position 4377: 0.028993949960793623
Position 3638: 0.02773616567450751
Position 1035: 0.02547087719475638
Position 552: 0.02110037619043701
Position 467: 0.019768152484887905
Position 2689: 0.015318126827715096
Position 3299: 0.01233575233395882
Position 3908: 0.011816390252832114
Position 3440: 0.011123616737335576
Position 3404: 0.010296870607102
Position 382: 0.008644324282511072
Position 3884: 0.007818410567887759
Position 3048: 0.006749338056721718
Position 4401: 0.006670983800508657
Position 2265: 0.004958724457520733
Position 431: 0.004796700086021831
Position 4183: 0.004272388730809264
Position 4513: 0.0036466755615780864
Position 2277: 0.0034364098567543494
Position 2484: 0.0032252243257731654
Position 1044: 0.002884288240183286
Position 1062: 0.002260777475456815
Position 394: 0.002208141849031511
