Gene = mRpL10
index = 1762
Annotated 5SS: [113]
Annotated 3SS: [213]
SMsplice 5SS: [113]
SMsplice 3SS: [265]
top_k =  500
Partition function (log Z): -8.647640352179389

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.8406962521704102
Position 200: 0.09389095746246982
Position 441: 0.06594124082768925
Position 169: 0.01601751690305527
Position 588: 0.010422992061138447
Position 162: 0.009836028384688906
Position 268: 0.00946198282148649
Position 125: 0.004068499733879576
Position 157: 0.0029947665513421783
Position 180: 0.002322107158655289
Position 22: 0.0012595378493915582
Position 198: 0.0008444311523213211
Position 318: 0.0005604109416497502
Position 471: 0.0005539605567948025
Position 615: 0.00042526917022155477
Position 33: 0.0002886599395674976
Position 160: 0.00014528761173977875
Position 382: 0.00011064782274484019
Position 623: 0.00010824848261162239
Position 519: 0.0001082148809182215
Position 557: 0.00010808874248907253
Position 135: 9.069413293453311e-05
Position 748: 7.575195527726135e-05
Position 117: 5.8929406603489896e-05
Position 645: 5.7795719482545446e-05
Position 48: 5.747220408084346e-05
Position 16: 2.762949997089861e-05
Position 490: 1.288771168601979e-05
Position 54: 1.1214297502349324e-05
Position 81: 1.2198872871016358e-07
Position 235: 1.250066531529439e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 265: 0.687555048541237
Position 213: 0.17352707711710047
Position 697: 0.1336871349107885
Position 530: 0.030435260503172155
Position 490: 0.018167606783896954
Position 186: 0.005390515845634533
Position 360: 0.003129215374668583
Position 235: 0.0021643347996841084
Position 668: 0.0016919585129036455
Position 284: 0.0009155975750350284
Position 230: 0.0009037212248514293
Position 542: 0.0007005157971702425
Position 81: 0.0004879967472304579
Position 776: 0.00022526025287165124
Position 568: 0.0001513709105286315
Position 272: 0.0001463501720403676
Position 908: 0.00014629831498258483
Position 89: 0.00013947263299031104
Position 294: 0.00013638651074413061
Position 539: 0.00013368560203878341
Position 401: 0.0001223002810278976
Position 584: 0.00011964775015134076
Position 848: 8.666727574820438e-05
Position 857: 6.446567619082211e-05
Position 404: 4.4657235906911745e-05
Position 557: 4.3277239099963847e-05
Position 815: 3.780738241221321e-05
Position 327: 3.7077253005615486e-05
Position 365: 3.443304688843054e-05
Position 572: 2.6615712319309557e-05
Position 823: 2.455410174651562e-05
Position 232: 2.4535246298186813e-05
Position 335: 2.3357641890498436e-05
Position 800: 1.2731139741375607e-05
Position 593: 5.992941388232471e-06
Position 609: 5.348746604643762e-06
Position 971: 4.53540213311188e-06
Position 407: 2.9457450858831263e-06
Position 67: 7.070711263582014e-07
Position 110: 6.82633863542832e-07
Position 321: 1.687131304351437e-07
Position 113: 1.6709098870493243e-07
Position 308: 1.1222069551158371e-07
Position 60: 4.7338026017896685e-09
Position 367: 4.4091343444173214e-09
Position 132: 3.3363676717920387e-09
Position 62: 1.6395434770001415e-09
Position 389: 7.255878920198544e-10
Position 117: 1.2036902609836562e-10
Position 148: 3.7903179561246483e-13
