Gene = Ced-12
index = 1065
Annotated 5SS: [ 225 1529 2141]
Annotated 3SS: [ 517 1588 2203]
SMsplice 5SS: [ 225 1529 2141]
SMsplice 3SS: [ 517 1588 2203]
top_k =  500
Partition function (log Z): 2.46830060610088

Sorted 5' Splice Sites (High to Low Probability):
Position 1529: 0.9983656482703833
Position 225: 0.9883321776725968
Position 2141: 0.9482984453939309
Position 603: 0.218452201636558
Position 989: 0.08734980378798579
Position 1726: 0.08190941713270712
Position 2630: 0.05803030244123955
Position 2428: 0.04765996250355654
Position 916: 0.014383934324080909
Position 2284: 0.011376120849062067
Position 2357: 0.008870437989470317
Position 1775: 0.004940714977686434
Position 542: 0.004795238989409236
Position 697: 0.003468362390894002
Position 518: 0.00346385669878641
Position 229: 0.003386938063378109
Position 2883: 0.0031235640114896106
Position 1260: 0.003000011295231934
Position 1021: 0.002914346680087186
Position 800: 0.0024664657958742044
Position 2134: 0.0017962710925846415
Position 734: 0.0016421802952090222
Position 955: 0.0013092061015517432
Position 1026: 0.0009916086730373359
Position 2554: 0.000800916800271531
Position 470: 0.0007616176503376896
Position 2256: 0.0006915200118600586
Position 415: 0.0005876015699114314
Position 986: 0.0005031282118844328
Position 420: 0.00046994555271939617
Position 1909: 0.0004445822313365247
Position 301: 0.0004427218971991675
Position 1042: 0.0004311329534172004
Position 1485: 0.0004250813323662554
Position 1146: 0.0002898960001367948
Position 407: 0.0002154694907380511
Position 904: 0.00018287499992360894
Position 2065: 0.00016688106125936392
Position 1720: 0.00015869512801402333
Position 2866: 0.0001229368906675633
Position 660: 9.39798237497206e-05
Position 1733: 9.321190415587862e-05
Position 783: 7.675012162030647e-05
Position 1108: 6.478627814295309e-05
Position 2042: 6.0060798493195105e-05
Position 57: 5.4331637513289526e-05
Position 409: 5.268500780216676e-05
Position 1906: 3.721169730392668e-05
Position 2779: 3.343475087365113e-05
Position 134: 2.6974461412417764e-05
Position 2872: 2.67521564690336e-05
Position 1589: 2.545483410165227e-05
Position 321: 2.2579931923583843e-05
Position 2781: 1.900590337512301e-05
Position 347: 1.286921000309428e-05
Position 2543: 1.1847812982754712e-05
Position 2475: 1.1480189128929357e-05
Position 2204: 1.0663412120274624e-05
Position 190: 1.063995708247445e-05
Position 12: 9.175946566697355e-06
Position 2040: 8.493048156502655e-06
Position 1641: 7.3962732363421815e-06
Position 311: 6.350558882646821e-06
Position 2909: 6.331316402099634e-06
Position 1461: 3.914398115444003e-06
Position 401: 3.108284564360089e-06
Position 20: 2.150192759275769e-06
Position 152: 1.7096610209444125e-06
Position 274: 1.4980285718524373e-06
Position 1307: 1.343630332029875e-06
Position 1427: 1.287747360703777e-06
Position 1539: 1.2297308128211057e-06
Position 1578: 1.129900020748414e-06
Position 646: 9.148140323798714e-07
Position 1812: 8.267038354795961e-07
Position 713: 7.615763670200784e-07
Position 1791: 7.219689630483391e-07
Position 105: 6.664033583994264e-07
Position 607: 6.321592398623438e-07
Position 579: 2.623297978851261e-07
Position 164: 8.206300461118055e-08
Position 1673: 5.8230361745566545e-08
Position 493: 5.4730963206229825e-08
Position 906: 3.782583358247477e-08
Position 340: 2.9712465956606374e-08
Position 1599: 1.3806572402750043e-08
Position 1562: 1.1370129968769302e-08
Position 478: 1.0562899432529231e-08
Position 1612: 8.837938148007188e-09
Position 1654: 5.6475578100790105e-09
Position 546: 1.147596876947581e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1588: 0.9923536372727866
Position 517: 0.9505262678738438
Position 2203: 0.9483720873390393
Position 1092: 0.18830715372000292
Position 2748: 0.1225209907684345
Position 1785: 0.07201065765893624
Position 654: 0.06966802832654874
Position 660: 0.04481163953165283
Position 866: 0.018067975579117303
Position 675: 0.013538575226504805
Position 1159: 0.009064521234064213
Position 1196: 0.0069470779185878875
Position 311: 0.006376471097858088
Position 2824: 0.005997617152892475
Position 1998: 0.004958541823216612
Position 579: 0.004392962041897458
Position 969: 0.004156679426501819
Position 1326: 0.0034162998004484105
Position 1461: 0.0033842460481142743
Position 1597: 0.003149080929225141
Position 1641: 0.0031372166633661393
