Gene = Pex3
index = 1372
Annotated 5SS: [195]
Annotated 3SS: [313]
SMsplice 5SS: [1216]
SMsplice 3SS: [1732]
top_k =  500
Partition function (log Z): -10.848600880933763

Sorted 5' Splice Sites (High to Low Probability):
Position 181: 0.3716228961913445
Position 275: 0.2873333117496993
Position 1216: 0.26641757192088483
Position 27: 0.1545744462743012
Position 1890: 0.030985657473376078
Position 173: 0.02993592403889549
Position 1861: 0.010539355929727205
Position 195: 0.008485453582353543
Position 493: 0.0048385890755651036
Position 1902: 0.004667771306424535
Position 336: 0.002682906519703369
Position 628: 0.002589379418202223
Position 726: 0.002095412723025294
Position 802: 0.0016192703178253265
Position 500: 0.0015892102214360145
Position 956: 0.0015410248598322859
Position 314: 0.0014708732161995326
Position 1662: 0.0014434606433268674
Position 1376: 0.0014049228234294382
Position 1650: 0.0007803840317544669
Position 973: 0.0007739445279123617
Position 1814: 0.000549939832083422
Position 1900: 0.0004546897879160809
Position 1703: 0.0003432088357351087
Position 900: 0.00032593177257977783
Position 1869: 0.0002752575458353382
Position 836: 0.00023003170257076365
Position 620: 0.00018639168891933006
Position 1104: 0.00017257482900625987
Position 234: 0.0001307530754994911
Position 1156: 0.000129696436433621
Position 217: 0.00012101995609075797
Position 321: 4.685637507518772e-05
Position 1864: 3.818384062628818e-05
Position 471: 3.774025136932751e-05
Position 478: 1.95535304542803e-05
Position 877: 1.6911988439870966e-05
Position 1223: 6.977447259521937e-06
Position 1326: 6.428269163319283e-06
Position 1614: 4.526596056998115e-06
Position 387: 2.901258743876267e-06
Position 1321: 9.827440023415524e-07
Position 1558: 9.462652276987565e-07
Position 159: 5.489496382143961e-07
Position 390: 2.4729388061894035e-08
Position 355: 1.4924768285340963e-08
Position 421: 4.165861354486066e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1732: 0.5205540038885602
Position 313: 0.1475054863095782
Position 100: 0.14675103427186012
Position 1691: 0.05802010944295629
Position 1011: 0.05692019382337355
Position 373: 0.04838927140211559
Position 1954: 0.04024092066240681
Position 972: 0.03543672438170433
Position 1022: 0.02549958994722809
Position 444: 0.02175664873755815
Position 1763: 0.020008357123592828
Position 1978: 0.010336050207709164
Position 352: 0.010333039976546282
Position 1278: 0.00910458507338603
Position 241: 0.006356670172429191
Position 1694: 0.005497336286548074
Position 1448: 0.004813395953878456
Position 274: 0.0032974996375495524
Position 1677: 0.0030490449948954138
Position 1916: 0.0030133522778461254
Position 355: 0.0028240864307481624
Position 952: 0.0019773090263170566
Position 402: 0.001856275690027706
Position 1931: 0.0015768566938942164
Position 1738: 0.0013553617069080725
Position 1308: 0.0006695425969592253
Position 549: 0.00045563131443762623
Position 1291: 0.00040593394848817833
Position 637: 0.000394885485381061
Position 767: 0.0003682222743153516
Position 1335: 0.00030068641638467813
Position 387: 0.00027444506388309646
Position 1574: 0.0002551893368034865
Position 815: 0.00019167183490600057
Position 877: 0.00014359882046824352
Position 102: 0.00010353135988937645
Position 471: 6.23687444802313e-05
Position 253: 5.687687947535389e-05
Position 75: 5.329634084155378e-05
Position 1118: 5.2993545704288193e-05
Position 106: 4.190310681681448e-05
Position 405: 4.173919897212359e-05
Position 1958: 3.899067048797399e-05
Position 1152: 3.3927131905434596e-05
Position 1122: 2.8144409040408187e-05
Position 822: 1.4609865957918074e-05
Position 558: 1.3241321656001158e-05
Position 982: 1.273296567064443e-05
Position 119: 1.5033522939212944e-06
Position 170: 1.4170948169919056e-06
Position 140: 1.1602002736945538e-06
Position 627: 1.1346541441981767e-06
Position 152: 6.241054719997461e-07
Position 615: 2.172940923061913e-07
Position 124: 1.927647028597923e-07
Position 897: 1.7930319260342027e-07
Position 180: 4.446698289810727e-08
Position 167: 8.660609224328626e-09
Position 377: 5.115417617023719e-09
Position 336: 3.0287894328859475e-09
Position 222: 2.119853472089475e-09
Position 478: 4.2375347339869396e-10
Position 217: 1.079553415883371e-10
Position 159: 3.486814994097349e-11
Position 326: 2.503383807026773e-12
Position 185: 2.7429377892306906e-15
