Gene = Sgs1
index = 1496
Annotated 5SS: [60]
Annotated 3SS: [124]
SMsplice 5SS: [60]
SMsplice 3SS: [124]
top_k =  500
Partition function (log Z): -10.581156626246582

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.9955836010739426
Position 479: 0.01656999649987307
Position 578: 0.002084748983664616
Position 671: 0.0020462937633465516
Position 24: 0.0008328067282988963
Position 64: 0.000601862748232444
Position 425: 0.0005037030865518571
Position 3678: 0.0004103005394999813
Position 67: 0.00039033192975204526
Position 547: 0.00036798158983505805
Position 124: 0.00032317125584251457
Position 326: 0.00023854444270871933
Position 260: 0.00022714264041566524
Position 576: 0.00016534575571944732
Position 708: 0.00013440780464749728
Position 145: 0.00012725652013275898
Position 197: 0.00012379186410768555
Position 677: 0.00010251991347833052
Position 179: 9.408595250630001e-05
Position 515: 7.49232555488272e-05
Position 95: 3.414227929313735e-05
Position 486: 2.415319667238574e-05
Position 710: 2.229986180504842e-05
Position 842: 2.062489456767878e-05
Position 890: 2.0277011788069648e-05
Position 1130: 1.820049799710567e-05
Position 104: 1.740049806538834e-05
Position 250: 1.0010075578816621e-05
Position 218: 5.974053297401324e-06
Position 38: 4.553977602845191e-06
Position 154: 3.975692327679817e-07
Position 110: 1.3694435650915757e-07
Position 350: 3.352670617554921e-08
Position 191: 1.249161839603751e-09
Position 602: 8.881297425552181e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 124: 0.46152632595234205
Position 144: 0.26048884211462575
Position 3645: 0.0360104685424061
Position 3506: 0.029391130355857952
Position 359: 0.019988497509047635
Position 539: 0.015171820007128368
Position 179: 0.014183176799637001
Position 3750: 0.013419754813696448
Position 3657: 0.008880953847266771
Position 3362: 0.008048052162556057
Position 770: 0.007816098135200605
Position 3554: 0.006830081726804492
Position 3410: 0.005745993263248874
Position 3122: 0.005512912842671232
Position 3170: 0.005266629580167525
Position 3266: 0.004148565917778126
Position 632: 0.003999421105831578
Position 646: 0.003384510328247585
Position 3458: 0.003368476617976289
Position 1346: 0.002613232264654591
Position 818: 0.002478013350639988
Position 2978: 0.002419263902819942
Position 1538: 0.0024011148461038734
Position 244: 0.002351633526561607
Position 2738: 0.002240183062649356
Position 2690: 0.0021333270541680715
